text,iab_label,confidence
buy now winter jacket at eBay,IAB22 Shopping,0.8
clearance hair dryer at eBay,IAB22 Shopping,0.8
trending sneakers at Amazon,IAB22 Shopping,0.8
clearance power bank at Costco,IAB22 Shopping,0.8
under $50 Bluetooth speaker at Walmart,IAB22 Shopping,0.8
cheap face moisturizer at Amazon,IAB22 Shopping,0.8
yoga mat trending Etsy,IAB22 Shopping,0.8
air fryer from Zara on sale,IAB22 Shopping,0.8
air fryer from Etsy on sale,IAB22 Shopping,0.8
fast shipping wireless headphones at Zara,IAB22 Shopping,0.8
power bank in stock Target,IAB22 Shopping,0.8
Shein air fryer deals,IAB22 Shopping,0.8
affordable office chair at Walmart,IAB22 Shopping,0.8
face moisturizer on sale Costco,IAB22 Shopping,0.8
trending power bank at Amazon,IAB22 Shopping,0.8
coffee maker under $50 Etsy,IAB22 Shopping,0.8
power bank from Amazon on sale,IAB22 Shopping,0.8
Target office chair deals,IAB22 Shopping,0.8
cheap yoga mat at eBay,IAB22 Shopping,0.8
cheap power bank at Costco,IAB22 Shopping,0.8
AliExpress LED lights deals,IAB22 Shopping,0.8
affordable winter jacket at Best Buy,IAB22 Shopping,0.8
Target makeup kit deals,IAB22 Shopping,0.8
desk lamp from eBay on sale,IAB22 Shopping,0.8
smartwatch trending Best Buy,IAB22 Shopping,0.8
hair dryer best Costco,IAB22 Shopping,0.8
smartwatch from Shein on sale,IAB22 Shopping,0.8
Etsy LED lights deals,IAB22 Shopping,0.8
free delivery laptop stand at Shein,IAB22 Shopping,0.8
Walmart gaming mouse deals,IAB22 Shopping,0.8
AliExpress power bank deals,IAB22 Shopping,0.8
Bluetooth speaker free delivery Etsy,IAB22 Shopping,0.8
makeup kit from Walmart on sale,IAB22 Shopping,0.8
top rated wireless headphones at Target,IAB22 Shopping,0.8
coffee maker top rated Shein,IAB22 Shopping,0.8
smartwatch from Amazon on sale,IAB22 Shopping,0.8
desk lamp from Best Buy on sale,IAB22 Shopping,0.8
trending hair dryer at Walmart,IAB22 Shopping,0.8
Shein coffee maker deals,IAB22 Shopping,0.8
laptop stand from eBay on sale,IAB22 Shopping,0.8
under $50 yoga mat at eBay,IAB22 Shopping,0.8
Costco LED lights deals,IAB22 Shopping,0.8
winter jacket buy now Walmart,IAB22 Shopping,0.8
sneakers clearance Target,IAB22 Shopping,0.8
laptop stand from Etsy on sale,IAB22 Shopping,0.8
affordable coffee maker at Zara,IAB22 Shopping,0.8
desk lamp best AliExpress,IAB22 Shopping,0.8
Best Buy sneakers deals,IAB22 Shopping,0.8
smartwatch free delivery Walmart,IAB22 Shopping,0.8
best Bluetooth speaker at Target,IAB22 Shopping,0.8
free delivery kitchen organizer at eBay,IAB22 Shopping,0.8
kitchen organizer popular Costco,IAB22 Shopping,0.8
kitchen organizer from Amazon on sale,IAB22 Shopping,0.8
trending air fryer at Best Buy,IAB22 Shopping,0.8
kitchen organizer buy now Amazon,IAB22 Shopping,0.8
popular office chair at Shein,IAB22 Shopping,0.8
cheap smartwatch at Best Buy,IAB22 Shopping,0.8
Shein yoga mat deals,IAB22 Shopping,0.8
gaming mouse from AliExpress on sale,IAB22 Shopping,0.8
clearance LED lights at Etsy,IAB22 Shopping,0.8
air fryer from AliExpress on sale,IAB22 Shopping,0.8
trending gaming mouse at Target,IAB22 Shopping,0.8
gaming mouse from eBay on sale,IAB22 Shopping,0.8
Shein Bluetooth speaker deals,IAB22 Shopping,0.8
fast shipping winter jacket at Etsy,IAB22 Shopping,0.8
sneakers from Amazon on sale,IAB22 Shopping,0.8
Shein face moisturizer deals,IAB22 Shopping,0.8
free delivery air fryer at Zara,IAB22 Shopping,0.8
Best Buy hair dryer deals,IAB22 Shopping,0.8
Bluetooth speaker from AliExpress on sale,IAB22 Shopping,0.8
affordable Bluetooth speaker at Walmart,IAB22 Shopping,0.8
popular smartwatch at Zara,IAB22 Shopping,0.8
under $50 wireless headphones at Best Buy,IAB22 Shopping,0.8
under $50 winter jacket at Etsy,IAB22 Shopping,0.8
kitchen organizer free delivery eBay,IAB22 Shopping,0.8
yoga mat trending eBay,IAB22 Shopping,0.8
winter jacket clearance eBay,IAB22 Shopping,0.8
fast shipping coffee maker at Amazon,IAB22 Shopping,0.8
clearance gaming mouse at Amazon,IAB22 Shopping,0.8
hair dryer from eBay on sale,IAB22 Shopping,0.8
makeup kit from Zara on sale,IAB22 Shopping,0.8
clearance makeup kit at Target,IAB22 Shopping,0.8
eBay smartwatch deals,IAB22 Shopping,0.8
under $50 smartwatch at eBay,IAB22 Shopping,0.8
office chair free delivery Best Buy,IAB22 Shopping,0.8
Best Buy yoga mat deals,IAB22 Shopping,0.8
Costco wireless headphones deals,IAB22 Shopping,0.8
air fryer from Shein on sale,IAB22 Shopping,0.8
Bluetooth speaker under $50 Zara,IAB22 Shopping,0.8
laptop stand from Shein on sale,IAB22 Shopping,0.8
desk lamp in stock Walmart,IAB22 Shopping,0.8
in stock smartwatch at AliExpress,IAB22 Shopping,0.8
wireless headphones from Best Buy on sale,IAB22 Shopping,0.8
wireless headphones from Zara on sale,IAB22 Shopping,0.8
office chair from AliExpress on sale,IAB22 Shopping,0.8
Bluetooth speaker on sale Amazon,IAB22 Shopping,0.8
Walmart power bank deals,IAB22 Shopping,0.8
hair dryer from Amazon on sale,IAB22 Shopping,0.8
winter jacket from Zara on sale,IAB22 Shopping,0.8
popular yoga mat at Amazon,IAB22 Shopping,0.8
