text,iab_label,confidence
lana del rey takes top spot billboard album chart,IAB1 Arts & Entertainment,0.23
6 moments remember entertaining academy country music awards,IAB1 Arts & Entertainment,0.38
jennifer lawrence tried pee like man,IAB9 Hobbies & Interests,0.08
loss wall street spooks asian markets,IAB3 Business,0.2
apple needs shine,IAB8 Food & Drink,0.15
general motors recalls another 34 million cars ignition problem,IAB2 Automotive,0.73
use facerecognition tech keep eye felines health,IAB16 Pets,0.28
google trying end security exploits project zero,IAB24 Uncategorized,0.28
alibaba files ipo us,IAB3 Business,0.35
watch blonde superfreak steals magic brain miley cyrus flaming,IAB1 Arts & Entertainment,0.18
check zayn louiss joint video,IAB1 Arts & Entertainment,0.15
2 5 test positive ebola liberia,IAB12 News,0.13
nasas kepler space telescope discovers first earth size planet orbiting,IAB15 Science,0.43
carney rbs may move hq england scots vote independence,"IAB11 Law, Gov’t & Politics",0.18
hackers breach dominos france demand ransom payment,IAB12 News,0.14
dancing stars 2014 amy purdy meryl davis candace cameron,IAB1 Arts & Entertainment,0.31
podcast apple new microsoft,IAB19 Technology & Computing,0.49
jersey boys director eastwood puts high value cast script,IAB1 Arts & Entertainment,0.28
crunching postsale numbers darden restaurants dri,IAB3 Business,0.24
harper lee says didnt cooperate new book mockingbird next door,IAB24 Uncategorized,0.14
letter bergdahl exchange flawed,IAB24 Uncategorized,0.09
bhp billiton looking simplify portfolio,IAB3 Business,0.46
article requested cannot found please refresh browser go back,IAB24 Uncategorized,0.35
review wear samsungs gear 2 gear fit dont,IAB19 Technology & Computing,0.13
amazons new venture smartphones,IAB19 Technology & Computing,0.34
actor tracy morgan showing signs improvement critical crash injuries,IAB1 Arts & Entertainment,0.22
watch new trailer dawn planet apes,IAB1 Arts & Entertainment,0.15
galaxy s5 paypal fingerprint support disabled verizon,IAB19 Technology & Computing,0.14
bank america deal latest triumph fhfa quinn emanuel,IAB3 Business,0.53
sale update google glass big week,IAB3 Business,0.17
health law legacy reach president,"IAB11 Law, Gov’t & Politics",0.37
company recalls 4012 pounds beef,IAB3 Business,0.49
apple providing tmobile free iphones test drive program,IAB19 Technology & Computing,0.24
44 twitter accounts never sent single tweet says report,IAB12 News,0.51
earnings lift sp 500 nasdaq,IAB12 News,0.19
angus jones two half men exit insulted chuck lorres baby,IAB6 Family & Parenting,0.21
markets slightly lower bullard hints lower rates could come sooner,IAB12 News,0.19
starz greenlights steven soderberghs 13part series girlfriend,IAB1 Arts & Entertainment,0.58
winter sleep takes cannes palme dor,IAB24 Uncategorized,0.1
carney says boe never fully unwind qe,IAB3 Business,0.12
us lawmakers grill ecigarette makers,"IAB11 Law, Gov’t & Politics",0.28
tavern taxi offer free rides cinco de mayo,IAB20 Travel,0.33
mrs doubtfire sequel reportedly works awesome outdated,IAB24 Uncategorized,0.41
