text,iab_label,confidence
sbarro seeks reorganize bankruptcy protection,IAB3 Business,0.11
fault stars trailer 17 million viewers cant wrong,IAB24 Uncategorized,0.17
neil patrick harris wants star autobiography,IAB24 Uncategorized,0.09
valeant ackman launch 50billion hostile bid botoxmaker allergan,IAB3 Business,0.4
mila kunis dodges engagement question,IAB24 Uncategorized,0.15
american idol crowns season 13 winner,IAB1 Arts & Entertainment,0.34
banking system continues restructure,IAB3 Business,0.45
gm recalls nearly 29000 cruzes us,IAB20 Travel,0.32
kendall jenner walked chanels couture show paris,IAB1 Arts & Entertainment,0.43
samsung amoled galaxy tab 84 105 progressing display standards,IAB19 Technology & Computing,0.2
htc one 2014 vs htc one 2013 comparison video,IAB20 Travel,0.16
ruby dee died aged 91,IAB18 Style & Fashion,0.08
antarctica sending equivalent 98 quadrillion ice cubes oceans,IAB20 Travel,0.14
att tackles online video market chernin group joint venture 500m pledge,IAB3 Business,0.28
samsung brags wqhd displays,IAB19 Technology & Computing,0.44
earthsize planet right temperature found 500 lightyears away,IAB15 Science,0.19
apple releases 215 imac,IAB19 Technology & Computing,0.17
justin bieber sings racist slur jokes kkk undated video report,IAB12 News,0.5
fargo finale recap disappointing ending taint entire season,IAB12 News,0.33
intel raises revenue outlook cites business pc demandupdate,IAB3 Business,0.38
ipcc report tallying damage bill climate change,IAB15 Science,0.19
ford investing 500m make new engine ohio plant,IAB3 Business,0.6
white house denies nsaheartbleed link,IAB14 Society,0.2
watch montana man proposes girlfriend via epic lipsync im gonna,IAB1 Arts & Entertainment,0.4
star wars episode vii may finished casting,IAB1 Arts & Entertainment,0.31
chinas jdcom makes wall street splash,IAB19 Technology & Computing,0.35
jtf arrests britons nigerians oil theft bribery,IAB12 News,0.2
cadillac waves goodbye current generation vseries 2015 ctsv,IAB2 Automotive,0.68
daniel radcliffe hasnt read jk rowlings latest update harry potter,IAB12 News,0.19
fist bump study knuckle greeting less germy handshake,IAB15 Science,0.15
chiquita fyffes agree 107 billion merger deal 2nd update,IAB3 Business,0.26
madonnas one flaunt hairy armpits heres famous faces,IAB24 Uncategorized,0.11
allstar performances rookies veterans give football flick power,IAB17 Sports,0.51
pope francis meeting noah actor russell crowe never scheduled,IAB23 Religion & Spirituality,0.18
boj expected tweak economic estimates policy meeting,IAB12 News,0.32
pharrell joins nbcs voice,IAB12 News,0.2
us automobile sales across board march,IAB2 Automotive,0.41
coolest als ice bucket challenge video period,IAB1 Arts & Entertainment,0.16
russias ryabkov slams us failing act geneva accords,IAB12 News,0.2
astrazeneca rejects pfizers final buyout offer,IAB16 Pets,0.25
windows phone selfie smartphone new pureview snapper incoming,IAB19 Technology & Computing,0.18
buffett defends coke bnsf berkshire annual meeting,IAB3 Business,0.4
samsung looking ship 35 million galaxy s5s quarter,IAB19 Technology & Computing,0.28
microsoft accidentally outs surface pro 3 ahead may 20 launch,IAB3 Business,0.23
mad men recap draper faces obsolescence,IAB24 Uncategorized,0.13
game thrones s4e10 recap dizzying finale,IAB17 Sports,0.22
google inks deal novartis make smart contact lenses,IAB19 Technology & Computing,0.28
google amazon launch sameday delivery la area,IAB22 Shopping,0.18
review hbos normal heart hits right notes,IAB7 Health & Fitness,0.18
39 million comcast customers divests charter communication,IAB3 Business,0.18
longtime apple pr chief katie cotton retire,IAB8 Food & Drink,0.1
jenny lewis calls brie larson anne hathaway kristen stewart one,IAB8 Food & Drink,0.19
upon time season finale elsa frozen appear,IAB1 Arts & Entertainment,0.12
chris brown remain behind bars,IAB24 Uncategorized,0.1
new crowdsourced data shows phuket yacht sighting mh370 flight path correlate,IAB12 News,0.29
angelina jolie never thought shed find love children,IAB6 Family & Parenting,0.52
astronomers announce big bang breakthrough,IAB15 Science,0.56
gwyneth paltrow chris martin sang fundraising duet three weeks,IAB1 Arts & Entertainment,0.24
whoopi goldberg makes debut marijuana columnist,IAB12 News,0.19
lady gaga kicks roseland ballroom concerts news,IAB12 News,0.68
net neutrality matters education,IAB5 Education,0.89
germs plane study finds bacteria linger days,IAB15 Science,0.44
putin hollande discuss ukraine crisis,IAB12 News,0.21
star wars bits stewart colbert battle star wars supremacy plus bail,IAB1 Arts & Entertainment,0.18
mick jagger struggling understand lwren scotts death,IAB17 Sports,0.12
slow global warming tellusatoday,IAB12 News,0.8
veronica mars sequel possibility film earns 2 million rob thomas pens,IAB1 Arts & Entertainment,0.2
flyers playoff game bumps miley cyrus concert philadelphia,IAB17 Sports,0.35
data mine medicare part b payments florida,IAB14 Society,0.1
chicago beats sf george lucas museum,IAB17 Sports,0.31
filled shadowy corporations hacking gunplay watch dogs live,IAB16 Pets,0.4
heres 10 chance win role star wars episode vii,IAB1 Arts & Entertainment,0.23
oc sheriffs department cracks reminds motorists click ticket,IAB20 Travel,0.14
stephen colbert wins comiccon middleearth costume,IAB1 Arts & Entertainment,0.59
drake threw shade macklemore espys grab popcorn,IAB8 Food & Drink,0.28
amazon enters smartphone fray,IAB19 Technology & Computing,0.29
google paves way 64bit android l devices year end,IAB19 Technology & Computing,0.36
aereo loses big supreme court calls equivalent cable tv,"IAB11 Law, Gov’t & Politics",0.15
one put one call option know unitedhealth group,IAB12 News,0.19
google looking worlds best pokemon master heres apply,IAB16 Pets,0.2
chronology argentinas turbulent history economic crises,IAB3 Business,0.19
global nitrogen levels decrease making global hope increase,IAB24 Uncategorized,0.1
samsung lowers q1 estimate slowdown smartphone sales,IAB3 Business,0.25
beyonce jay z tour headed cincinnati cleveland summer,IAB20 Travel,0.65
microsoft cut 18000 jobs worldwide,IAB3 Business,0.35
wall street logs weekly loss iraq concerns,IAB12 News,0.3
kim kardashian kanye west wedding tmz crashes nuptials,IAB12 News,0.16
justin biebers manager scooter braun ties knot fiancé yael cohen,IAB3 Business,0.21
lohan admits miscarriage reality tv show,IAB24 Uncategorized,0.15
senators slam ecigarette company marketing practices,"IAB11 Law, Gov’t & Politics",0.34
pharrell struggles coachella gig,IAB1 Arts & Entertainment,0.48
pretty pink duchess cambridge delights school children charity visit,IAB5 Education,0.18
mrs doubtfire sequel works williams returns,IAB1 Arts & Entertainment,0.15
paul mazursky dies directed bob carol ted alice unmarried,IAB1 Arts & Entertainment,0.11
jpmorgan chases,IAB3 Business,0.43
justina pelletier case update judge returns custody parents drawn,IAB6 Family & Parenting,0.27
kim kardashian game enter lives,IAB1 Arts & Entertainment,0.15
google ebay merger touted,IAB3 Business,0.38
mosquitoes test positive west nile virus twin cities metro area,IAB12 News,0.19
china inflation moderates stirring policy easing forecast,IAB12 News,0.18
kasem island calm swirl pop music,IAB1 Arts & Entertainment,0.17
leonardo dicaprio cheered orlando bloom took swing bieber,IAB17 Sports,0.21
japans currentaccount surplus shrinks record low,IAB12 News,0.18
hongkong police prepare occupy central protests,IAB12 News,0.17
game thrones season 1 youve forgotten,IAB1 Arts & Entertainment,0.29
lindsay lohan officially cast west end play speedtheplow,IAB1 Arts & Entertainment,0.25
nissan q1 profit boosted higher us china sales,IAB2 Automotive,0.37
scientists create first life form alien dna,IAB15 Science,0.72
freddie prinze jr says working kiefer sutherland made want quit,IAB3 Business,0.19
location location,IAB20 Travel,0.09
lwren scott funeral la,IAB24 Uncategorized,0.09
mary rodgers author freaky friday dies 83,IAB12 News,0.13
crumbs closure may something healthier eating habits,IAB8 Food & Drink,0.1
att aims beat google fiber gigabit broadband race,IAB19 Technology & Computing,0.21
new york radio host fired following racist twitter tirade black woman,IAB12 News,0.52
mick jagger first griefstricken photo since lwren scotts suicide,IAB6 Family & Parenting,0.15
