text,iab_label,confidence
twin earthquakes rock icelandic volcano threat level lowered,IAB12 News,0.2
sony executives flight cut short twitter threat network attacked,IAB20 Travel,0.61
plx technology inc shareholder alert rigrodsky long pa,IAB12 News,0.22
barclays fined 44 mln gold price fix,IAB3 Business,0.52
harry styles penned song ariana grande,IAB1 Arts & Entertainment,0.2
oil prices mixed,IAB24 Uncategorized,0.19
biographical information outgoing target ceo,IAB4 Careers,0.2
british manufacturing growth slows,IAB3 Business,0.63
stocks slip disappointing asia news,IAB12 News,0.82
charlotte area tax day freebies deals,IAB12 News,0.18
twitter stephen colbert racist tweets backlash backlash,IAB12 News,0.15
microsoft launches office ipad word excel powerpoint,IAB19 Technology & Computing,0.61
ridiculous amount similarities frozen lion,IAB24 Uncategorized,0.11
robert pattinson reveals whether hes still touch kristen stewart,IAB12 News,0.2
actor passed away sunday,IAB1 Arts & Entertainment,0.3
astrazeneca shares holds pfizer,IAB16 Pets,0.45
since 1999 supreme court ruling maine increased medicaid spending,"IAB11 Law, Gov’t & Politics",0.3
acdc retirement rumors true malcolm young sick leading cancellation,IAB12 News,0.4
xmen days future past endcredits sequence explained,IAB1 Arts & Entertainment,0.16
samsung galaxy tab 3 101 vs samsung galaxy tab pro 84 specifications,IAB19 Technology & Computing,0.14
voice finals song road,IAB20 Travel,0.8
alcoholfueled concert leads rape,IAB1 Arts & Entertainment,0.16
film star chris pine pleads guilty,IAB1 Arts & Entertainment,0.26
apple buys music star beats 3 bn,IAB1 Arts & Entertainment,0.17
kim kardashian flaunts cleavage sheer top nude bra bonnaroo,IAB18 Style & Fashion,0.28
dancing stars seasonender recap meryl maks season 18,IAB1 Arts & Entertainment,0.33
update 1 us citizen tested ebola ghana quarantined,IAB12 News,0.59
amazon launches app grocery delivery,IAB8 Food & Drink,0.44
diamond clue vast oceans beneath earth,IAB20 Travel,0.11
google stories uses photos videos location build stunning digital,IAB12 News,0.22
spring equinox mean 8 fast facts first day spring,IAB12 News,0.21
biz break investors beat tesla car maker beats earnings expectations,IAB3 Business,0.5
wall street flat investors await earnings,IAB24 Uncategorized,0.2
apple inc aapl stock gains continue without smart home system ios,IAB19 Technology & Computing,0.4
miranda lambert rocks long extensions flaunts tiny waist,IAB18 Style & Fashion,0.38
ecigarettes key quitting smoking study,IAB15 Science,0.3
facebooks us govts requests also include data instagram,IAB14 Society,0.12
beware middle east respiratory syndrome doctors,IAB24 Uncategorized,0.16
wonkbook net neutrality ruling could change internet,IAB12 News,0.18
miley cyrus hospitalized cancels second show,IAB1 Arts & Entertainment,0.31
biggest ever dinosaur discovered,IAB12 News,0.36
justin bieber racist joke thought okay repeat hurtful words,IAB12 News,0.25
wall street hammers bofa shares 624 capital snafu,IAB3 Business,0.35
chevrolet corvette z06 convertible trackspec cabrio,IAB2 Automotive,0.29
moon visits fading mars saturday night sky,IAB20 Travel,0.3
carl icahn rift hurts ebay ebay,IAB3 Business,0.53
know still enroll obamacare,IAB12 News,0.37
bachelorette andi plays ball eric hill exits,IAB17 Sports,0.24
beetlemania ron howard direct documentary beatles popularity 70s,IAB1 Arts & Entertainment,0.27
google challenged apple amazon multiple fronts,IAB19 Technology & Computing,0.16
euro drops draghi comfortable easing june,IAB24 Uncategorized,0.09
tourist known plague survivor died sf,IAB20 Travel,0.48
australian pm confident ping black box,IAB24 Uncategorized,0.35
kerry excited indias new pm modi,IAB12 News,0.12
gold trading outlook futures add fed announced keeping interest rate,IAB12 News,0.4
drew barrymore welcomes second baby girl frankie,IAB6 Family & Parenting,0.52
sandisk buys fusionio cheap forced losses many fusionio holders,IAB3 Business,0.24
cocacola remove controversial drinks ingredient,IAB24 Uncategorized,0.16
blackberry launches 200 z3 jakarta edition indonesia,IAB19 Technology & Computing,0.28
rip current forces macys fireworks river nyc,IAB1 Arts & Entertainment,0.29
full house reboot 5 shows 90s wed like see,IAB1 Arts & Entertainment,0.22
pierce brosnan still struggling find identity postjames bond,IAB16 Pets,0.11
