text,iab_label,confidence
scientists withdraw claim making stem cells,IAB15 Science,0.33
justin biebers crazed fans want remind black friends,IAB1 Arts & Entertainment,0.18
jason aldean dating mistress brittany kerr divorce cheating scandal,IAB12 News,0.52
disney movie studios sue megaupload copyright claims 1,IAB3 Business,0.18
okcupid wants mozilla firefox block ceos antigay stance,IAB19 Technology & Computing,0.26
cuts new duties strain irs chance audit relatively low,IAB24 Uncategorized,0.14
galaxy note 4 smart cover leaked rumor,IAB12 News,0.18
video taco bells new tv ads star ronald mcdonald,IAB8 Food & Drink,0.67
johnny manziel spent monday night partying justin bieber floyd,IAB1 Arts & Entertainment,0.23
toyota pay us12billion safety problems largest ever us penalty,IAB12 News,0.18
new study says marijuana may increase heart complications,IAB12 News,0.32
blackberry gets lifeline amazon app store,IAB19 Technology & Computing,0.29
ellen degeneres makes 15 million profit la house sale,IAB5 Education,0.32
experts elucidate bitcoin currency,IAB15 Science,0.14
neil young launching 399 highfidelity audio player kickstarter week,IAB9 Hobbies & Interests,0.12
pm lets twitter govt,IAB24 Uncategorized,0.12
aus elsa got new hubby play princesses,IAB1 Arts & Entertainment,0.33
summerslam dvd cover spoiler waltman wants angle back wwe,IAB17 Sports,0.62
bristolmyers squibbs neutral rating reaffirmed zacks bmy,IAB3 Business,0.17
review next great american weepie,IAB1 Arts & Entertainment,0.29
youtube using video games promote new 60fps support,IAB1 Arts & Entertainment,0.17
justin bieber cleared robbery egging charge nears fox carolina 21,IAB12 News,0.26
fda discourages laparoscopic power morcellation hysterectomy myomectomy,IAB24 Uncategorized,0.12
adieu cannes,IAB12 News,0.15
moodys downgrades prepas ratings ba3 ba2,IAB3 Business,0.11
3d printer mink gives makeup enthusiasts convenient ways create,IAB19 Technology & Computing,0.2
astronauts join world cup frenzy space,IAB17 Sports,0.51
sally beauty supply confirms credit card breach,IAB22 Shopping,0.22
candy crush maker goes public week,IAB12 News,0.3
facebook ceo mark zuckerberg summoned court iran privacy,IAB3 Business,0.2
chittenden declared vts healthiest county,IAB7 Health & Fitness,0.14
india poliofree cases 3 years,IAB12 News,0.22
brad pitt may play mcchrystal new film,IAB1 Arts & Entertainment,0.22
chinese relatives arrive kl demand answers mh370,IAB6 Family & Parenting,0.16
verizon upgrades fort waynes 4g network,IAB20 Travel,0.15
watch dumbfounding tv game show win ever,IAB17 Sports,0.18
google answers apples continuity partial measures,IAB8 Food & Drink,0.1
transformers age extinction trailer,IAB24 Uncategorized,0.11
microsoft ceo satya nadella unveil office version ipad march 27,IAB19 Technology & Computing,0.63
target reports first quarter 2014 earnings,IAB3 Business,0.17
people beautiful 2014,IAB18 Style & Fashion,0.1
ahead q2 report ibm reflects ginni romettys busy year far,IAB3 Business,0.2
autism developmental delay linked prenatal exposure pesticides,IAB15 Science,0.17
selena gomez fires mom dad im beyond control,IAB6 Family & Parenting,0.56
htc one m8 available april 1 australia,IAB19 Technology & Computing,0.11
fairfax ceo prem watsa faces securities probe,IAB12 News,0.46
fertility drugs may increase breast cancer risk,IAB12 News,0.14
country music singer redding native kevin sharp dead 43,IAB1 Arts & Entertainment,0.25
justin bieber agrees plea deal dui case plead guilty reckless driving,IAB12 News,0.26
obama equal pay actions match senate democrat agenda,"IAB11 Law, Gov’t & Politics",0.41
fabien cousteau breaks grandpas underwater mark,IAB15 Science,0.25
three arrests 301 killed mine tragedy,IAB24 Uncategorized,0.16
london open markets subdued quiet end week,IAB3 Business,0.16
lvh exits strip,IAB24 Uncategorized,0.13
forexeuro weak near 3week lows ecb tries tame strength,IAB3 Business,0.41
weekend extra field dreams turns 25,IAB17 Sports,0.16
oak brook police make arrests mcdonalds demonstration,IAB8 Food & Drink,0.59
london man charged heartbleed hack cra,IAB19 Technology & Computing,0.23
us stock futures near flat drop jobless higher consumer spending,IAB3 Business,0.16
mtv first listen new usher song believe,IAB1 Arts & Entertainment,0.18
oyster hits 500000 ebooks,IAB24 Uncategorized,0.11
megaearth astronomers find new alien planet 17 times heavier earth,IAB15 Science,0.35
tokyo stocks close flat,IAB24 Uncategorized,0.11
part game lhh atls stevie j takes creepy hospital,IAB24 Uncategorized,0.12
firing times editor fuels equalpay debate,IAB24 Uncategorized,0.13
time declare qe3 effectively,IAB19 Technology & Computing,0.09
cuomo administration announces bnp paribas pay 89 billion violations,IAB3 Business,0.29
idaho reaches agreement apple ebook case,IAB24 Uncategorized,0.09
usda cuts outlook us wheat crop smaller winter harvest,IAB12 News,0.28
wall st rallies sp 500 close breakeven week,IAB17 Sports,0.19
star tvs dynasty dies 74,IAB24 Uncategorized,0.14
openstack takes backseat container tech devops rhsummit,IAB19 Technology & Computing,0.6
oculus kickstarter investors sure ticked offso,IAB14 Society,0.27
met mother creator less say finale better,IAB6 Family & Parenting,0.19
call action climate change,IAB14 Society,0.17
global warming disrupting americans lives report says,IAB12 News,0.69
import prices rise may,IAB3 Business,0.12
graco gives agrees recall infant seats,IAB6 Family & Parenting,0.23
