text,iab_label,confidence
apple shows internal documents prove samsung slavishly copied slide,IAB19 Technology & Computing,0.2
read toyota gives 2015 camry makeover 85 photos videos,IAB2 Automotive,0.62
google sells white glass model one day sale,IAB22 Shopping,0.13
ninja turtles poster pulled back amid 911 concerns,IAB12 News,0.16
dozens teenagers tweeting bomb jokes american airlines,IAB20 Travel,0.63
movie review transcendence,IAB24 Uncategorized,0.26
snl seth rogen endorse blue river dog food,IAB8 Food & Drink,0.26
apple iphone 6 release date iphone 6l iphone 6c new features,IAB19 Technology & Computing,0.28
massachusetts dumps troubled obamacare exchange,IAB12 News,0.24
wall streets jitters iraq violence driving pump prices canada,IAB12 News,0.17
justice served another helping superman,IAB24 Uncategorized,0.2
global markets japan tech shares slip europe set follow,IAB3 Business,0.1
legal team exodus mortgage firm said prompt us review,IAB12 News,0.17
video ricky martin opens dwts new world cup song vida,IAB17 Sports,0.47
still broken bones beneath bangladeshs collapsed sweat shop,IAB3 Business,0.2
euro look past gdp pmi data ecb meeting looms ahead,IAB3 Business,0.18
final aca enrollment push comes price tag,IAB5 Education,0.3
apple introduce smart home strategy wwdc 2014,IAB19 Technology & Computing,0.23
virtual reality big buzz e3,IAB1 Arts & Entertainment,0.24
chinas demand buy gold issue trade deficit shocks analysts,IAB12 News,0.36
pilots faulted asiana airlines crash,IAB12 News,0.22
search missing malaysian plane moves new area,IAB12 News,0.18
nokia x2 image leaks ahead launch,IAB12 News,0.2
euro advances vs majors ahead eurozone unemployment rate,IAB12 News,0.16
nsa denies exploiting heartbleed online security flaw,IAB12 News,0.21
europes journalism disappearing googles courtordered memory hole,IAB12 News,0.34
hampshire firm 30 billion take bid,IAB3 Business,0.37
5 suspected anthrax cases hungary,IAB24 Uncategorized,0.22
also wsjcom,IAB15 Science,0.28
bachelorette 2014 spoilers episode 3 competition group date,IAB12 News,0.27
graphic designer massimo vignelli died aged 83,IAB4 Careers,0.11
pope francis rang divorced woman wrote advice,IAB23 Religion & Spirituality,0.16
missing malaysian plane flown area controlled taliban,IAB20 Travel,0.21
samsung launches galaxy tab 105 galaxy tab 84,IAB19 Technology & Computing,0.11
new 50 tivo box targets cord cutters aereo refugees,IAB9 Hobbies & Interests,0.16
bmw recalls 156k us cars engine defect,IAB2 Automotive,0.46
residents raise money cancer awareness relay life,IAB14 Society,0.18
windows 81 update 1 download,IAB19 Technology & Computing,0.1
new transformers age extinction images feature human cast,IAB24 Uncategorized,0.13
office ipad could security implications good bad,IAB19 Technology & Computing,0.38
grand budapest hotel,IAB20 Travel,0.41
overthecounter sales sought cialis,IAB24 Uncategorized,0.5
apple takes weed firm app store,IAB24 Uncategorized,0.14
exciting thing orange new blacks season two trailer,IAB12 News,0.25
ftc accuses tmobile billing millions unauthorized texts tmobile denies,IAB3 Business,0.13
google gets 1000 requests remove content,IAB24 Uncategorized,0.1
netflix officially renewed orange new black season 3,IAB12 News,0.21
tam flight 370 families feel pain,IAB20 Travel,0.14
miniye north west steals show kim hits givenchy paris photos,IAB1 Arts & Entertainment,0.24
att announces preorders samsung gear 2 gear 2 neo gear fit,IAB19 Technology & Computing,0.21
microsoft ceo shows realtime translation skype translator,IAB19 Technology & Computing,0.21
drew barrymore welcomes second baby girl,IAB6 Family & Parenting,0.52
2 planes nearly collide bush iah,IAB12 News,0.15
california gives go ahead test self driving cars public roads news,IAB12 News,0.49
apples neutral rating reaffirmed zacks aapl,IAB24 Uncategorized,0.2
mortgage demand plummets 14year low,IAB12 News,0.21
us patent office cancels washington redskins trademark,IAB17 Sports,0.52
bnp pleads guilty us sanctions case pay 88 billion,IAB3 Business,0.3
china hsbc pmi 4month high still contracts,IAB3 Business,0.21
kiwi 8800 fitch upgradesnew highs view,IAB12 News,0.32
mick jaggers daughter georgia may cancels fashion week appearance,IAB18 Style & Fashion,0.21
dr oz put place senate panel,"IAB11 Law, Gov’t & Politics",0.11
america ranks 31st among best worst countries mother,IAB6 Family & Parenting,0.26
update 3bayer wins merck cos 14 bln consumer unit auction,IAB3 Business,0.31
gm hires expert possible compensation,IAB3 Business,0.31
hearthstone curse naxxramas adds adventure mode,IAB20 Travel,0.2
professors suddenly dont like obamacare either,"IAB11 Law, Gov’t & Politics",0.18
four loko wont market campus,IAB8 Food & Drink,0.2
border staff unprepared deal ebola victims,IAB24 Uncategorized,0.16
2 alabama residents contract mosquitoborne virus,IAB12 News,0.23
demi lovato gives advice fans seventeen magazine 0,IAB24 Uncategorized,0.14
los angeles water main break floods sunset boulevard ucla campus,IAB12 News,0.14
iphone 5s sturdier samsung galaxy s5 study,IAB15 Science,0.41
bet awards 2014 unofficial parties sullied shootings stabbing,IAB24 Uncategorized,0.13
