text,iab_label,confidence
samsung pay another 4 million apple damages,IAB19 Technology & Computing,0.19
hey kids snails back cdc releases 2013 foodnet data,IAB12 News,0.18
winter came george rr martin takes ice bucket challenge,IAB17 Sports,0.29
boston man arrested allegedly raping 17yearold girl keith urban,IAB12 News,0.3
greenpeace worker loses 38m euros,IAB24 Uncategorized,0.14
game thrones breaker chains preview westeros whodunnit,IAB1 Arts & Entertainment,0.11
zenimax media files lawsuit oculus vr allegedly using,IAB19 Technology & Computing,0.15
box office top ten captain america stays,IAB1 Arts & Entertainment,0.29
eli lilly reaches licensing deal cialis sanofi,IAB3 Business,0.2
game thrones season four episode 10 children tyrion arya exact,IAB1 Arts & Entertainment,0.36
1st lead final hurdle cleared ges 17billion dollar alstom takeover,IAB2 Automotive,0.25
kendall jenner kendall jenner works harder name,IAB3 Business,0.1
lg g3 deals buy lgs qhd smartphone,IAB19 Technology & Computing,0.18
insane clown posse loses fbi lawsuit juggalos gang,IAB12 News,0.22
south sacramento spraying begins fight mosquitoes west nile virus,IAB12 News,0.15
dwarf planet discovery hints hidden super earth solar system,IAB15 Science,0.37
harris leaves home boat way learn sentence sex crimes,IAB20 Travel,0.44
share files securely send anywhere,IAB20 Travel,0.12
andrew garfield felt naked,IAB24 Uncategorized,0.12
fossil soils found high carbon content,IAB15 Science,0.33
kraft recalls 96000 pounds oscar mayer wieners,IAB3 Business,0.27
golds golden cross head fake weekly gold etf update,IAB12 News,0.26
commentary world shouldnt need reminder whats stake mideast,IAB24 Uncategorized,0.23
marine patrol gears operation dry water june 2729,IAB20 Travel,0.21
kim kardashian khloe stay away french montana,IAB18 Style & Fashion,0.09
panasonic aims sole producer teslas planned multibilliondollar us,IAB3 Business,0.26
netanyahu sends condolences families kansas jewish center shootings,IAB12 News,0.21
week music weird als new music turn fans ac wfsb 3,IAB12 News,0.2
game thrones finale pirates rack 15 million downloads half day,IAB1 Arts & Entertainment,0.39
microsoft slashes price surface 2 models,IAB3 Business,0.11
oil prices fall iraq output steadies,IAB3 Business,0.13
nh confirms 2 cases mosquitobourne virus chikungunya,IAB12 News,0.32
android apps mining cryptocurrency without permission,IAB19 Technology & Computing,0.26
