text,iab_label,confidence
massimo vignelli whose graphic designs reached subway skies,IAB24 Uncategorized,0.09
us unfreezes 450m iranian funds,IAB14 Society,0.13
brad pitt holds angelina jolie close maleficent private reception gala,IAB1 Arts & Entertainment,0.27
portland boil water alert portland public centennial schools remain open,IAB5 Education,0.39
min wage petition gets nearly 135000 signatures,IAB12 News,0.12
australian search authority confirms receiving french satellite photos,IAB20 Travel,0.1
facebook yanks poke camera app store,IAB24 Uncategorized,0.16
godzilla largest opener year 93m debut,IAB24 Uncategorized,0.12
could vaccine prevent lyme disease,IAB15 Science,0.18
gm bailout claims legal rights americans,"IAB11 Law, Gov’t & Politics",0.19
fcc said revising broadband rules proposal,"IAB11 Law, Gov’t & Politics",0.18
boxer statement health care enrollment figures,IAB17 Sports,0.21
walt disney co acquire youtube network maker studios 500 million,IAB3 Business,0.37
game thrones champion,IAB17 Sports,0.49
apple posts q2 results profit crushes estimates revenue climbs despite lack,IAB3 Business,0.3
comedian david brenner 78 uniquely philly guy,IAB1 Arts & Entertainment,0.3
leading ebola doctor dies disease,IAB12 News,0.27
watch lana del rey airs west coast video,IAB1 Arts & Entertainment,0.13
blame europe stocks meh day,IAB3 Business,0.17
noah nails gods wrath misses mercy,IAB12 News,0.18
irish manufacturing activity expands 14th month running july pmi,IAB3 Business,0.57
feds shut 100 million malware network,IAB24 Uncategorized,0.16
kim kardashian married filming wedding sets record straight,IAB1 Arts & Entertainment,0.21
i9505xxufnd7 android 442 stock firmware rolls galaxy s4 lte,IAB19 Technology & Computing,0.19
plosser fed may accelerate tapering pace,IAB12 News,0.18
monty python close o2 show always look bright side life,IAB1 Arts & Entertainment,0.1
objects plucked ocean checked link flight,IAB20 Travel,0.49
netflix unveils movie guide gay pride month,IAB1 Arts & Entertainment,0.27
chris evans quitting acting marvel movies,IAB1 Arts & Entertainment,0.33
heres next big marvel villain gets teased guardians galaxy,IAB24 Uncategorized,0.18
watch ferrell vs rhcps chad tonight show,IAB17 Sports,0.64
australia kicks indopacific new colombo program japan,IAB19 Technology & Computing,0.1
ipcc climate report route map civilisations greatest journey,IAB20 Travel,0.63
study red meat intake could increase breast cancer,IAB15 Science,0.47
quiznos files bankruptcy amid debt stiff competition,IAB8 Food & Drink,0.43
boys band,IAB1 Arts & Entertainment,0.3
homeblackberry bars sales typo,IAB24 Uncategorized,0.19
competition making tmobile nervous network introduces undercutting,IAB24 Uncategorized,0.11
fedex beats earnings estimates issues strong guidance,IAB3 Business,0.28
japan australia reach freetrade pact,IAB20 Travel,0.24
jessie j ariana grande nicki minaj bang bang video,IAB1 Arts & Entertainment,0.29
twitter revenues leap 119 user growth crawls,IAB3 Business,0.17
eli lilly takeda pharmaceutical ordered pay 9 billion,IAB3 Business,0.4
austin motogp marquez shatters pole record austin,IAB17 Sports,0.45
seven tons hummus recalled trader joes target stores,IAB8 Food & Drink,0.35
met gala 2014 best dressed,IAB18 Style & Fashion,0.33
lg smartwatch goes sale,IAB19 Technology & Computing,0.2
electric shocks could hold key manipulating dreams,IAB24 Uncategorized,0.11
us stocks rebound midday slump extending modest gains second day,IAB3 Business,0.1
monty python members aiming mick jaggerlike energy jolt new shows,IAB1 Arts & Entertainment,0.13
google glass stolen mans face calif,IAB12 News,0.15
texas girl surgery stop rapid weight gain due rare medical condition,IAB12 News,0.33
alibaba results nudge china internet etf higher,IAB3 Business,0.26
nigerian comedian alibaba puts drdre blast apple buy,IAB8 Food & Drink,0.18
fcc seen throwing towel web netflix falls,IAB19 Technology & Computing,0.23
watch lady gaga creates artpop remix guy video,IAB1 Arts & Entertainment,0.46
spiderman learns great power responsibility,IAB6 Family & Parenting,0.14
study climate change affects nutrition basic foods strips zinc iron,IAB15 Science,0.41
greenpeace activists board arctic oil rig,IAB12 News,0.15
android apps vs ios 7 apps 2014 google hangouts vine venmo among,IAB19 Technology & Computing,0.16
