text,iab_label,confidence
heartbleed bug check website vulnerable,IAB24 Uncategorized,0.11
mono mono newborn twins born holding hands girls well despite rare,IAB6 Family & Parenting,0.21
pay pay later hepatitis drug,IAB24 Uncategorized,0.2
united launch alliance successfully launches 51st delta ii mission nasa,IAB20 Travel,0.23
novartis closes heart drug study early strong results,IAB12 News,0.25
criminal minds season 10 cast spoilers jennifer love hewitt new bau,IAB12 News,0.22
engagement brandys reps confirm longer,IAB12 News,0.21
running five minutes good enough stay protected heart attack,IAB17 Sports,0.21
east hampton town commits 100 renewable energy 2030,IAB14 Society,0.24
early stock gains slip away,IAB24 Uncategorized,0.2
update sandisk buy enterprise flash storage specialist fusionio 11,IAB19 Technology & Computing,0.21
mercedes cclass order guide leaks online,IAB2 Automotive,0.59
stroke treatment outcomes improve hospitals participating uclaled initiative,IAB24 Uncategorized,0.15
amazon offers free streaming music prime customers,IAB24 Uncategorized,0.14
marquez takes pole texas,IAB17 Sports,0.21
sherlock season 4 amanda abbingtons mary watson die,IAB1 Arts & Entertainment,0.29
nobodys looking hair kim kardashians got blonde ambition,IAB18 Style & Fashion,0.11
usda gives 65 million fight citrus greening,IAB12 News,0.14
kakao corp acquires daum communications 33 billion,IAB3 Business,0.45
france says proposed us fine bnp paribas unreasonable,IAB3 Business,0.22
threepenny bit design replace vulnerable 1 coin,IAB20 Travel,0.11
tmobile knowingly charged customers scams regulators say,IAB2 Automotive,0.19
got unexplained rash ipad may blame,IAB19 Technology & Computing,0.35
forget twerking miley cyrus going croque monsieur,IAB8 Food & Drink,0.34
100 get virus calif cruise,IAB20 Travel,0.65
health rankings released iowa,IAB12 News,0.28
jennifer lawrence talks gifs gossip friend kristen stewart,IAB12 News,0.32
google making 3d tablet report,IAB19 Technology & Computing,0.5
2014 mtv movie awards fashion best worst dressed,IAB18 Style & Fashion,0.37
supreme court ruling aereo significant matter wins,IAB12 News,0.17
symantec ceo ouster raises questions turnaround,IAB19 Technology & Computing,0.53
lena dunham apologises molestation tweet following naked saturday night,IAB12 News,0.16
htc making nextgen nexus tablet,IAB19 Technology & Computing,0.63
taylor swift james franco crash snl party,IAB1 Arts & Entertainment,0.29
microsoft ends support windows xp users,IAB19 Technology & Computing,0.18
