text,iab_label,confidence
google locking ui new android wear tv auto spinoffs,IAB2 Automotive,0.24
floating objects nothing recovered search missing jet,IAB20 Travel,0.25
tesla ceo plans solar production facility buffalo,IAB3 Business,0.32
hhs playing selective obamacare enrollment numbers,IAB12 News,0.31
supreme court limits epa greenhouse gas emissions rules,"IAB11 Law, Gov’t & Politics",0.27
scientists discover mouse species elephant genes namibia,IAB15 Science,0.69
carl icahns 8020 vision ebay paypal,IAB3 Business,0.24
doctor texas quintuplets remarkably well,IAB6 Family & Parenting,0.33
supreme court declines hear cases challenging obamacare,"IAB11 Law, Gov’t & Politics",0.36
gwyneth paltrow wanted keep separation private,IAB24 Uncategorized,0.13
transformers age extinction limited edition gift set grimlock,IAB24 Uncategorized,0.11
twilight star nikki reed splits paul mcdonald,IAB1 Arts & Entertainment,0.22
foster farms recalls chicken products salmonella heidelberg concerns,IAB3 Business,0.21
symantec corporation symc news downgrades pour symantec,IAB12 News,0.53
vaccines saved 700000 lives prevented 322 million illnesses,IAB12 News,0.16
ohio unemployment rate drops 61,IAB12 News,0.19
need know whoopis favorite 420 accessory,IAB24 Uncategorized,0.15
india manufacturing output hits 3month high,IAB3 Business,0.5
starbucks begins deployment 100000 wireless smartphone charging,IAB3 Business,0.28
breaking amazon acquires comixology,IAB3 Business,0.26
us government would save 400 million switched typefaces,IAB3 Business,0.13
mice men chris odowds lennie,IAB16 Pets,0.16
learn us airways twitter mistake,IAB20 Travel,0.53
lhc uncovers new higgs boson decay mechanism,IAB15 Science,0.29
house cards actor corey stoll talks antman movie,IAB1 Arts & Entertainment,0.25
ipcc specific costs climate change impacts still unclear,IAB24 Uncategorized,0.55
ahead wwdc 2014 stocks surge investors project great expectations,IAB12 News,0.17
lg g flex gets muchneeded kitkat update,IAB12 News,0.12
russians targeted new sanctions,IAB12 News,0.22
hefty fines water wasters,IAB24 Uncategorized,0.12
us added 281000 jobs june adp,IAB3 Business,0.18
oculus bans vr device china,IAB24 Uncategorized,0.25
benzino shot mothers funeral procession,IAB6 Family & Parenting,0.2
whooping cough increasing babies,IAB6 Family & Parenting,0.28
un climate impact report highlights,IAB15 Science,0.23
harley davidson looks first electric motorcycle,IAB2 Automotive,0.2
irs says bitcoin property currency still taxable,"IAB11 Law, Gov’t & Politics",0.19
sick political correctness gary oldman defends alec baldwins use antigay,IAB24 Uncategorized,0.18
robot awakes long space hibernation firstever spacecraft ready,IAB20 Travel,0.39
ecigarettes boost quitting success,IAB24 Uncategorized,0.13
dark chocolate could fight artery disease,IAB15 Science,0.26
china starts checking computer systems amid cyberspying row media,IAB19 Technology & Computing,0.26
chelsea handler talks host cbs talk show anything thats chelsea lately,IAB12 News,0.48
north dakota produces 1m barrels oil day,IAB3 Business,0.22
exnfl player tim shaw using ice bucket challenge fight life,IAB17 Sports,0.81
scientists warn dengue brazil,IAB15 Science,0.53
asean dengue day unites asia pacific combating rising dengue cases,IAB14 Society,0.33
gas prices familiar look summer nears,IAB12 News,0.13
extension isnt altering aca enrollment strategies,IAB5 Education,0.65
veterans home walla walla move forward,IAB20 Travel,0.19
voice 5 soundbites top 12,IAB12 News,0.1
gm says ignitionswitch troubles date back 2001,IAB24 Uncategorized,0.09
starbucks updates iphone app analyst blog,IAB19 Technology & Computing,0.16
citigroup settle 7 billion end mortgage sales investigation,IAB12 News,0.25
nbcuniversal reaches multiyear deal wwe,IAB12 News,0.36
health dept issues advisory another fl man dies virus,IAB12 News,0.22
zac efron punched face sketchy fight skid row,IAB17 Sports,0.54
khloé kardashian french montana spend jfk airport downtime together,IAB20 Travel,0.57
scientists seek tight regulation ecigarettes,IAB15 Science,0.41
paypal fingerprint tech arrives galaxy s5 gear gadgets,IAB19 Technology & Computing,0.29
crumbs bake shop closes cupcake chain shuttering stores 12 states,IAB8 Food & Drink,0.54
microsoft maintains pressure china windows 8 ban,IAB19 Technology & Computing,0.28
sorry even beyonce concert could save vmas,IAB1 Arts & Entertainment,0.39
mortgage home loan rates remain steady us bank corp march 19 2014,IAB21 Real Estate,0.23
indias sun pharma buy ranbaxy 32 billion deal,IAB3 Business,0.43
pfizers read says astrazeneca deal meet scientific needs,IAB15 Science,0.31
author john green nerd rock star stars tour,IAB20 Travel,0.69
home news world dr oz scolded us senators weightloss,IAB12 News,0.59
fitch affirms beatrice community hospitals ne revs bb outlook stable,IAB3 Business,0.26
australian pm confident sounds malaysian flight 370,IAB12 News,0.18
autism linked pesticide exposure new study,IAB12 News,0.34
watch true blood death scene spoiler alert,IAB24 Uncategorized,0.14
