text,iab_label,confidence
zebra technologies acquire enterprise business motorola solutions,IAB3 Business,0.43
xmen apocalypse,IAB24 Uncategorized,0.21
cast seth rogen rose byrne zac efron dave franco,IAB17 Sports,0.11
titanfall gives xbox one sales boost uk,IAB19 Technology & Computing,0.2
stocks close higher google ibm hours,IAB3 Business,0.12
hsbc china manufacturing pmi rises update,IAB3 Business,0.58
banks said arranging argentine debt buyer group,IAB3 Business,0.4
us stocks lower amid mixed earnings,IAB3 Business,0.15
mila kunis two half men guest role revealed,IAB12 News,0.19
ntsb blames asiana pilots sfo crash,IAB24 Uncategorized,0.13
googles new thenandnow feature gives window past,IAB19 Technology & Computing,0.14
miley cyrus retires twerking,IAB1 Arts & Entertainment,0.32
quick easy blood test diagnose cancer stage,IAB15 Science,0.28
jenny mccarthy donnie wahlberg look back love story,IAB1 Arts & Entertainment,0.21
girls called fat likely become obese study finds,IAB15 Science,0.29
amazon fire game controller,IAB9 Hobbies & Interests,0.16
lena dunham sxsw case study hating celebrities even,IAB15 Science,0.4
winner war xbox one ps4 wii u,IAB17 Sports,0.69
katie cleary denies leo photos influenced husbands suicide,IAB6 Family & Parenting,0.19
structure valeants bid allergan raises concerns,IAB3 Business,0.25
kris humphries becomes subject marriage jokes kimyes wedding,IAB24 Uncategorized,0.1
braless kim k flaunts sideboob paris,IAB18 Style & Fashion,0.21
adp gdp reports reveal whats wrong economy,IAB12 News,0.27
sara gilbert musician linda perry wed,IAB1 Arts & Entertainment,0.38
dolly parton fulfills lifelong dream glastonbury,IAB1 Arts & Entertainment,0.35
france set miss deficit target risks eu fine,IAB12 News,0.16
paul mccartney cancels remainder japan tour,IAB20 Travel,0.36
aol may target security breach,IAB24 Uncategorized,0.17
crumbs cupcake empire iced cupcake rolls crmb,IAB8 Food & Drink,0.4
energy future files bankruptcy,IAB12 News,0.17
rumor microsoft office ipad reveal mar 27th,IAB19 Technology & Computing,0.41
april fools 2014 best worst gags mainly worst,IAB24 Uncategorized,0.11
closer look google glass 16 neat features,IAB19 Technology & Computing,0.18
alien isolation preorder bonus unveiled,IAB24 Uncategorized,0.55
change mortgage rates hsbc suntrust today mar 17,IAB12 News,0.25
true mortgage cost rises,IAB12 News,0.29
monty pythons farewell show plenty antics,IAB16 Pets,0.18
none business docs react medicare data release,IAB24 Uncategorized,0.44
toyota gives popular camry thorough makeover,IAB2 Automotive,0.34
michigan counties ranked healthiness,IAB7 Health & Fitness,0.18
amazon buy videogame platform twitch 970 mn,IAB3 Business,0.23
go set maleficent angelina jolie,IAB1 Arts & Entertainment,0.31
new embryonic stem cells cloning success reported recent,IAB12 News,0.74
liberals new hero,IAB12 News,0.2
jamie lynn spears happy ever find shes going tie,IAB18 Style & Fashion,0.15
vodafone buys spains ono 10bn,IAB3 Business,0.24
rebased gdp figures true wealth african nations,IAB12 News,0.11
ntsb faults flight crew fatal asiana crash san francisco,IAB12 News,0.14
country singer brad paisley posts selfies westboro members cbs 5 kpho,IAB12 News,0.29
tila tequila expecting first baby reality star reveals first pregnancy,IAB6 Family & Parenting,0.47
best worst tv shows based movies,IAB24 Uncategorized,0.13
