text,iab_label,confidence
south africas fnb launch samsung galaxy s5 11 april,IAB19 Technology & Computing,0.28
turn walking dead finale leaves survivors fates unclear,IAB24 Uncategorized,0.37
prince announces two new albums,IAB1 Arts & Entertainment,0.36
hyundai recalls sonata toyota urged recall camry,IAB2 Automotive,0.62
chinese families clash police slam malaysia lost plane,IAB20 Travel,0.19
samsung galaxy s5 mini go sale starting midjuly report claims,IAB12 News,0.42
xmen director bryan singer accused rape,IAB1 Arts & Entertainment,0.49
north korea upset kim jongun assassination scene interview,IAB12 News,0.41
george clooneys exgirlfriend stacy keibler weds,IAB6 Family & Parenting,0.16
irans increasing oil exports challenge obama nuclear sanctions,IAB3 Business,0.18
un urges world intensify efforts cut emissions,IAB12 News,0.16
p diddy aka sean combs switches name back puff daddy,IAB6 Family & Parenting,0.15
microsoft windows phone ad pokes fun siri,IAB19 Technology & Computing,0.31
irs bitcoin property,IAB21 Real Estate,0.14
man receives bionic eye,IAB12 News,0.16
ebay hacked 233 million users worldwide risk identity theft urged,IAB3 Business,0.63
voice 2014 season 6 spoilers jake barker vs stevie jo video,IAB12 News,0.15
fist bumps new handshake spread less germs study says,IAB15 Science,0.22
rupert grint making broadway debut immediately books tickets new,IAB1 Arts & Entertainment,0.61
andy warhols lost amiga computer art recovered 30 years,IAB19 Technology & Computing,0.46
school district protected heartbleed internet threat,IAB5 Education,0.41
selena gomez unfollows kylie kendall jenner instagram effort,IAB18 Style & Fashion,0.09
nasa give climate change satellite another go,IAB15 Science,0.32
consolidated may soybeans set explosive move,IAB20 Travel,0.14
michaels raises 472m ipo,IAB3 Business,0.13
whitings 6b deal kodiak would form largest bakken producer,IAB3 Business,0.32
car company never want buy,IAB2 Automotive,0.64
fire every time,IAB12 News,0.08
google developer conference android news expected,IAB19 Technology & Computing,0.37
stocks watch herbalife dollar general aeropostale,IAB7 Health & Fitness,0.19
coachella 2014 ones watch,IAB1 Arts & Entertainment,0.42
samsung teases rumored galaxy k zoom wants kapture moment,IAB19 Technology & Computing,0.19
bitcoin exchange mt gox files bankruptcy us,IAB3 Business,0.25
keith richards childrens picture book fall,IAB1 Arts & Entertainment,0.16
june 2014 npd ps4 still outsells xbox one despite microsofts price cut,IAB19 Technology & Computing,0.34
oscar pistorius mentally ill,IAB24 Uncategorized,0.15
harry potter returns new jk rowling short story 0,IAB24 Uncategorized,0.23
willow smith poses shirtless actor moises arias,IAB1 Arts & Entertainment,0.31
twitter posts strong quarterly results fails impress investors,IAB24 Uncategorized,0.18
us eases decadesold ban oil exports,IAB3 Business,0.16
us stocks little changed,IAB3 Business,0.12
adrian mole author sue townsend dies aged 68 son,IAB14 Society,0.09
hillary clinton runningaround park,IAB20 Travel,0.12
carney rbs may leave independent scotland,IAB20 Travel,0.27
google partnership gives micromax perfect tailwind ipo,IAB19 Technology & Computing,0.29
orphan black season 2 preview best show youre watching,IAB1 Arts & Entertainment,0.21
college grads repaying loans multiplechoice test,IAB5 Education,0.3
andi josh already set wedding date,IAB12 News,0.21
dozens teens hospitalized avicii concert,IAB1 Arts & Entertainment,0.53
teslas next big initiative may software update,IAB19 Technology & Computing,0.25
bmw confirms met tesla week talk,IAB12 News,0.16
facebook acquires moves fitness tracking app,IAB17 Sports,0.23
george rr martin reacts thrones adding rape scene,IAB1 Arts & Entertainment,0.35
snowden says nsa set fire future internet,IAB14 Society,0.42
benedict cumberbatch star whitey bulger biopic black mass,IAB1 Arts & Entertainment,0.35
brooks wheelan says fired snl whos next,IAB12 News,0.21
billionaire timchenko says china 20 billion yamal lng,IAB3 Business,0.23
stairway heaven leads copyrightinfringement lawsuit,IAB20 Travel,0.46
nintendo swings net loss first quarter,IAB19 Technology & Computing,0.19
coffee may help prevent blindness,IAB8 Food & Drink,0.48
bnp paribas plead guilty dodging us sanctions report,IAB3 Business,0.44
opposable thumbs,IAB24 Uncategorized,0.14
apple iphone 6 shell revealed new leak,IAB19 Technology & Computing,0.26
watch matthew mcconaughey catches smoothest beer toss ever brad pitt,IAB17 Sports,0.35
horrible bosses 2 trailer released,IAB3 Business,0.2
good news bad news state employment report,IAB12 News,0.66
american apparel ousted founder trade power plays,IAB3 Business,0.17
supreme court rules aereo sides tv broadcasters,IAB24 Uncategorized,0.13
captain america tops box office tops rio 2,IAB1 Arts & Entertainment,0.47
nyc uses yelp reviews track foodborne illnesses,IAB12 News,0.43
paul walkers mother files guardianship granddaughter meadow,IAB6 Family & Parenting,0.33
airbus pitches a380 new york snub emirates,IAB20 Travel,0.22
nas brings time illmatic tribeca film festival,IAB1 Arts & Entertainment,0.34
uber faces setback new mexico,IAB12 News,0.22
gm recall due ignition switch focus congressional hearing,IAB2 Automotive,0.46
nhl mayor causes ruckus swearing kings parade,IAB17 Sports,0.7
feds yellen us economy still recovering financial crisis,IAB12 News,0.29
alstom approves 12bn ge bid humiliation hollande,IAB3 Business,0.19
exercise secret weapon battle cancer,IAB17 Sports,0.33
zac efron michelle rodriguez smooch sardinia,IAB17 Sports,0.1
gender inequality cross culture problem says facebook coo sheryl sandberg,IAB14 Society,0.15
corn prices fall usda says crops great condition republic,IAB12 News,0.27
apple reportedly unveil iwatch alongside iphone 6,IAB19 Technology & Computing,0.5
nsfw cameron diaz naked jason segel sex tape trailer,IAB12 News,0.44
elaine stritchs originality blazed fiercely broadway,IAB1 Arts & Entertainment,0.6
gold modestly holds 1300 iraq turmoil,IAB24 Uncategorized,0.12
microsoft cutting 18k jobs signals new path,IAB3 Business,0.45
kim kardashian news keeping star plays dress new blonde wig,IAB12 News,0.42
loud explosion cgi transformersage extinction,IAB19 Technology & Computing,0.3
turtle cam captures baby sea turtles going ocean video,IAB20 Travel,0.28
ftc approves facebook acquistion whatsapp warns companies respect,IAB3 Business,0.15
stocks edge higher,IAB24 Uncategorized,0.13
akebia therapeutics added russell 3000r russell 2000r russell,IAB15 Science,0.09
putin russian army pullout intended create favourable conditions,IAB12 News,0.14
monets water lilies auctioned ny 27m wfsb 3 connecticut,IAB12 News,0.17
archie dead long live archie,IAB1 Arts & Entertainment,0.14
10 things know wednesday,IAB12 News,0.15
roy exum second 3rd,IAB24 Uncategorized,0.09
canadian auto sales set may record ford toyota hyundai lag others,IAB2 Automotive,0.65
luxury car recalls mercedes bmw recall thousands,IAB2 Automotive,0.46
sara evans back new music blog,IAB1 Arts & Entertainment,0.19
microsoft lay 18000 employees another recession looming,IAB3 Business,0.52
global marketsequity indexes apple ukraine tempers rise,IAB3 Business,0.26
ge reports productive meeting frances hollande,IAB12 News,0.23
oil prices extend drop easing supply fears,IAB3 Business,0.18
stephen colbert replace david letterman much,IAB1 Arts & Entertainment,0.13
kristen bell pregnant second child,IAB6 Family & Parenting,0.54
solange knowles attacks jay z singer yelled designer rachel roy,IAB18 Style & Fashion,0.17
nc bill would ban fracking chemical disclosure,IAB24 Uncategorized,0.44
kim kardashian finally gets vogue cover north west makes appearance video,IAB12 News,0.25
communitywide ice bucket challenge raise money east texas father,IAB6 Family & Parenting,0.11
sopranos creator finally reveals tonys fate,IAB1 Arts & Entertainment,0.39
game thrones cast filming wedding shocker,IAB1 Arts & Entertainment,0.31
7 shows radar week march 31april 6,IAB12 News,0.08
tesla sued china groupon gets upgrade,IAB3 Business,0.17
