text,iab_label,confidence
record store day fuels vinyl comeback,IAB9 Hobbies & Interests,0.16
johnny manziel parties justin bieber floyd mayweather,IAB1 Arts & Entertainment,0.19
kanye west proposed kim kardashian seven years ago,IAB12 News,0.1
small limits supreme court backs epa authority carbon emissions,"IAB11 Law, Gov’t & Politics",0.35
exclusive emma roberts dances clip gia coppolas palo alto,IAB24 Uncategorized,0.4
kim kardashian disgusted racism,IAB24 Uncategorized,0.15
twitters third cfo two years could take new direction,IAB24 Uncategorized,0.12
repeat uk february inflation slows expected,IAB12 News,0.17
chinese tycoon serves free luxury lunch hundreds homeless central,IAB3 Business,0.3
rptus attorney general says banks may face criminal cases soon,"IAB11 Law, Gov’t & Politics",0.3
ground beef recall 10 states,IAB12 News,0.2
twerking required college offer miley cyrus class,IAB1 Arts & Entertainment,0.13
sara gilbert linda perry wed,IAB6 Family & Parenting,0.1
local unemployment drops 62 tourism jobs boosted countys,IAB20 Travel,0.59
moto e branding confirmed available immediately unveiling,IAB2 Automotive,0.19
man steel sequel title unveiled batman v superman dawn justice,IAB12 News,0.46
senators grill dr oz weight loss products,IAB24 Uncategorized,0.15
iphone 6 feature display rounded edges full aluminum back says,IAB19 Technology & Computing,0.16
un chief adopts lion cub kenya,IAB6 Family & Parenting,0.28
china growth forecast trimmed world bank,IAB3 Business,0.32
kirstie alley returns jenny craig seven years 30pound gain didnt,IAB12 News,0.1
europe shares fall china data crimea weigh,IAB3 Business,0.18
one eight us kids abused neglected,IAB12 News,0.17
french minister meets unions discuss alstom,IAB14 Society,0.29
driverless car licenses california grant licenses cars driven robot,IAB2 Automotive,0.33
closer look g3s ir laser auto focus system,IAB19 Technology & Computing,0.09
watch kim kardashian kanye west new obsession shes 17,IAB9 Hobbies & Interests,0.29
muppets wanted divergent give kids adults fun choices weekend,IAB24 Uncategorized,0.14
windows xp user dont care security updates market share stable,IAB19 Technology & Computing,0.14
google glass available public online,IAB19 Technology & Computing,0.07
newest iphone likely release september,IAB19 Technology & Computing,0.47
target ceo,IAB3 Business,0.2
supreme court considers new limits issuing us software patents,IAB12 News,0.18
west texas intermediate back us101 barrel,IAB20 Travel,0.13
wireless festival 2014 kanye west,IAB20 Travel,0.19
survey 4 10 us homes cell phoneonly landline,IAB24 Uncategorized,0.14
elon musk demonstrates sustainable ceo leadership,IAB3 Business,0.35
ginnifer goodwin josh dallas get married,IAB12 News,0.18
game thrones episode 3 recap questions answers,IAB1 Arts & Entertainment,0.15
japan business confidence falls,IAB3 Business,0.71
new cheaper imacs upgradeable,IAB19 Technology & Computing,0.4
apple charge 100 55inch iphone 6,IAB19 Technology & Computing,0.44
dancing stars season 18 episode 1 recap back better,IAB1 Arts & Entertainment,0.35
johnny weir talks alleged threatening marriage exclusive,IAB12 News,0.29
stocks another tuesday surge,IAB3 Business,0.16
gander mountain gives away 50000 trigger locks,IAB20 Travel,0.1
internet iphone apps misleading bp patients,IAB24 Uncategorized,0.15
sushma conveys indias anguish nsa snooping,IAB12 News,0.24
fleetwood mac announce tour christine mcvie,IAB20 Travel,0.43
cms trims rule part medicare advantage final version,IAB14 Society,0.1
got voted voice tonight 5614,IAB12 News,0.12
disney 2nd quarter earnings beat street helped frozen,IAB1 Arts & Entertainment,0.42
asiana jet partly blame california,IAB20 Travel,0.21
missing malaysian airliner mystery deepens timeline revised,IAB12 News,0.15
european stocks fall despite upbeat eurozone data,IAB12 News,0.2
director returns begin,IAB24 Uncategorized,0.11
trailer first look jersey boys movie,IAB17 Sports,0.13
american apparel ceo dov charney ousted bad behavior even worse,IAB3 Business,0.34
memories macondo remembering magic gabriel garcia marquez,IAB23 Religion & Spirituality,0.17
tax season ends wary pervasive telephone scam,IAB24 Uncategorized,0.18
surprising thing veterans affairs admitted asking congress 18,IAB12 News,0.76
video heres tom hanks dancing yarmulke wedding,IAB1 Arts & Entertainment,0.34
making great movie nfl nearly impossible,IAB17 Sports,0.86
angelina jolie hides new cancer drama brad pitt 90 pounds report,IAB12 News,0.64
morgan stanleys earnings win beat goldman sachs group inc,IAB3 Business,0.23
galaxy s5 two new antitheft features,IAB15 Science,0.18
eva mendes pregnant fans react ryan goslings baby news,IAB12 News,0.46
general motors adds cars ignition switch recall,IAB2 Automotive,0.33
revealed juan pablo whisper clare helicopter,IAB20 Travel,0.18
cbss big bang theory renewed three seasons,IAB15 Science,0.71
general motors recalled 29 million cars deaths,IAB2 Automotive,0.68
wont anybody say noah terrible,IAB24 Uncategorized,0.19
possible airbag problems forces gm stop selling,IAB3 Business,0.19
obama name new va chief,"IAB11 Law, Gov’t & Politics",0.31
news across nation,IAB12 News,0.68
free coffee mcdonalds next two weeks,IAB8 Food & Drink,0.75
french economists inequality theory flawed ft,IAB24 Uncategorized,0.17
video see justin bieber deposition leaked internet,IAB12 News,0.15
walgreens worker fired eating chips get 180000,IAB8 Food & Drink,0.48
jdcom soars 1st day nasdaq trading,IAB19 Technology & Computing,0.28
mad mens jon hamm remembers softcore porn job finding fame,IAB12 News,0.17
