text,iab_label,confidence
virgin america deal aas dallas love gates,IAB3 Business,0.18
google io preview expect biggest google event year,IAB19 Technology & Computing,0.11
lwren scotts adds suicide mystery,IAB24 Uncategorized,0.2
moral training,IAB24 Uncategorized,0.16
whats left,IAB24 Uncategorized,0.23
seth macfarlane supports reading rainbow kickstarter matching next 1,IAB1 Arts & Entertainment,0.1
biographical information outgoing target ceo gregg steinhafel,IAB3 Business,0.19
hands samsung galaxy tab,IAB19 Technology & Computing,0.37
west africa ebola toll tops 600,IAB12 News,0.15
australian paper shows kate middletons bare bottom,IAB12 News,0.41
photos emma stone andrew garfield message paparazzi,IAB12 News,0.1
paypal fingerprint authentication paypal app available globally,IAB19 Technology & Computing,0.17
sia lands first billboard 200 no1 album 1000 forms fear,IAB1 Arts & Entertainment,0.23
ackmans pershing gains 1 billion paper allergan offer,IAB3 Business,0.24
okcupid publicly rips mozilla wish nothing failure,IAB19 Technology & Computing,0.16
jerry brown keeps gloves california bartenders chefs,IAB8 Food & Drink,0.35
sony warns battery fire risk vaio pcs,IAB14 Society,0.27
iceland lowers aviation alert signs imminent volcano eruption,IAB12 News,0.21
amazon refuses bend ftcs demands inapp purchases,IAB19 Technology & Computing,0.31
facebook tightens privacy controls new members,IAB24 Uncategorized,0.12
threat heightened latest ipcc report,IAB12 News,0.23
follow daily galaxy,IAB20 Travel,0.17
one flight 370 mystery ends another one begins,IAB24 Uncategorized,0.31
situation arrested tanning salon brawl,IAB12 News,0.18
courtney love claims found missing malaysian airlines plane,IAB20 Travel,0.32
potential alzheimers disease risk factors risk reduction strategies,IAB12 News,0.13
golds rally seen ocbcs gan heading reversal,IAB19 Technology & Computing,0.16
robin thicke premieres new song get back billboard awards,IAB1 Arts & Entertainment,0.33
dollars losing streak vs euro ends german inflation data,IAB12 News,0.15
whos whats star wars casting pic,IAB24 Uncategorized,0.18
professor colin pillinger mars beagle 2 mission,IAB16 Pets,0.24
kanye west slams press omits jay z lyrics bonnaroo,IAB1 Arts & Entertainment,0.18
whatsapp deal cleared federal trade commission says facebook,IAB19 Technology & Computing,0.19
penny dreadful features familiar frights new light,IAB24 Uncategorized,0.14
brad pitt words red carpet attacker,IAB1 Arts & Entertainment,0.14
actor michael jace told 911 shot wife police say,IAB1 Arts & Entertainment,0.38
apple vs samsung,IAB19 Technology & Computing,0.44
damn christina aguilera flaunts pregnant belly nude v magazine,IAB18 Style & Fashion,0.15
stars schmooze vanity fair tribeca film festival party,IAB1 Arts & Entertainment,0.41
led zeppelin copyright battle,IAB20 Travel,0.12
kim kardashians nipple pic madonnas crazy cleavage skinbaring,IAB1 Arts & Entertainment,0.09
lana del rey defends early death row,IAB12 News,0.14
welcome easter services,IAB23 Religion & Spirituality,0.24
study finds 3d mammography effective detecting lethal breast,IAB15 Science,0.56
community saved latest reports bring bad news,IAB12 News,0.44
royal dutch shell rdsb trading heavy volume market open,IAB3 Business,0.29
nick cannon mariah carey getting along,IAB12 News,0.1
