text,iab_label,confidence
tennis tulsa edged 1 ohio state,IAB17 Sports,0.85
gwyneth paltrow chris martin separate 11 years marriage,IAB6 Family & Parenting,0.16
samsung galaxy s5 mini official,IAB19 Technology & Computing,0.2
organic foods provide significant nutritional value,IAB24 Uncategorized,0.09
watch naomi campbell tastefully throw shade kimye vogue cover,IAB18 Style & Fashion,0.28
body doubles cgi bring actors back life,IAB19 Technology & Computing,0.24
argentinas default may oneoff,IAB24 Uncategorized,0.38
start menu coming back windows,IAB8 Food & Drink,0.1
shia labeouf spotted celebrityfrequented rehab facility hollywood report,IAB12 News,0.65
health tracking platform google fit may unveiled google io 2014,IAB7 Health & Fitness,0.37
spiderman 2 still amazing bad neighbours secretly stuns uk box office,IAB1 Arts & Entertainment,0.53
researchers work determine premature baby girls better,IAB15 Science,0.71
saturday may 17 today gold silver,IAB12 News,0.11
shocker miley cyrus takes part flashbackfriday rather flashfriday,IAB12 News,0.16
godzilla crushes disaster movie expectations,IAB24 Uncategorized,0.21
scientists reverse aging process young blood,IAB15 Science,0.77
elephants attuned human voices,IAB6 Family & Parenting,0.09
sept 11 memorial museum opens public,IAB12 News,0.18
beyonce shares happy family snaps jay z blue cryptic lyric changes,IAB24 Uncategorized,0.18
walking dead andrew lincoln promises rain hell upon,IAB12 News,0.15
gm move cadillac srx production tennessee wxow news 19 la,IAB12 News,0.45
guardians galaxy star chris pratt surprises audience charity,IAB1 Arts & Entertainment,0.2
comes android tv google,IAB19 Technology & Computing,0.42
first impressions formed little 100 milliseconds says study,IAB15 Science,0.48
stephen colberts comedy causes twitter storm,IAB1 Arts & Entertainment,0.39
walking dead postmortem people terminus cannibals,IAB24 Uncategorized,0.18
marriage ice johnny weir says estranged husband roughed,IAB12 News,0.15
insane clown posse loses gang lawsuit,IAB24 Uncategorized,0.22
sony warns users vaio fit risks catching fire update,IAB14 Society,0.35
euro area inflation falls expected boosting case ecb stimulus,IAB12 News,0.19
burst pipe los angeles floods sunset boulevard,IAB20 Travel,0.14
lgs g3 smartphone super highres screen camera laserassisted focus,IAB19 Technology & Computing,0.13
coldwater creek honor gift cards,IAB24 Uncategorized,0.08
alienisolation reunites ripley 1979 cast preorder bonus,IAB24 Uncategorized,0.09
apple expand arizona sapphire plant,IAB10 Home & Garden,0.16
lindsay lohan felt humiliated sex list,IAB24 Uncategorized,0.15
china launches antimonopoly investigation microsoft,IAB3 Business,0.23
washington lake closed 200 swimmers get sick mystery virus,IAB12 News,0.28
owwa joins search etihad passengers,IAB20 Travel,0.48
whats speck light mars,IAB24 Uncategorized,0.2
whitbread plc surges strong first quarter,IAB3 Business,0.73
fireworks pose serious safety threat,IAB24 Uncategorized,0.11
extant scifireworks cbs,IAB15 Science,0.3
ban bossy suck girls,IAB24 Uncategorized,0.13
scientists examine mysterious giant crater siberias end world,IAB15 Science,0.63
dancing stars cuts nene leakes pro partner tony dovolani,IAB1 Arts & Entertainment,0.25
fda recalls organic mangoes 5 us states listeria,IAB8 Food & Drink,0.17
hillshire brands soars acquisition plot thickens,IAB3 Business,0.2
hackers hit mt gox exchanges ceo claim publish evidence fraud,IAB3 Business,0.26
apple iphone 6 latest image leak show protruding camera,IAB19 Technology & Computing,0.35
source justin bieber egging charge coming,IAB12 News,0.28
cowen comments blackberry bbry q1 results,IAB3 Business,0.31
puff daddy p diddy latest sean combs name game,IAB6 Family & Parenting,0.12
kanye west buy kim kardashian 10 burger king franchises,IAB8 Food & Drink,0.51
travel channel pulls adam richmans man finds food show instagram,IAB20 Travel,0.76
pfizer says wont make offer british drugmaker astrazeneca,IAB4 Careers,0.15
mark ruffalo issues ben affleck,IAB12 News,0.08
johnny football makes first cleveland commercial,IAB17 Sports,0.88
ibm apple target enterprise ios tieup,IAB3 Business,0.5
robert morse exits mad men singing classy midseason finale,IAB1 Arts & Entertainment,0.23
lytros magical dslrlike camera lets refocus photos take,IAB19 Technology & Computing,0.12
forex euro drops fresh 3month lows dollar,IAB12 News,0.23
apples investors celebrating robust iphone sales,IAB19 Technology & Computing,0.24
samsung galaxy s5 vs htc one m8 specs comparison,IAB19 Technology & Computing,0.36
end road pfizers astrazeneca bid,IAB16 Pets,0.34
full hercules trailers growls way online dwayne johnson,IAB12 News,0.14
morning moneybeat europe hope policy loosening lifts mood,IAB12 News,0.17
news sale boosts family dollar record highs,IAB12 News,0.5
cheap alzheimers eye tests important step,IAB12 News,0.1
stocks go nowhere heres need know,IAB24 Uncategorized,0.4
schneiderman investigates stock trading advantages,IAB15 Science,0.19
boyfriend hot sofiavergaraproblems,IAB12 News,0.2
miley cyrus tweets topless pic cameron diazs theres something,IAB1 Arts & Entertainment,0.2
google buys rangespan help retailers shoppers,IAB22 Shopping,0.18
jimmy fallon plays hilarious fifty shades grey prank roots watch,IAB1 Arts & Entertainment,0.12
business update supreme court sides employees retirement fund case,IAB3 Business,0.61
beyonce sparks cheating rumours,IAB12 News,0.33
brief home sales offer hope new momentum,IAB21 Real Estate,0.42
late night dave prepares take,IAB20 Travel,0.14
iggy azaleas boyfriend nick young claims nicki minaj jealous,IAB1 Arts & Entertainment,0.09
samsung says new smartphones boost third quarter,IAB19 Technology & Computing,0.2
symantec research helps fbi investigation blackshades,IAB19 Technology & Computing,0.25
samsung galaxy s2 users get android 44 kitkat,IAB19 Technology & Computing,0.16
twitter yet taking flight analyst blog,IAB20 Travel,0.35
best friends life rare mono mono twin girls born holding hands hospital,IAB6 Family & Parenting,0.29
victoria beckham said kim kardashian,IAB12 News,0.11
apple samsung new patent case,IAB19 Technology & Computing,0.22
kevin costner stars draft day sourcesummit entertainment,IAB1 Arts & Entertainment,0.26
samsung makes lifestyle play unseat apple,IAB4 Careers,0.22
miley cyrus bullied school acne locked room,IAB5 Education,0.37
game thrones first name best gifs night,IAB17 Sports,0.27
virginia unemployment rate dips 5 percent,IAB12 News,0.18
nickel rashes caused common products,IAB24 Uncategorized,0.08
rob kardashian terrified kims wedding,IAB12 News,0.11
tmobile usa confirms wifi calling support iphone comes ios,IAB19 Technology & Computing,0.32
bryan cranston secures prom date fan breaking bad message,IAB12 News,0.16
gm recalls 76m cars costs balloon,IAB2 Automotive,0.5
china spy charges come pittsburgh left steel behind,IAB12 News,0.25
