text,iab_label,confidence
south korean shares little changed samsung guidance eases,IAB3 Business,0.14
home news french news siemens ups bid alstom include,IAB12 News,0.55
miley cyrus loses mind trippy new music video flaming lips,IAB1 Arts & Entertainment,0.38
dr dres son curtis sharing dads loot hes ok,IAB6 Family & Parenting,0.43
cornell study serving kids cutup food cuts misbehavior mealtimes,IAB15 Science,0.27
oh dear error awkward moment cnbc cohost accidentally,IAB12 News,0.35
mad men end drapers death introducing draper,IAB24 Uncategorized,0.12
lindsay lohans mother dina lohan pleads guilty drunk driving speeding,IAB6 Family & Parenting,0.52
kim kardashian shows rockin bod shades gray,IAB18 Style & Fashion,0.19
rare superman comic book fetches record 32m abc7com wzvn news,IAB12 News,0.44
stamford thirdgrader named state winner doodle 4 google contest,IAB12 News,0.1
video interestrate puzzle confronts federal reserve,IAB24 Uncategorized,0.13
holcim lafarge confirm merger deal,IAB3 Business,0.34
national civil rights museum memphis reopening,IAB12 News,0.28
antitrust experts two big deals better one,IAB24 Uncategorized,0.15
1 25 inpatients health careassociated infection daily,IAB24 Uncategorized,0.15
goodbye twitter coo ali rowghani,IAB24 Uncategorized,0.13
ebola experts highlight problems sierra leone,IAB12 News,0.2
saturated fat isnt bad heart,IAB24 Uncategorized,0.11
searchers missing jet isnt likely zone,IAB24 Uncategorized,0.3
walmart getting used games business,IAB3 Business,0.62
macaulay culkins pizza band booed offstage pelted beer,IAB8 Food & Drink,0.47
stock end mixed dow nasdaq,IAB24 Uncategorized,0.18
nokia x2 announced jelly bean lowend specs 99,IAB12 News,0.28
obamacare applicants get new deadline,"IAB11 Law, Gov’t & Politics",0.28
google overtakes apple worlds top brand survey,IAB3 Business,0.24
americans chances getting audited irs lowest years,IAB12 News,0.19
apple earnings report iphone king ipad might well dead,IAB19 Technology & Computing,0.48
citigroup settles mortgage securities inquiry 7 billion,IAB12 News,0.29
american academy pediatrics backs reading aloud infancy,IAB5 Education,0.23
another recall general motors,IAB2 Automotive,0.59
friends saw hit johnny weir opens personal hell,IAB12 News,0.24
first humans placed suspended animation,IAB24 Uncategorized,0.25
kanye west iggy azalea join los angeles budweiser made,IAB8 Food & Drink,0.33
google jumps car business selfdriving vehicles,IAB2 Automotive,0.36
antigmo foods rally planned,IAB24 Uncategorized,0.15
cheap fashion kills go forward,IAB18 Style & Fashion,0.19
mad men season 7 premiere live stream free amc tv start time watch,IAB1 Arts & Entertainment,0.31
xmen stars theyve changed since first film,IAB4 Careers,0.18
ackmans pershing preview documentary herbalife may 2nd,IAB7 Health & Fitness,0.13
jay z takes made america music la,IAB1 Arts & Entertainment,0.34
gm battery lab expansion,IAB15 Science,0.19
ebay asks users change password,IAB3 Business,0.52
kanye west kim kardashian married film wedding,IAB1 Arts & Entertainment,0.33
wolverton apple opens ios user customization developer tweaks,IAB19 Technology & Computing,0.33
divergent teen scifi book franchise turned movie debuts box office 56m,IAB1 Arts & Entertainment,0.26
kim kardashian transforms blonde bombshell,IAB18 Style & Fashion,0.18
netflix add 4k breaking bad streaming june,IAB19 Technology & Computing,0.21
amazon 3d smartphone launch 5 winners losers,IAB19 Technology & Computing,0.24
credit suisse fine fires warning shot,IAB12 News,0.12
climate doubt,IAB24 Uncategorized,0.31
godzilla director gareth edwards helm upcoming star wars spinoff film,IAB1 Arts & Entertainment,0.28
rap genius cofounder resigns elliot rodger comments,IAB12 News,0.24
full house reunion whats trending today zahra,IAB12 News,0.25
iraq invading minds investors us markets open lower,IAB24 Uncategorized,0.2
miley cyrus shades selena gomez yet,IAB1 Arts & Entertainment,0.17
fiat investors approve merger dutchregistered fiat chrysler automobiles,IAB2 Automotive,0.69
appeal court revives oraclegoogle copyright battle,IAB24 Uncategorized,0.11
kourtney khloe kardashians hamptons producers accused stiffing,IAB3 Business,0.14
youtube rumoured working childfriendly version video sharing,IAB6 Family & Parenting,0.09
yahoo debut video service later summer,IAB12 News,0.26
movie review 22 jump street gets degree,IAB1 Arts & Entertainment,0.15
lg g3 officially announced simple yet smart phone,IAB19 Technology & Computing,0.33
spotify cuts price half students,IAB24 Uncategorized,0.1
pharrell gives us black marilyn monroe cover album,IAB1 Arts & Entertainment,0.54
facebook fire creepy secret study,IAB24 Uncategorized,0.25
zendaya play singer aaliyah lifetime biopic,IAB1 Arts & Entertainment,0.34
bilbo gandalf legolas back peter jacksons final battlescarred,IAB1 Arts & Entertainment,0.17
ipad giving rash,IAB19 Technology & Computing,0.27
jessica simpson skinny everybody world keep turning,IAB20 Travel,0.13
testing underway water leak site west virginia chemical spill,IAB15 Science,0.24
michael lewis techsourcing white collar jobs,IAB4 Careers,0.31
watch conan obrien play watch dogs six minutes,IAB17 Sports,0.5
actor director richard attenborough dies 90,IAB1 Arts & Entertainment,0.21
earth day 2014 apple celebrates holiday better video boasting solar,IAB12 News,0.11
los angeles authorities say 20yearold son actor robert downey jr,IAB1 Arts & Entertainment,0.24
dancing stars picking winner heres rankings,IAB1 Arts & Entertainment,0.4
vietnam moves quell antichina riots,IAB12 News,0.22
secret applecomcast confab blab movies streamed tv report,IAB9 Hobbies & Interests,0.18
kim kardashian kanye west wear matching leather wedding photos,IAB18 Style & Fashion,0.34
angelina jolie made honorary dame queen,IAB1 Arts & Entertainment,0.1
ciara shares first pic new born future,IAB6 Family & Parenting,0.25
ebola outbreak highlycontagious ebola virus hit canada,IAB20 Travel,0.26
unemployment aid applications drop 302k,IAB12 News,0.17
miley cyrus fights avril lavigne fake april fools day feud,IAB1 Arts & Entertainment,0.21
oops powdered alcohol actually approved mistake,IAB24 Uncategorized,0.16
bnp paribas faces ban processing dollar payments report,IAB3 Business,0.29
blood moon begins series lunar eclipses,IAB15 Science,0.13
purple week underway cancer awareness relay life fundraising,IAB12 News,0.13
26 million cards breached michaels,IAB12 News,0.12
topic tech news know,IAB12 News,0.64
selfie got gig lady gagas guy video,IAB3 Business,0.22
first trailer begin,IAB1 Arts & Entertainment,0.09
lindsay lohan drops bombshell season finale miscarriage,IAB12 News,0.31
giant earthlike planet outer edge solar system,IAB20 Travel,0.14
tesla motors inc nasdaqtsla hiring hackers use apps instead keys,IAB2 Automotive,0.49
facebook nielsen join forces track tv users habits mobile,IAB9 Hobbies & Interests,0.13
change ebay password reset password protect ebay,IAB3 Business,0.19
motorola launches moto e prices rs 6999 makes available exclusively,IAB2 Automotive,0.3
stocks end highs dollar tree jumps earnings,IAB3 Business,0.18
austin motogp lorenzo compared hondas struggling,IAB2 Automotive,0.18
christopher flavelle bloomberg view evidence climate change builds,IAB12 News,0.24
china welcome world playstation,IAB1 Arts & Entertainment,0.21
mcdonalds corporation nysemcd faces wag,IAB3 Business,0.55
starbucks oprah oprah chai tea,IAB8 Food & Drink,0.65
andi dorfmans engagement ring get look,IAB18 Style & Fashion,0.48
breaking news pistorius mentally ill killing panel reports,IAB12 News,0.91
apple iphone 5 vs apple iphone 5c vs apple iphone 5s,IAB19 Technology & Computing,0.21
chinese russian naval forces gather drill,IAB12 News,0.12
cities skeptical new cultural centers expansions,IAB1 Arts & Entertainment,0.21
man steel 2 title announced sequel,IAB12 News,0.28
jodie foster marries girlfriend big deal,IAB12 News,0.47
year mothers day one hundred years old,IAB6 Family & Parenting,0.21
rescuers race free trapped honduran miners,IAB12 News,0.29
father bride 3 way,IAB20 Travel,0.25
octopus nourished eggs 45 years,IAB6 Family & Parenting,0.12
supreme court decide tv streaming internet startup,IAB19 Technology & Computing,0.13
allergan poison pill presages battle valeants 47b takeover,IAB3 Business,0.31
picasso portrait hidden century found masterpiece,IAB24 Uncategorized,0.1
cancelled tv shows 2014 fox nbc abc cbs,IAB12 News,0.32
cancelcolbert trends racist joke,IAB24 Uncategorized,0.28
andy serkis beneath digital makeup boxoffice powerhouse,IAB3 Business,0.17
extended trailer sharknado 2 second one courtesy syfy channel,IAB1 Arts & Entertainment,0.16
kim kardashian calls whore watch kuwtk sneak peek,IAB12 News,0.15
mosquitos infected west nile virus found weld boulder adams delta,IAB15 Science,0.14
china mobile profit hit competition 4g costs,IAB19 Technology & Computing,0.11
apple rolls lowerpriced entry level imac,IAB19 Technology & Computing,0.11
loud clear justice bergdahl case,IAB12 News,0.39
bachelorette season 10 episode 6 photos,IAB12 News,0.14
us dollar japanese yen exchange rate bullish trend gbpjpy struggles,IAB3 Business,0.19
judge taylor swifts los angeles stalker keep staying away,IAB20 Travel,0.1
400 family dollar stores close nationwide memphis may may,IAB12 News,0.13
microsoft acquires nokia devices services business,IAB3 Business,0.48
sony announces end playstation portable shipments,IAB14 Society,0.44
tori spellings love rat husband dean mcdermott furious lifetime,IAB24 Uncategorized,0.1
microsoft office ipad whos,IAB19 Technology & Computing,0.48
50 cent admires jay zs reaction solange fight,IAB17 Sports,0.45
one direction marijuana video causes turmoil twitter,IAB24 Uncategorized,0.17
nick carter marries longterm girlfriend lauren kitt california wedding,IAB12 News,0.13
microsoft hopes change oldschool ways,IAB3 Business,0.12
frequently asked questions amazon fire phone,IAB24 Uncategorized,0.09
credit suisse says committed commodities rivals follow model,IAB3 Business,0.15
blog madison mothers day deals,IAB6 Family & Parenting,0.25
pat sajak calls global warming activists unpatriotic racists,IAB16 Pets,0.16
mannkind surprises big hit,IAB12 News,0.08
flash eurozone pmi gdp,IAB12 News,0.12
kim kardashian kanye west going keep wedding,IAB1 Arts & Entertainment,0.21
guardians galaxy world premiere photos,IAB1 Arts & Entertainment,0.23
lg g watch gets clearer android wear launch,IAB19 Technology & Computing,0.12
us stockswall st lower earnings amazon weighs nasdaq,IAB3 Business,0.21
nissan focus boosting profit margins market share,IAB2 Automotive,0.41
muscle cars show strength new york auto show,IAB2 Automotive,0.62
apple iwatch vs competition everything know far,IAB19 Technology & Computing,0.18
president obama hopes cosmos tv reboot inspires next generation,IAB1 Arts & Entertainment,0.17
cybercrime rise survey findsv,IAB12 News,0.25
mila ashton expecting,IAB6 Family & Parenting,0.08
motorola xplay motorolas 63 inch phablet specs rumors pictures features,IAB19 Technology & Computing,0.33
grocers others sue vermont law requiring labels genetically modified,IAB3 Business,0.33
consumer borrowing rose 175 billion march,IAB13 Personal Finance,0.3
ap drama writerjune 26 2014 updated 37 minutes ago,IAB1 Arts & Entertainment,0.38
sept 11 museum opens beneath ground zero,IAB12 News,0.22
oscar exposed stumps,IAB2 Automotive,0.73
head imf lagarde faces negligence inquiry,"IAB11 Law, Gov’t & Politics",0.13
foxx im fan spiders,IAB9 Hobbies & Interests,0.27
internetorg push facebook buys pryte specialist selling small mobile,IAB19 Technology & Computing,0.15
michael starr,IAB1 Arts & Entertainment,0.07
miley cyrus takes homeless date dinner letting accept,IAB8 Food & Drink,0.2
peaches geldof funeral british tv personality mourned fans,IAB1 Arts & Entertainment,0.18
justin bieber reaches plea bargain settlement miami arrest drug,IAB12 News,0.24
indias sun pharma buys troubled drugmaker ranbaxy 4 billion deal,IAB3 Business,0.45
marilyn monroe beauty mark jupiter great red spot,IAB9 Hobbies & Interests,0.07
fed scrap plans make wolverine protected,IAB24 Uncategorized,0.15
diagon alley universal orlando officially opens,IAB20 Travel,0.28
critically injured tracy morgan upgraded fair condition,IAB12 News,0.18
hp bets big openstack cloud foundry,IAB19 Technology & Computing,0.48
kim kardashians wedding dress details,IAB18 Style & Fashion,0.56
north west baby birthday kim kardashian kris jenner celebrate,IAB6 Family & Parenting,0.16
stocks may see downside early trading us commentary,IAB24 Uncategorized,0.14
samsung galaxy tab 4 70 tablet press render purportedly leaked,IAB19 Technology & Computing,0.29
watch opening battle scene xmen days future past,IAB1 Arts & Entertainment,0.24
report failure fund exim bank puts us manufacturers global disadvantage,IAB12 News,0.57
