text,iab_label,confidence
miranda lambert talks platinum songbysong exclusive interview,IAB1 Arts & Entertainment,0.21
amazon says 999 ebooks make money,IAB3 Business,0.2
euro softens versus dollar yen new york,IAB12 News,0.22
scientists worry milder cases mers,IAB15 Science,0.41
netflix inc nflx news hastings shows love comcast neutrality,IAB17 Sports,0.49
free meals hampton available children need summer,IAB8 Food & Drink,0.18
movies heavens depiction family real,IAB1 Arts & Entertainment,0.2
star wars spinoff directed gareth edwards,IAB1 Arts & Entertainment,0.53
sad scary saga justina pelletier,IAB12 News,0.13
selena gomez absolutely issues kendall kylie jenner says,IAB12 News,0.14
need know next mobile os android l,IAB19 Technology & Computing,0.21
pictures peaches geldof,IAB8 Food & Drink,0.44
fox puts gotham mondays shifts fall schedule,IAB12 News,0.55
baby gate danger,IAB6 Family & Parenting,0.24
controller tweaks prompt valve delay steam machines 2015,IAB14 Society,0.08
paul mccartney cancels entire japan tour illness,IAB20 Travel,0.43
delta air lines soars results defy bad weather,IAB20 Travel,0.46
one leak htcs full list one m8 features,IAB19 Technology & Computing,0.23
hilton introduces new brand,IAB3 Business,0.19
video duck dynastys phil robertson goes new homophobic rant,IAB12 News,0.18
groupon plummeting along 4 others facebook twitter king digital zynga,IAB9 Hobbies & Interests,0.3
rare footage shows brave struggle fdr walking video,IAB20 Travel,0.16
muppets wanted european tour de farce review,IAB20 Travel,0.35
treasury prices pull back services gauge climbs,IAB3 Business,0.14
imf plunder ukraine 27 billion,IAB24 Uncategorized,0.13
australia distances disgraced harris,IAB20 Travel,0.12
amtrak service resumes providence boston,IAB20 Travel,0.56
batman v superman dawn justice spoilers update jason mamoa dishes,IAB12 News,0.34
high court hears streaming tv case,IAB24 Uncategorized,0.12
days sarah jones death midnight,IAB12 News,0.16
eu member states welcome presidential elections ukraine,"IAB11 Law, Gov’t & Politics",0.13
eminem apologises mother new music video,IAB6 Family & Parenting,0.36
pregnant beyonce knowles cheating jay z divorce elevator fight behind,IAB12 News,0.43
chinese naval flotilla reaches target area mh370 search,IAB12 News,0.18
new yorks top court rules nyc sugary drink ban illegal,IAB12 News,0.26
fed slow pace bond purchases,IAB12 News,0.15
nasa snaps cosmic color portrait,IAB15 Science,0.48
google offers best pay benefits employees,IAB3 Business,0.19
kraft foods recalls 96000 pounds hot dogs,IAB8 Food & Drink,0.22
blood test predicts suicide risk study suggests,IAB15 Science,0.52
justin biebers bodyguards get rough paparazzi look happens,IAB12 News,0.17
gwynnie chris announce end 10 year marriage hearts full,IAB12 News,0.61
second us case mers confirmed orlando,IAB12 News,0.3
forgotton smallpox vials found us lab storage room,IAB15 Science,0.36
irs employees didnt pay taxes receive bonuses agency audit shows,IAB3 Business,0.14
sierra leone researchers call improved health surveillance,IAB24 Uncategorized,0.13
kit haringtons hair contract game thrones,IAB17 Sports,0.2
neighbors expected challenge spiderman sequel box office,IAB1 Arts & Entertainment,0.41
ibm ibm stock falls disappointing quarter,IAB3 Business,0.38
credible lead shifts search area,IAB12 News,0.26
rio 2 movie review mild entertaining fare,IAB1 Arts & Entertainment,0.14
greener apple free recycling old apple products offered,IAB13 Personal Finance,0.1
washington redskins loss trademark protection praised dc political leaders,IAB17 Sports,0.58
beyonce jayz marriage crisis star house hunting without husband,IAB21 Real Estate,0.15
monday mashup video victims beyonce family,IAB12 News,0.09
stocks preparing rush ipos,IAB19 Technology & Computing,0.41
gm recalls 474000 vehicles transfer case wiper shock absorber,IAB2 Automotive,0.4
miley cyrus gets restraining order deluded fan,IAB1 Arts & Entertainment,0.22
target shareholders oust directors iss says 3rd update,IAB12 News,0.29
co2 producing hollow food,IAB8 Food & Drink,0.19
facebook hires dronemaking team spread internet around world,IAB19 Technology & Computing,0.34
editorial gm needs right victims america,IAB24 Uncategorized,0.1
etihad expand 26 cities india,IAB20 Travel,0.42
jennifer lopez wears pants dress time versace show,IAB18 Style & Fashion,0.44
twitter could ditch replies hashtags,IAB24 Uncategorized,0.23
uninsured rate drops lowest point since 2008,IAB24 Uncategorized,0.3
1st lead hollande ponders national front european election upset clare,"IAB11 Law, Gov’t & Politics",0.16
bitcoin miners taxman wants cut,IAB3 Business,0.12
android google io l,IAB19 Technology & Computing,0.31
sarah palin wants view,IAB12 News,0.11
appeal growing among kids fda cracks wild west ecigarettes,IAB12 News,0.24
hbo veep gets fourth season,IAB1 Arts & Entertainment,0.11
gwen stefani gwen stefani confirmed voice,IAB12 News,0.11
lea michele latest victim twitter hacker glee costar chris colfer,IAB12 News,0.13
us stockswall st lower consumer discretionary stocks drag,IAB3 Business,0.11
chris browndrake espys skit spoofs feud help dr blake griffin,IAB1 Arts & Entertainment,0.43
barnes nobles bks ceo michael huseby q4 2014 results earnings,IAB3 Business,0.73
kim kardashian goes biker chic los angeles,IAB18 Style & Fashion,0.54
choose adventure neil patrick harris,IAB20 Travel,0.45
beyonce solange cool according instagram,IAB1 Arts & Entertainment,0.18
wisdomtree japan continues raise earnings bar,IAB3 Business,0.16
recap wwes second quarter earnings call vince speaks,IAB3 Business,0.32
introducing htc one m8,IAB19 Technology & Computing,0.24
get look zac efron ultrafitted navy suit,IAB18 Style & Fashion,0.34
tv review fargo back blood ice brilliance,IAB12 News,0.16
kim kardashian kayne west grab prewedding sweet treat paris,IAB8 Food & Drink,0.42
microsoft shows realtime skype translator,IAB19 Technology & Computing,0.21
inmarsat release satellite data mh370,IAB20 Travel,0.12
happy monday heres nude miranda kerr british gq,IAB18 Style & Fashion,0.27
att defends value proposition directtv merger,IAB3 Business,0.1
hot trailer wachowskis jupiter ascending,IAB1 Arts & Entertainment,0.42
samsung launches galaxy s5 new wearables 125 nations worldwide,IAB19 Technology & Computing,0.15
us drug regulator issues import alert sun pharmas gujarat unit,IAB3 Business,0.16
kepler186f earthsized planet habitable zone,IAB15 Science,0.23
man suing singer said reported abuse,IAB12 News,0.19
rumor apple revealing ios smart home platform june,IAB19 Technology & Computing,0.35
reports show paid search spend last year,IAB12 News,0.19
lg launch g watch r ifa,IAB20 Travel,0.15
closer look casino applicants,IAB12 News,0.09
miley cyrus hospitalized cancels kansas city show,IAB1 Arts & Entertainment,0.41
expensive divorce costs russian oligarch dmitry rybolovlev 26 billion,IAB3 Business,0.22
courtney cox cant reunite friends cast,IAB17 Sports,0.24
facebook hopes deliver internet access drones satellites,IAB19 Technology & Computing,0.19
third time charm 3 ways microsoft surface pro 3 still fails,IAB19 Technology & Computing,0.49
nintendo posts losses remains bizarrely optimistic,IAB24 Uncategorized,0.21
