text,iab_label,confidence
samsung unveils quadcore galaxy s5 mini super amoled display 4g,IAB19 Technology & Computing,0.55
european stocks seen subdued iraq violence,IAB3 Business,0.13
facebook adjusts privacy controlsagain,IAB24 Uncategorized,0.17
nasdaq tumbles twomonth low early trading,IAB24 Uncategorized,0.12
cast star wars episode vii revealed,IAB1 Arts & Entertainment,0.31
beyonce jay z reportedly planning stadium tour together,IAB12 News,0.31
states biggest changes jobless aid applications reasons,IAB4 Careers,0.21
samsung galaxy tab unveiled coming uk july,IAB19 Technology & Computing,0.33
growth removal procedure actually spread cancer,IAB24 Uncategorized,0.3
kim kardashian discovers racism exists pens thoughtful essay,IAB24 Uncategorized,0.15
kim kanye wedding show heads florence,IAB1 Arts & Entertainment,0.39
russian craft docks space station,IAB20 Travel,0.49
us bacon prices rise baby pig killing virus spreads,IAB12 News,0.13
robin thicke continues campaign win back wife paula patton,IAB6 Family & Parenting,0.31
us politicians raise worries job losses pfizer bid,IAB4 Careers,0.22
investor alert levi korsinsky llp announces investigation micros,IAB12 News,0.29
jessica simpsons parents argue wedding,IAB6 Family & Parenting,0.38
transformers making china us,IAB19 Technology & Computing,0.13
forget regulatory risk sink comcasttime warner cable,IAB3 Business,0.29
ftc says snapchats snapshots didnt disappear,IAB19 Technology & Computing,0.27
pilots mental health concern jet mystery,IAB20 Travel,0.43
kaley cuoco superman fling crazy,IAB1 Arts & Entertainment,0.12
sa antiapartheid author nobel winner gordimer dies,IAB12 News,0.18
fda issue voluntary guidelines food industry reduce salt,IAB12 News,0.13
tonights game thrones series best,IAB17 Sports,0.45
june job hires surge,IAB4 Careers,0.18
new zealand dollar pops otherwise colourless market,IAB24 Uncategorized,0.33
apple ags propose 400m settlement ebooks,IAB3 Business,0.12
think frances bean cobains comments lana del rey,IAB8 Food & Drink,0.14
north korea would consider release seth rogen james franco movie,IAB12 News,0.18
uk manufacturing growth slows july,IAB3 Business,0.39
ebola causing huge damage west african economies,IAB12 News,0.17
targets board go proxy adviser recommends,IAB3 Business,0.15
jk rowling serves new dish harry potter pals,IAB1 Arts & Entertainment,0.24
singer pharrell williams teams un foundation promote international,IAB20 Travel,0.19
german business morale falls june firms fret ukraine iraq,IAB3 Business,0.67
thats folks google glass sells day one,IAB3 Business,0.37
xbox one launch blunders proved consoles strength says microsoft,IAB19 Technology & Computing,0.33
sprint tmobile close agreeing price breakup fee tmobile acquisition,IAB3 Business,0.24
end fitness bands wearable tech feels ready move forward,IAB7 Health & Fitness,0.28
update 2hungary approves loan measure estimated cost banks 2639,IAB12 News,0.24
google buys titan aerospace drone company facebook,IAB3 Business,0.29
amazon q1 revenue beats eps meets outlook light,IAB3 Business,0.39
us files criminal charge toyota 14b penalty,IAB2 Automotive,0.17
live five aircrafts spot objects could lead missing malaysia airlines jet,IAB20 Travel,0.26
ohio woman accused faking cancer raise sympathy money,IAB12 News,0.26
freddie prinze jr slams kiefer sutherland says 24 experience terrible,IAB12 News,0.16
judge gm doesnt need order customers park recalled vehicles,IAB2 Automotive,0.21
oil stocks hit new highs iraq tension increases,IAB12 News,0.16
middle east virus pandemic may big mississippi threat,IAB20 Travel,0.17
uk museum looks epic intimate sides wwi,IAB20 Travel,0.16
video car safe drive general motors ceo mary barra answers,IAB2 Automotive,0.67
burger king baby reunites mom facebook plea,IAB8 Food & Drink,0.5
rpatz worries paparazzi,IAB16 Pets,0.47
windows 8 ban catches microsoft way balance,IAB19 Technology & Computing,0.25
sony xperia z1 compact vs samsung galaxy s4 mini specs features price,IAB14 Society,0.59
htc one m8 release date price specs revealed,IAB12 News,0.14
cdc tells parents doctors watch measles,IAB12 News,0.2
partisan showdown mental health bills,"IAB11 Law, Gov’t & Politics",0.41
obama administration plans dramatically alter transportation funding,IAB20 Travel,0.65
surprising names top shortlist episode viis jedi hero,IAB1 Arts & Entertainment,0.26
nctas powell calls industry invest network become complacent,IAB3 Business,0.31
duke energy completed repairs damaged nc dam exec tells sc regulators,IAB3 Business,0.18
losers major news apple inc nasdaqaapl whole foods market inc,IAB12 News,0.43
could time short nasdaq,IAB24 Uncategorized,0.16
microsoft takes malware creators kuwait algeria goes noip,IAB19 Technology & Computing,0.24
im touchyfeely rolf harris tells uk sex assault trial,IAB12 News,0.15
world wrestling gets wall street style take,IAB17 Sports,0.71
correction britainobitrichard attenborough,IAB3 Business,0.17
starbucks says mobile payments gaining,IAB8 Food & Drink,0.26
att considers superfast internet expansion,IAB19 Technology & Computing,0.23
cfda fashion awardsaward rihanna icon bubble wrap magazine news,IAB12 News,0.78
builders worked us homes forecast april,IAB3 Business,0.34
incredibles set another bigscreen outing disney announced,IAB1 Arts & Entertainment,0.57
nielsen report consumer confidence highest asia pacific region,IAB12 News,0.35
metal samsung galaxy alpha may unveiled month,IAB19 Technology & Computing,0.26
apple mocks samsung earth day ads,IAB19 Technology & Computing,0.1
got bad memories scientists use light technique overwrite,IAB15 Science,0.5
china manufacturing growth slows 8month low govt data shows,IAB3 Business,0.43
home depot drops q1 results miss views harsh winter,IAB3 Business,0.32
googles youtube likely scoop twitch 1 billion,IAB19 Technology & Computing,0.16
ice bucket challenge fire buddhika asks water wasted,IAB23 Religion & Spirituality,0.26
bis rise asset managers may create new risks,IAB24 Uncategorized,0.13
facebook users mad researchers made sad modified,IAB24 Uncategorized,0.11
top climate experts sensational claim government meddling crucial un report,IAB12 News,0.67
decoding latest applesamsung dispute,IAB19 Technology & Computing,0.1
peaches geldof english socialite model dead age 25 unexplained,IAB24 Uncategorized,0.55
remembering casey kasem,IAB14 Society,0.14
modi plays catch obamas heap facebook likes,IAB17 Sports,0.38
global economy weekaheadchina may make weather despite fed,IAB3 Business,0.36
united states comcast follow 19m lobbying,IAB19 Technology & Computing,0.11
google stock split favour founders,IAB19 Technology & Computing,0.15
samsung says insurance cover costs brazil theft,IAB19 Technology & Computing,0.33
ny fed puerto rico seek economic reforms,IAB12 News,0.26
fda approves new artificial sweetener,"IAB11 Law, Gov’t & Politics",0.15
lafarge holcim expect complete merger h1 2015,IAB3 Business,0.22
nikkei falls 1week low softbank dives selloff us tech stocks,IAB19 Technology & Computing,0.19
jim cramers wrong fed talk valuations,IAB24 Uncategorized,0.13
lower blood glucose levels lead anger aggression spouses according,IAB6 Family & Parenting,0.31
glastonbury dolly partons bon jovis richie sambora attract biggest crowd,IAB1 Arts & Entertainment,0.23
forecast dragon jump street set sequel showdown weekend,IAB12 News,0.22
mothers day 100 years giving thanks,IAB6 Family & Parenting,0.35
full moon 2014 live streaming strawberry honey moon tonight best view,IAB8 Food & Drink,0.19
former wcvb anchor david muir anchor abc world news,IAB12 News,0.4
gm recalling 971000 cars bad ignition switch,IAB2 Automotive,0.49
san francisco warns monkey app stop auctioning city parking spots,IAB3 Business,0.22
aaa mich gas prices rise 1 cent past week,IAB13 Personal Finance,0.16
global population lives six years longer,IAB24 Uncategorized,0.14
update 1adidas hit sales drop golf business,IAB17 Sports,0.43
climate change take action says white house report,IAB12 News,0.21
study raises questions ecigarettes help smokers quit,IAB15 Science,0.33
consumer report top sunscreens,IAB12 News,0.22
republican shows leadership proposes carbon tax,"IAB11 Law, Gov’t & Politics",0.35
larry wilmore gets postdaily show slot,IAB12 News,0.22
medtronic mdt stock surging morning,IAB19 Technology & Computing,0.48
apples 12inch ipad makes sense,IAB19 Technology & Computing,0.49
samsung galaxy tab handson review first impressions new tablet range,IAB19 Technology & Computing,0.27
kate omara dies former dynasty actress 74,IAB1 Arts & Entertainment,0.13
shailene woodleys poop smells like metal 6 fun facts,IAB16 Pets,0.13
designer stella mccartney release maleficentinpsired kids line disney,IAB1 Arts & Entertainment,0.41
man hospitalized brawl,IAB12 News,0.18
eliminated bachelorette 2014 last night week 8,IAB12 News,0.14
citi says even odds eurozone qe years end,IAB3 Business,0.11
htc launches new android flagship one m8,IAB19 Technology & Computing,0.27
obamacaregov vulnerable heartbleed security flaw,IAB12 News,0.2
americas next rocket,IAB24 Uncategorized,0.11
ios 8 appears open jailbreaking,IAB19 Technology & Computing,0.17
lwren scott gave final video interview alongside mick jagger fashion,IAB18 Style & Fashion,0.29
gadgets blackberry reports sub1b quarterly revenue q4 brings back,IAB19 Technology & Computing,0.42
sharknado 2 takes twitter,IAB1 Arts & Entertainment,0.16
giraffes kiss sad goodbye terminally ill man,IAB16 Pets,0.23
google glass banned uk cinemas,IAB24 Uncategorized,0.18
review boseman drips charisma james brown,IAB1 Arts & Entertainment,0.2
missouri company recalls 4012 pounds beef products due mad cow fear,IAB12 News,0.28
im bossy im boss,IAB3 Business,0.09
htc one m7 vs htc one m8 specifications comparison,IAB20 Travel,0.16
guest ashley forsyth raises fireworks safety awareness,IAB5 Education,0.22
rumor 8gb iphone 5c launching tomorrow effort boost sales,IAB12 News,0.41
report exec swiss watch maker joins apple,IAB12 News,0.46
update 2peace corps pulls volunteers west africa due ebola,IAB12 News,0.47
vt unemployment rate falls 37,IAB12 News,0.14
cancelled nasa rocket launch study earths climate postponed water,IAB15 Science,0.35
alarm grows ebola outbreak spurs flight cancellations border closures,IAB20 Travel,0.57
creeping con sexual harassment comiccon comic,IAB1 Arts & Entertainment,0.15
fda says toxic jerky treats may cause 1000 dog deaths,IAB16 Pets,0.16
airlines could update ticket choices dot proposal,IAB20 Travel,0.45
carnival cruises earnings beat,IAB20 Travel,0.64
sunpower google financing 250 million residential leases,IAB21 Real Estate,0.27
beyonce jay z display justin biebers mugshot run concert,IAB1 Arts & Entertainment,0.58
google street view serves personal time machine,IAB20 Travel,0.33
cheating rumours beyonce flaunts sizzling bikini body sharing,IAB12 News,0.28
googles new set top box take apple tv amazon third time lucky,IAB19 Technology & Computing,0.43
green slime kids pick best,IAB6 Family & Parenting,0.16
walker brothers help complete film,IAB1 Arts & Entertainment,0.15
sp 500 index notched firstever close 2000 tuesday,IAB17 Sports,0.17
bachelorette finale josh nick video preview,IAB12 News,0.22
peter gabriel brings eyes rock hall,IAB1 Arts & Entertainment,0.24
sanofi medtronic forms strategic diabetes alliance quick facts,IAB12 News,0.37
samsung reports breakthrough graphene production,IAB19 Technology & Computing,0.39
missing mh370 prompts tracking rethink,IAB24 Uncategorized,0.11
antarctic ice collapsing sea rise,IAB15 Science,0.14
crumbs cupcakes chain may find savior cnbc star lemonis,IAB8 Food & Drink,0.41
judge orders chris brown stay jail next month video,IAB12 News,0.16
east antarctic ice sheet could lost ice plugs melt,IAB15 Science,0.14
deryck whibley avril lavignes ex looks gaunt hospital visit,IAB6 Family & Parenting,0.15
madonna returns film directing new movie ade love story,IAB1 Arts & Entertainment,0.31
help teamsters la uber drivers try organize,IAB20 Travel,0.24
khloe kardashian drinking ease pain lamar odom split report,IAB12 News,0.24
end july stock market drop wipes dow jones gains year,IAB3 Business,0.14
museum board meets regarding sinkhole fate,IAB24 Uncategorized,0.18
siobhan fallon hogan shia labeoufs former costar sympathises,IAB23 Religion & Spirituality,0.13
4 reasons darden selling red lobster,IAB8 Food & Drink,0.42
cdc 1 68 us children autism,IAB24 Uncategorized,0.11
fxs fargo debuts 265m viewers,IAB1 Arts & Entertainment,0.24
twitter share price plunge renews doubts social media giants future,IAB24 Uncategorized,0.11
us dot inspector general scovel testify gm recall wednesday,"IAB11 Law, Gov’t & Politics",0.14
captain america star chris evans 32 quit acting marvel deal ends,IAB17 Sports,0.26
lohan discloses miscarriage reality show,IAB12 News,0.15
gold scores biggest monthly gain since february,IAB3 Business,0.1
dutch girl arrested tweeting joke terror threat american airlines,IAB12 News,0.32
dog treat may linked 1000 dog deaths,IAB16 Pets,0.34
move mother met dad coming,IAB6 Family & Parenting,0.35
ham radio operators test skills 24 hour emergency preparedness exercise,IAB12 News,0.13
spread mers arabia health minister sacked,IAB12 News,0.18
sony unveils project morpheus virtual reality rival oculus rift,IAB14 Society,0.45
faa proposes 12m fine southwest airlines improper repairs,"IAB11 Law, Gov’t & Politics",0.18
nasa curiosity rover captures image white light distance,IAB20 Travel,0.34
