text,iab_label,confidence
melvillebased sbarro pizza chain files bankruptcy,IAB8 Food & Drink,0.53
face matters first impressions,IAB12 News,0.09
teslas gigafactory would bring us closer reality,IAB2 Automotive,0.25
facebook tinkered users emotions experiment,IAB24 Uncategorized,0.12
kim jong un seth rogen movie act,IAB1 Arts & Entertainment,0.27
microsoft launches new voice translator,IAB19 Technology & Computing,0.23
prosthetic arm responds emgs approved fda,IAB12 News,0.12
timelinethe fx fixing scandal,IAB17 Sports,0.19
target names brian cornell new ceo,IAB3 Business,0.25
hsbc citi mortgage mortgage interest rates today mar 19,IAB12 News,0.19
ua study pot ptsd could impact,IAB16 Pets,0.18
hbo shows heading amazon prime game thrones,IAB1 Arts & Entertainment,0.5
new movies week june 26 2014,IAB1 Arts & Entertainment,0.23
charlie sheens drunken drivethru visit see viral video,IAB20 Travel,0.17
frozen ants reveal secrets engineering excellence,IAB19 Technology & Computing,0.16
bmw spend 1 billion new factory mexico,IAB3 Business,0.72
carney tells uk rates may rise year,IAB12 News,0.24
sneak peek peanuts cracks big screen,IAB1 Arts & Entertainment,0.18
uber demonstrations snarl traffic london berlin,IAB20 Travel,0.26
paul mazursky died age 84 writer director paul mazursky,IAB14 Society,0.1
mk nobilette appreciates american idol producers letting openly gay,IAB1 Arts & Entertainment,0.36
diet soda drinkers lose weight water drinkers study says,IAB15 Science,0.35
1964 worlds fair tech predictions hits misses,IAB24 Uncategorized,0.16
box office purge sex tape planes attempt dethrone apes,IAB20 Travel,0.31
danny boyle talks leonardo dicaprio eyed aaron sorkins steve jobs,IAB4 Careers,0.36
samsung galaxy f s5 prime alpha emerge soon rumor mill working full blast,IAB12 News,0.32
youtube launches new studio app adds features donations fanmade subtitles,IAB24 Uncategorized,0.1
planes nearly collide newark,IAB12 News,0.69
zac efron goes shirtless mtv movie awards,IAB1 Arts & Entertainment,0.47
wireless power breakthrough could spark new generation medical implants,IAB15 Science,0.28
lindsay lohan admits ive close relapsing,IAB12 News,0.23
fox news bob beckel calls bachelorette star andi dorfman slt five,IAB12 News,0.81
american apparel needs sell sex,IAB24 Uncategorized,0.16
respect vin diesels tears paul walker hidden video,IAB2 Automotive,0.19
first us mers patient improving condition,IAB24 Uncategorized,0.16
kids choice awards favorite song,IAB24 Uncategorized,0.16
nasa launch 468 million global warming oco2 satellite loss,IAB24 Uncategorized,0.13
hummus dips walnuts recalled possible listeria contamination,IAB8 Food & Drink,0.3
new dawn planet apes trailer sets stage simian war,IAB12 News,0.3
eurusd dips 13760,IAB23 Religion & Spirituality,0.11
doctors cant reattach rappers penis suicide attempt,IAB12 News,0.19
tech companies citigroup tug stocks lower,IAB19 Technology & Computing,0.25
happens russia ukraine matters clean energy fuels chart,IAB12 News,0.29
1000 one pill new hepatitis drug sparks swift reaction congress,IAB12 News,0.25
ford lower fuel economy 6 vehicles,IAB2 Automotive,0.29
first official image batman vs superman teases new batmobile,IAB12 News,0.26
kurds complete first crude oil sale without baghdads consent,IAB12 News,0.24
mila kunis doesnt want ashton birth,IAB6 Family & Parenting,0.35
uk loses robin hood tax challenge,IAB3 Business,0.29
swedish truck maker scania reluctant become 100 percent vw 18032014,IAB2 Automotive,0.26
mumps outbreak spreads beyond ohio state 69 cases reported,IAB12 News,0.13
lamar odom jealous khloe kardashians romance french montana,IAB1 Arts & Entertainment,0.31
fandango credit karma securityflaw settlement,IAB13 Personal Finance,0.14
karl lagerfeld barbie doll happening 1228pm,IAB1 Arts & Entertainment,0.23
amazon rolls netflixforbooks style service live5newscom charleston,IAB12 News,0.45
hysterectomy device tied cancer spread pulled market,IAB22 Shopping,0.17
tv highlights andi hands final rose bachelorette finale,IAB12 News,0.21
local activism used turn quick buck,IAB24 Uncategorized,0.18
chelsea lately gets august end date,IAB12 News,0.13
siemens ge vie acquire alstoms grid might,IAB15 Science,0.43
glitch backs checkout lines target stores,IAB22 Shopping,0.45
hackers could advertise internet things,IAB24 Uncategorized,0.12
way treat addict lindsay lohan gets cocktail sedation,IAB12 News,0.12
three things know supreme courts ruling argentine debt,IAB12 News,0.15
hague courts ruling yukos final russia may seek annulment,IAB12 News,0.13
aust dollar lifts rba rate decision,IAB3 Business,0.11
george rr martin weighs controversial game thrones rape scene,IAB1 Arts & Entertainment,0.44
archer daniels acquires wild flavors 31 billion cash,IAB3 Business,0.3
hole end world,IAB24 Uncategorized,0.28
fed,IAB8 Food & Drink,0.11
stem cells human skin,IAB24 Uncategorized,0.19
total leads european shares lower russia worries,IAB24 Uncategorized,0.12
hr giger designer alien dies,IAB20 Travel,0.13
controversial jeopardy champ arthur chu defeated,IAB24 Uncategorized,0.24
little sadie doesnt want brother grow,IAB6 Family & Parenting,0.34
new drug combat measles developed,IAB12 News,0.54
