text,iab_label,confidence
beyoncé tops 2014 forbes 100 powerful celebrities see list,IAB1 Arts & Entertainment,0.13
truth gluten,IAB24 Uncategorized,0.1
lilly takeda agreement covers legal expenses,IAB3 Business,0.16
youtube prepares buy video game streaming startup twitch 1b deal,IAB3 Business,0.41
imf head says policy tips reserved european central bank,IAB3 Business,0.11
stocks slip tech weaknessoil risesobama 6m sign,IAB19 Technology & Computing,0.12
fatty food new tobacco says international report,IAB12 News,0.67
nashvilles aubrey peeples lead jon chus jem holograms jem,IAB1 Arts & Entertainment,0.11
presumed galaxy s5 mini leaks samsungs website,IAB19 Technology & Computing,0.23
lwren scott leaves entire estate worth 9 million mick jagger,IAB21 Real Estate,0.41
vinyl versus digital,IAB24 Uncategorized,0.14
went home american idol tonight top 8 revealed,IAB12 News,0.3
ming dynasty chicken cup sold record 36m kmph fox 26 central san,IAB8 Food & Drink,0.18
100year questions efficiency signatures former islander writes winner,IAB12 News,0.09
tv baftas 2014 olivia colman breaks tears awarded best,IAB17 Sports,0.11
910 kina coffee talk think wrong burger king move canada,IAB8 Food & Drink,0.47
mad men midseason finale live stream start time tv info,IAB17 Sports,0.25
ec slams apple lack action misleading inapp purchases,IAB5 Education,0.17
googles driverless cars dodge cyclists,IAB2 Automotive,0.37
valves steam machine console delayed 2015 steam controller design,IAB20 Travel,0.12
star wars episode vii getting one female lead,IAB1 Arts & Entertainment,0.68
google releases diversity data concedes largely white male workforce,IAB3 Business,0.15
watch andrew garfield dress drag arcade fires exist video,IAB1 Arts & Entertainment,0.28
speed reading app spritz wants change way read,IAB24 Uncategorized,0.1
automakers impacted air bag recall,IAB2 Automotive,0.76
twitter stock hits new low postipo lockup ends,IAB24 Uncategorized,0.14
mylan inc mylan comments us supreme courts consideration,IAB12 News,0.1
youve fired snl heres next,IAB3 Business,0.16
mta confident full subway service restored monday morning commute,IAB20 Travel,0.31
selena gomez throws huge house party cops called report,IAB12 News,0.33
william shatner receives nasas distinguished public service medal,IAB14 Society,0.2
asian market shares wall street gloom dollar records sixth loss,IAB3 Business,0.18
kim kardashian kanye west vogue video best superracy moments,IAB18 Style & Fashion,0.22
obama orders 30 percent cut pollution,IAB12 News,0.21
tmobile galaxy s5 cost 0 preorders begin march 24,IAB2 Automotive,0.64
diane sawyer steps anchor abcs world news,IAB12 News,0.81
housing market south shore recovering still peak,IAB21 Real Estate,0.68
us stockswall street open higher manufacturing data tap,IAB3 Business,0.27
gross science says quit shaking hands stat,IAB15 Science,0.62
call end antichina protests,IAB24 Uncategorized,0.22
fx orders zach galifianakis comedy,IAB1 Arts & Entertainment,0.26
fcc considering net neutrality rules mobile internet traffic,"IAB11 Law, Gov’t & Politics",0.21
springsteen among fete rock hall class,IAB1 Arts & Entertainment,0.46
ny gov cuomo signs legislation agreement automobile dealers,IAB2 Automotive,0.44
update 5uk shakes bank england three new top policy appointments,IAB3 Business,0.28
