text,iab_label,confidence
kim kardashian cheers kanye west bonnaroo,IAB1 Arts & Entertainment,0.35
guthrie twins released dallas hospital,IAB6 Family & Parenting,0.19
walmart costco discount iphone 5s summer deals begin emerge,IAB22 Shopping,0.19
hercules teaser trailer brings fire ferocity thrills,IAB1 Arts & Entertainment,0.25
google glass arrives uk thousand quid,IAB19 Technology & Computing,0.12
harrison ford injured millennium falcon star wars set,IAB1 Arts & Entertainment,0.42
check tonights opposition see mars biggest brightest,IAB12 News,0.16
cdc smoking hits new low teens texting driving presents new danger,IAB12 News,0.21
china gets 400 billion russian gas deal,IAB3 Business,0.3
grieving borrowers told repay student loan full,IAB5 Education,0.19
concertgoers hospitalized,IAB1 Arts & Entertainment,0.33
samsung galaxy s5 dont want one,IAB19 Technology & Computing,0.16
dollar pressure asia fed minutes,IAB12 News,0.11
ebola vaccine trials fasttracked,IAB15 Science,0.22
htcs nexus volantis tablet,IAB19 Technology & Computing,0.56
vw denies rumors planned takeover bid us truckmaker paccar,IAB2 Automotive,0.43
thousands chinese evacuated,IAB20 Travel,0.22
new meteor shower event able seen colorado tonight,IAB12 News,0.26
iphone 6 leaks continue comparison 47inch model 4inch iphone 5,IAB19 Technology & Computing,0.2
nsa owns bitcoin,IAB14 Society,0.28
fantastic beasts find movie start multifilm harry,IAB1 Arts & Entertainment,0.18
research note hurt symantec symc today,IAB14 Society,0.23
twitters new profile design kinda looks like facebook,IAB4 Careers,0.14
deliver us evil,IAB24 Uncategorized,0.2
new features twitter adds photo tags collages,IAB9 Hobbies & Interests,0.07
update 1uk inflation takes surprise jump june,IAB13 Personal Finance,0.18
mad men season 7 episode 2 preview vincent kartheiser jon hamm front,IAB1 Arts & Entertainment,0.27
global warming consensus video,IAB12 News,0.26
juan pablo galavis hits vegas amidst bachelor controversies,IAB12 News,0.19
rumors true amazoncom inc nasdaqamzn introduces new,IAB12 News,0.25
film review million ways die west gives million laughs,IAB1 Arts & Entertainment,0.3
elaine stritch one last interviews ball life,IAB4 Careers,0.1
