text,iab_label,confidence
mini dialysis machine saving young lives,IAB24 Uncategorized,0.15
potato salad kickstarter idea,IAB8 Food & Drink,0.63
reactions amaya pokerstars deal run gamut,IAB3 Business,0.21
consumer spending revised us economy contracts,IAB12 News,0.21
interview experts urge enhanced measures battle ebola,IAB12 News,0.27
trials dragons iron bank spoilerfilled recap game thrones,IAB1 Arts & Entertainment,0.1
dollar steady eyes turn european central bank,IAB12 News,0.18
galaxy s5 mini called galaxy s5 dx launch several colour,IAB15 Science,0.14
researchers say antarctic ice loss doubled since 2010,IAB15 Science,0.52
marketing expert named new healthcaregov ceo,IAB3 Business,0.18
twitter twtr stock higher morning,IAB17 Sports,0.09
mental health 111 calls jump,IAB20 Travel,0.22
fcc preparing diluted version net neutrality rules,"IAB11 Law, Gov’t & Politics",0.34
sarah silverman bill hader judd apatow writing chipotle,IAB8 Food & Drink,0.27
michelle obama takes school meal critics style,IAB5 Education,0.17
makers agree provide locking tools smartphones,IAB19 Technology & Computing,0.13
fungus strain recalled chobani yogurt dangerous assumed,IAB8 Food & Drink,0.42
google envisions future smart devices serving ads,IAB24 Uncategorized,0.11
mantis shrimp stronger airplanes,IAB24 Uncategorized,0.11
barclays credit suisse battling banker exits us woes 2,IAB3 Business,0.27
neighbors movie review crude jokes bromances abound,IAB14 Society,0.11
rolf harris put hands pants,IAB18 Style & Fashion,0.08
women diabetes 44 percent risk heart disease events men,IAB24 Uncategorized,0.14
researchers find first evidence possible exomoon,IAB15 Science,0.66
morrissey concert hershey theatre canceled,IAB1 Arts & Entertainment,0.45
new tools hardware developers wish lists google io,IAB12 News,0.13
party time college campus floods today pictures,IAB1 Arts & Entertainment,0.11
international space station computer outage demands spacewalk,IAB20 Travel,0.32
daily show examines social persecution google glass,IAB12 News,0.31
selena gomez splashes 3 million new pad calabasas weeks,IAB12 News,0.11
seven deaths linked ebola,IAB12 News,0.17
annals internal medicine tip sheet april 8 2014,IAB12 News,0.37
american idol 2014 phone numbers vote top 10,IAB1 Arts & Entertainment,0.13
george rr martin fans fk,IAB9 Hobbies & Interests,0.12
dr oz diet products miracle weight loss true says senator,IAB12 News,0.24
alleged sex offender terry richardson gets vogue boot us publication,IAB12 News,0.68
halle berry says daughter nahla prayed baby brother maceo year,IAB6 Family & Parenting,0.31
hands samsung gear fit,IAB19 Technology & Computing,0.43
marvels space odyssey changes formula,IAB20 Travel,0.67
richard linklater fit personality collaborating unknown future,IAB24 Uncategorized,0.61
get refunds canceled miley cyrus show,IAB1 Arts & Entertainment,0.31
looks like beyonce removed iv tattoo solange jayz fight,IAB1 Arts & Entertainment,0.15
yellen says fed still concerned us employment levels,IAB4 Careers,0.21
wall street closes higher,IAB3 Business,0.17
wandering wolf may mate,IAB20 Travel,0.64
older women becoming firsttime moms,IAB6 Family & Parenting,0.46
national walking day 2014 get walking hearts health,IAB7 Health & Fitness,0.4
russia deceive disrupt displace ukraine,IAB20 Travel,0.22
ceo given 60 million lump sum buy contract,IAB3 Business,0.23
gas prices steady holiday approaches,IAB20 Travel,0.11
gold firm fund inflows worry ukraine provides support,IAB3 Business,0.15
governor alejandro garc apadilla presents bill debt enforcement,"IAB11 Law, Gov’t & Politics",0.35
amy adams actress first class heart,IAB1 Arts & Entertainment,0.18
nfl continues nickel dime mia super bowl xlvi halftime middle,IAB17 Sports,0.93
