text,iab_label,confidence
meg ryan play bob saget role met mother spinoff pilot,IAB1 Arts & Entertainment,0.25
angelina jolie bares knobbly knees little black dress maleficent event,IAB1 Arts & Entertainment,0.17
nexus 6 everything know far,IAB12 News,0.14
healthcare changes since mad men,IAB24 Uncategorized,0.16
5 things know fabien cousteaus undersea mission,IAB15 Science,0.24
zions big bank fail feds stress test,IAB3 Business,0.32
catholic priest fires back pat sajak sinning racist deny climate,IAB24 Uncategorized,0.16
coachella 2014 rocking dismemberment plan,IAB1 Arts & Entertainment,0.7
android tv aims centre living room fun fluid fast,IAB19 Technology & Computing,0.1
daily etf watch 7t linked sp 500,IAB12 News,0.14
lg g watch r lgs new round smartwatch,IAB19 Technology & Computing,0.19
facebook ad tool backfire brand,IAB3 Business,0.18
chris brown reportedly depressed jail,IAB12 News,0.3
producer price index falls unexpectedly may,IAB24 Uncategorized,0.12
scientists picked big bangs echoes,IAB15 Science,0.67
colin firth top super spy asian magician flirting emma stone,IAB1 Arts & Entertainment,0.43
roundup hk stocks close 033 pct higher,IAB12 News,0.15
retail sales fall 05 despite online jump,IAB3 Business,0.23
actor michael peña transformative role cesar chavez,IAB1 Arts & Entertainment,0.29
bbctrending protesters politicians defy turkeys twitter block,IAB12 News,0.33
coldplay unveils magic new video,IAB1 Arts & Entertainment,0.43
teen smoking rate us drops texting driving surges cdc,IAB14 Society,0.14
duck dynasty patriarch phil robertson stirs viral video,IAB12 News,0.19
de klerk mourns gordimers death,IAB6 Family & Parenting,0.1
senegal closes border guinea,IAB12 News,0.1
jobs report shows energized recovery,IAB12 News,0.26
crytek demo cryengine linux support gdc,IAB19 Technology & Computing,0.56
3 charts show twitters growth problem,IAB19 Technology & Computing,0.11
peanuts movie trailer charlie brown snoopy get 3d avatar,IAB9 Hobbies & Interests,0.12
oscar pistorius murder trial resume observation psychiatric hospital,IAB17 Sports,0.18
arrow clip deathstrokes attack team arrow,IAB17 Sports,0.14
thedream arrested assault attacking pregnant exgirlfriend,IAB12 News,0.41
report samsung still working smartwatch also phone,IAB12 News,0.38
breaking argentine leader says wont honor 13 billion debt ruling,IAB12 News,0.43
google firstquarter internet revenue grows 19 percent,IAB3 Business,0.19
malaysia jet mh370 search stepped relatives demand answers,IAB12 News,0.23
china june hsbc flash pmi shows first expansion 6 months orders surge,IAB3 Business,0.28
kardashians spotted texting vma ferguson tribute,IAB1 Arts & Entertainment,0.15
noah arksized ambition uneven results early reviews say,IAB24 Uncategorized,0.11
potato salad crowd fundraiser hits 25k,IAB8 Food & Drink,0.45
field dreams turns 25,IAB4 Careers,0.11
frank darabont talks snow white huntsman 2 without kristen,IAB1 Arts & Entertainment,0.28
next episode dr dres billionaire status means hip hop,IAB1 Arts & Entertainment,0.17
new study finds people stressed home work,IAB12 News,0.3
3 huge problems dragging 3d systems ddd,IAB19 Technology & Computing,0.19
hsbc india manufacturing pmi may inches 514,IAB3 Business,0.51
full house returning tv new episodes original cast led john,IAB1 Arts & Entertainment,0.14
nest relaunches protect fire alarm waving mode disabled,IAB12 News,0.13
transformers age extinction easily claims weekend box office,IAB1 Arts & Entertainment,0.41
holy week time loss redemption,IAB23 Religion & Spirituality,0.42
video nasa observatory footage shows solar flare erupting sun,IAB15 Science,0.34
wutang clan rapper cut penis affiliated group,IAB14 Society,0.1
ecigarettes play role reducing smoking rates study says,IAB15 Science,0.45
gains china average new home prices slow march,IAB21 Real Estate,0.51
us goes battle deadly orange disease,IAB20 Travel,0.24
