text,iab_label,confidence
west african nations scramble curb deadly ebola virus outbreak,IAB12 News,0.21
simple blood test predict alzheimer people,IAB15 Science,0.38
microsofts massive layoffs expected hit fargo fate fargos nokia,IAB19 Technology & Computing,0.42
first space selfie,IAB20 Travel,0.33
earth echo gopro hero3 sweepstakes,IAB17 Sports,0.09
north korea calls new seth rogen james franco comedy act war,IAB1 Arts & Entertainment,0.24
heaven real unfolds sweet family film,IAB6 Family & Parenting,0.14
san jose cinco de mayo festivities yield arrests last year police say,IAB12 News,0.13
uk regulators impose 26mln fine barclays gold price failing,IAB3 Business,0.25
google intel join forces,IAB19 Technology & Computing,0.36
dollar vs yen swiss franc ukraine tensions feed safety bid,IAB12 News,0.12
mini phablet versions htc one m8 seemingly development,IAB19 Technology & Computing,0.22
good friday called good friday,IAB3 Business,0.09
boeing 787 dreamliner safe faa team concludes,IAB20 Travel,0.24
hp cut 16000 jobs,IAB3 Business,0.2
khloe kardashian reportedly refusing take desperate calls lamar odom,IAB12 News,0.4
empire resorts nyny submits casino application new york gaming,IAB3 Business,0.4
state announces settlement sun trust mortgage,IAB12 News,0.28
new hope fans lastditch bid save garth brooks gigs dublin,IAB12 News,0.27
gary oldman defends mel gibson describes hollywood town thats run,IAB1 Arts & Entertainment,0.17
gm victims fund ignition defect wide eligibility,IAB2 Automotive,0.2
caterpillar questioned tax strategy,IAB3 Business,0.53
company called palcohol recently got approval federal government,IAB3 Business,0.39
new star wars film coming december 2016 director godzilla,IAB12 News,0.4
apple 1 us smartphone market share android top os,IAB19 Technology & Computing,0.22
oracle buy micros systems 53b,IAB19 Technology & Computing,0.23
frances iliad bids tmobile controlling stake,IAB3 Business,0.17
microsoft seeks office testers android tablet version,IAB19 Technology & Computing,0.22
uk cities compete test first robotic cars,IAB14 Society,0.16
valerie harper absolutely cancer free,IAB12 News,0.21
weird al yankovic back tacky video,IAB24 Uncategorized,0.25
10 great tweets wireless festival 2014 performer robin thicke trolled,IAB1 Arts & Entertainment,0.2
marijuana new investment opportunity medical marijuana inc cannabis,IAB12 News,0.46
tracy morgan critical condition,IAB12 News,0.12
teen pregnancies plunge,IAB6 Family & Parenting,0.2
deutsche bank plans major share sale report,IAB12 News,0.4
lindt gobbles us chocolate maker russell stover,IAB8 Food & Drink,0.44
kylie jenner flaunts hot bikini body sexy selfie amid secret boyfriend,IAB18 Style & Fashion,0.14
palm sunday preludes easter begins holy week,IAB23 Religion & Spirituality,0.6
chris brown justin bieber collaborate new track,IAB1 Arts & Entertainment,0.23
movie review capt americas struggles worth watching sequel,IAB1 Arts & Entertainment,0.13
pharrells happy play 13 days,IAB1 Arts & Entertainment,0.27
htc m8 ace image displays peculiar speakers,IAB19 Technology & Computing,0.15
reconsidering gay pride todays inclusive society,IAB14 Society,0.64
beyonce joining jayz run tour summer,IAB17 Sports,0.29
bmw extends recall engine bolts,IAB2 Automotive,0.47
sunday newspaper roundup astrazeneca bskyb interest rates,IAB3 Business,0.4
10000 moveon members submit testimony fcc demanding,IAB20 Travel,0.17
interest rates increase new federal student loans,IAB5 Education,0.31
ipcc report altered governments says author,IAB13 Personal Finance,0.22
may busy month new releases,IAB12 News,0.23
ge invests 151 mw indian solar project,IAB3 Business,0.39
zendaya pulls lifetimes aaliyah tv biopic,IAB1 Arts & Entertainment,0.36
brick mansions review david belles parkour thrills otherwise earthbound,IAB1 Arts & Entertainment,0.17
miley cyrus tour bus catches fire headed new orleans,IAB20 Travel,0.55
frances bean cobain tells lana del rey stop glamorizing death,IAB12 News,0.18
ec paves way rbi grant new bank licences,IAB3 Business,0.31
sneak preview coldplays new album ghost stories,IAB24 Uncategorized,0.12
amazon rolls netflixforbooks style service kindle unlimited,IAB19 Technology & Computing,0.12
whatsapp founder defends commitment privacy 19 facebook deal,IAB19 Technology & Computing,0.17
monty python team begin swansong shows,IAB1 Arts & Entertainment,0.24
oculus purchase analysts weighin facebooks 2 billion acquisition,IAB19 Technology & Computing,0.27
india says us snooping completely unacceptable,IAB14 Society,0.2
tumblr boosts security twofactor authentication,IAB24 Uncategorized,0.09
fast furious 7 complete paul walker scenes cgi body doubles,IAB1 Arts & Entertainment,0.18
jimmy fallon fast start tonight,IAB12 News,0.16
att film campaign gives away tribeca film festival tickets,IAB1 Arts & Entertainment,0.47
bank japan holds firre stimulus says economy recovering,IAB12 News,0.17
2015 volkwagen jetta,IAB2 Automotive,0.89
muir replace sawyer abc world news anchor,IAB12 News,0.55
lana del reys ultraviolence leads healthy us album chart,IAB7 Health & Fitness,0.23
russell crowe noah story predates religion shared human,IAB14 Society,0.18
first edition march 27 2014,IAB12 News,0.24
google apple end smartphone patent battle,IAB19 Technology & Computing,0.22
kim kanye wedding photos,IAB1 Arts & Entertainment,0.19
ntsb faults pilot mismanagment asiana flight fox 32 news chicago,IAB12 News,0.84
sony unveils xperia c3 selfie smartphone dual sim 4g lte support,IAB14 Society,0.75
review boyhood,IAB24 Uncategorized,0.16
michael jackson album xscape unreleased songs coming may,IAB1 Arts & Entertainment,0.21
france decides breathing important getting places time,IAB20 Travel,0.5
android tv googles bringing television home,IAB19 Technology & Computing,0.22
2021 mercedesbenz uclass concept proposed design student,IAB2 Automotive,0.48
godzilla tv spot monster roars,IAB1 Arts & Entertainment,0.3
tmobile drop domestic overages plans calls att verizon,IAB20 Travel,0.17
report climate change hitting home many,IAB12 News,0.74
higher open called hong kong stocks,IAB3 Business,0.1
iphone 6 release date one week sept 9 intro 6 important things know,IAB12 News,0.13
buffett discloses 5287 million verizon bet,IAB3 Business,0.2
budget 201415 specific excise tax proposed curb use tobacco,"IAB11 Law, Gov’t & Politics",0.25
sony warns vaio users fire risk defective batteries,IAB14 Society,0.42
10 books buy free money amazon,IAB22 Shopping,0.14
western union wu stock falling today,IAB3 Business,0.22
pinterest wins new funding raising valuation 62 billion,IAB13 Personal Finance,0.37
forbes dr dre fast youre billionaire,IAB3 Business,0.37
review penny dreadful lurches another tale monsters,IAB24 Uncategorized,0.15
uk allow driverless cars road 2015,IAB20 Travel,0.15
auto dealers texas legislature dont make exceptions tesla,IAB2 Automotive,0.47
us mers virus outbreak victim home isolation,IAB12 News,0.17
facebook reveals plan solarpowered uavs,IAB19 Technology & Computing,0.19
jennifer lopez receive icon award billboard music awards,IAB1 Arts & Entertainment,0.17
rhea co girl finalist national doodle 4 google contest,IAB18 Style & Fashion,0.07
google offers bounty new signups google apps,IAB24 Uncategorized,0.1
even ronald mcdonald loves new taco bell breakfast menu,IAB8 Food & Drink,0.68
diamonds fur bra rihanna proves fashion icon status cfda show,IAB18 Style & Fashion,0.58
brace michael jackson hologram everyone,IAB1 Arts & Entertainment,0.09
google acquires drone company titan aerospace,IAB3 Business,0.24
lady thor thorita thor,IAB20 Travel,0.2
remain focused driving increased user growth dick costolo,IAB3 Business,0.1
charles sykesinvisionap photo,IAB1 Arts & Entertainment,0.07
game boy 25 anniversary top 5 racing games iconic handheld system,IAB2 Automotive,0.11
george strait miranda lambert lead winners academy country music,IAB1 Arts & Entertainment,0.37
jurors maintain 1196 million damages samsung must pay apple,IAB19 Technology & Computing,0.29
singer mashes frozens let go game thrones epic parody,IAB17 Sports,0.36
bachelorette 2014 spoilers men perform magic mike routine 3,IAB12 News,0.19
pmam godzilla earth king planets,IAB24 Uncategorized,0.15
blackshades malware infected halfmillion pcs globally fbi,IAB19 Technology & Computing,0.26
game thrones killing time,IAB24 Uncategorized,0.13
star wars episode vii set 30 years return jedi,IAB1 Arts & Entertainment,0.51
amazon builds come,IAB19 Technology & Computing,0.17
us manufacturers expanded june slowly,IAB3 Business,0.33
apple crowdsources pixies gigantic iphone 5s commercial,IAB19 Technology & Computing,0.37
hbo sells reruns hits amazons video platform,IAB3 Business,0.2
fda clears device lets paraplegics walk,IAB20 Travel,0.15
upon time season 4 georgina haig cast elsa,IAB1 Arts & Entertainment,0.15
make every day record store day,IAB3 Business,0.14
friendship message spreads worldwide,IAB12 News,0.24
samsung launches galaxy s5 mini,IAB19 Technology & Computing,0.25
cheeky photo duchess kate causes yet another royal media rumpus,IAB12 News,0.25
man found behind picassos art,IAB1 Arts & Entertainment,0.17
denzel fights russian mob trailer equalizer,IAB1 Arts & Entertainment,0.33
mlbcom bat adds chromecast support lets enjoy game big,IAB17 Sports,0.27
ford sending checks overstated mpg models,IAB2 Automotive,0.22
general motors recalling 824000 small cars,IAB2 Automotive,0.56
daily forex review us earnings weigh sentiment,IAB3 Business,0.27
jon hamm says working porn industry soulcrushing,IAB24 Uncategorized,0.2
