text,iab_label,confidence
could maternal glutenfree diet protect offspring type 1 diabetes,IAB6 Family & Parenting,0.38
e pain charlie sheen calls rihanna village idiot snubs,IAB12 News,0.11
jc penney going bonkers,IAB3 Business,0.3
tinkerbell fairyfly among top 10 new species 2014,IAB15 Science,0.21
jay z beyonce summer stadium tour,IAB17 Sports,0.31
beyonce hints marital problems changes lyrics song cheating,IAB1 Arts & Entertainment,0.2
lwren scott lwren scotts housekeeper reveals money problems,IAB13 Personal Finance,0.4
usher steps smiling despite dissed justin bieber photos,IAB1 Arts & Entertainment,0.12
nasa scrubs launch carbonmonitoring satellite,IAB15 Science,0.47
peaches geldof found dead,IAB16 Pets,0.17
repeat eurozone manufacturing recovery slows june,IAB3 Business,0.41
dr oz testifies washington,IAB15 Science,0.12
twitter lights earthhour completely misses point,IAB24 Uncategorized,0.28
samsung unveils three new galaxy phones trend 2 core 2 young 2,IAB19 Technology & Computing,0.27
snapped clamp eyed circus accident two acrobats critical,IAB1 Arts & Entertainment,0.58
exelon buying pepco holdings 683 billion,IAB3 Business,0.24
billy dee williams drops dancing,IAB1 Arts & Entertainment,0.52
targeted app install ads coming soon google search youtube applications,IAB19 Technology & Computing,0.08
microsoft shutting xbox entertainment studios,IAB24 Uncategorized,0.16
2013 nzs warmest winter record,IAB12 News,0.24
fantastic beasts find trilogy revealed harry potter spinoff,IAB1 Arts & Entertainment,0.37
us appeals court lifts stay argentina bond litigation,IAB20 Travel,0.1
paul walker death caused speed unsafe driving mechanical failure,IAB20 Travel,0.17
popular baby names 2014 eric elsa leap list,IAB12 News,0.12
zac efrons top 5 big screen appearances,IAB1 Arts & Entertainment,0.3
baby gender reveal spoils queen creek boys day,IAB6 Family & Parenting,0.29
health ministry wants us14 million,IAB24 Uncategorized,0.16
badass ben affleck banned life vegas casino,IAB3 Business,0.17
best part jobs report rise unemployment rate,IAB12 News,0.4
cdc vaccines given 20 years prevented 731700 premature deaths,IAB15 Science,0.2
movie rewind amazing spiderman 2,IAB1 Arts & Entertainment,0.29
red hat acquire openstack integrator enovance,IAB19 Technology & Computing,0.23
china june consumer inflation cools stimulus expected,IAB12 News,0.2
malaysia passenger plane mh17 crashes,IAB12 News,0.21
1bn wiped value candy crush company,IAB3 Business,0.3
mrs doubtfire sequel works,IAB24 Uncategorized,0.25
mild weather mongolia may propelled rise genghis khan,IAB20 Travel,0.17
processed red meat raises heart failure risk men,IAB15 Science,0.22
nick cannon wears whiteface plug white people party music video,IAB1 Arts & Entertainment,0.14
ann curry rescued boy scouts breaking ankle hiking,IAB20 Travel,0.43
seth macfarlane pledges match reading rainbow kickstarter campaign funds,IAB1 Arts & Entertainment,0.08
motorhead fan suffers brain injury headbanging,IAB9 Hobbies & Interests,0.13
rupee sees biggest fall 412 months iraq worries,IAB12 News,0.11
denzel washington takes mob equalizer trailer,IAB1 Arts & Entertainment,0.28
amazon reportedly readying new smartphone launch later year,IAB19 Technology & Computing,0.29
google introduces driverless car would buy one,IAB2 Automotive,0.38
beyoncé weighed hubbys rapper spat,IAB12 News,0.18
madoffs crew found guilty counts,IAB12 News,0.3
fcc announces comcasttwccharter attdirectv transaction review,IAB12 News,0.22
mad men monolith review,IAB24 Uncategorized,0.19
dolly vows upbeat glastonbury set,IAB1 Arts & Entertainment,0.5
watch war drake blake espys,IAB17 Sports,0.59
google dragged apple samsungs court battle,IAB19 Technology & Computing,0.33
blackberry outlook brightens chen cuts expenses,IAB13 Personal Finance,0.16
iran fulfilling agreements nuclear deal iaea,IAB12 News,0.27
cmo today facebooks ad facelift,IAB19 Technology & Computing,0.15
watch dr oz attempt defend weight loss miracles congress,IAB12 News,0.17
ann hornday rebuked judd apatow seth rogen california shooting piece,IAB12 News,0.4
hong kong shares rise chinese telecoms strong,IAB3 Business,0.27
toyota records annual profit 179 billion,IAB3 Business,0.2
corn prices losing pop june 30 crop reports,IAB12 News,0.23
whats point cbos wrong forecasts,IAB24 Uncategorized,0.25
good wife season 5 episode 16 spoilers alicia cope,IAB1 Arts & Entertainment,0.24
boeing commercial revenues surge defense first quarter,IAB3 Business,0.55
childrens author myers dies 76,IAB6 Family & Parenting,0.13
amazons fire phone kill mom pop stores good,IAB2 Automotive,0.17
shailene woodleys gold gown hot tangled mess photo,IAB18 Style & Fashion,0.18
jet partly blame california crash asiana,IAB20 Travel,0.37
change text size story,IAB12 News,0.23
gms human resources chief leaves new hr head appointed,IAB3 Business,0.26
new featurette disneys maleficent goes behindthescenes films,IAB12 News,0.29
japanese architect ban says worthy top pritzker prize,IAB12 News,0.1
motorola launches moto g 4g 149,IAB20 Travel,0.18
send anonymous tip,IAB24 Uncategorized,0.34
biggest takeaway apples worldwide developers conference,IAB3 Business,0.15
biting back,IAB3 Business,0.12
expect amazons smartphone,IAB19 Technology & Computing,0.35
hbo signs agreement amazon prime,IAB3 Business,0.46
regions financial rf confirms fed approves capital plan may increase,IAB12 News,0.19
q mps grill astrazeneca pfizer,IAB16 Pets,0.26
world stocks struggle investors take stock,IAB3 Business,0.21
lady gaga talks wild violent nights roseland ballroom,IAB1 Arts & Entertainment,0.34
astronomers find earthlike planet detected yet,IAB15 Science,0.32
nyc hotel furious leak tmz security video apparently solange,IAB12 News,0.26
state tv iran police arrest 6 happy video,IAB12 News,0.32
kim kardashian planning another baby 935am,IAB6 Family & Parenting,0.52
samsung galaxy s3 vs iphone 5 price specs comparison,IAB19 Technology & Computing,0.25
call blog paper plastic may soon cost,IAB24 Uncategorized,0.25
dancing stars 2014 spoilers redfoo lmfao guest judge,IAB1 Arts & Entertainment,0.15
mercedes touts selfdriving trucks haulage savings,IAB2 Automotive,0.28
films four french directors shortlisted cannes top prize,IAB1 Arts & Entertainment,0.12
se asia faces renewed unity test south china sea tensions spike,IAB14 Society,0.15
captain america officially makes marvel successful brand movie,IAB1 Arts & Entertainment,0.13
harrison ford injured star wars set fox cancels wanna marry harry,IAB1 Arts & Entertainment,0.18
archer daniels midland pay 31b wild flavors,IAB3 Business,0.25
life expectancy rises poor nations un,IAB24 Uncategorized,0.29
seinfeld 25 theres still nothing else like,IAB24 Uncategorized,0.5
retail sales slipped 01 per cent march statscan,IAB3 Business,0.26
intel unveils chromebooks based latest laptop chips,IAB19 Technology & Computing,0.61
google selfdriving car project makes progress,IAB19 Technology & Computing,0.23
tokyo stocks slip 036pc break,IAB12 News,0.14
daily shows larry wilmore replace stephen colbert,IAB12 News,0.23
survey glitches new car technology adding buyer complaints,IAB12 News,0.28
arch campbell get everything musical,IAB1 Arts & Entertainment,0.39
maya rudolph returns saturday night live play beyonce jay z solange,IAB1 Arts & Entertainment,0.55
armed teeth led arnold schwarzenegger,IAB1 Arts & Entertainment,0.19
burger king hears customers possible move canada,IAB8 Food & Drink,0.45
nikkei apple looking buy 55 stake lcd chip supplier 50b,IAB19 Technology & Computing,0.37
fed offers dual message health us economy,IAB7 Health & Fitness,0.14
facebook deliver internet via drones connectivity lab project,IAB19 Technology & Computing,0.15
redskins respond us patent office siding obama reid trademark ruling,IAB17 Sports,0.39
australian pm confident signals black box,IAB24 Uncategorized,0.55
celebrities back dementia campaign new tv advert,IAB24 Uncategorized,0.33
forexdollar edges yen bank japan trims gdp forecast,IAB12 News,0.17
peggys got 99 problems ted aint one mad men ep 2,IAB24 Uncategorized,0.28
add water powdered alcohol poised hit stores,IAB22 Shopping,0.27
microsoft end windows xp support tuesday,IAB19 Technology & Computing,0.27
carl albert middle school student wins state google design competition,IAB19 Technology & Computing,0.16
update sunpower spikes higher 3140 partnership google,IAB12 News,0.16
gabriel garcia marquez nobel prizewinning novelist dies 87,IAB4 Careers,0.1
htc make google nexus 9 volantis,IAB19 Technology & Computing,0.4
report apple buy talk show streaming service,IAB12 News,0.19
rolf harris sentenced five years nine months prison,IAB12 News,0.12
cocainefilled condoms sent vatican,IAB20 Travel,0.1
warren buffetts big mistake ends bankruptcy court,IAB12 News,0.16
bachelorette contestant dies horrific paragliding accident,IAB20 Travel,0.22
saudi mers death toll climbs 81,IAB12 News,0.11
whatsapp hacking vulnerability raises new privacy concerns,IAB12 News,0.22
neil young shatters pono music kickstarter goal one day,IAB1 Arts & Entertainment,0.33
laserguided cargo spacecraft docks international space station,IAB20 Travel,0.37
miliband urges caution pfizer takeover bid,IAB3 Business,0.14
jpmorgan chase co jpm declares quarterly dividend 040,IAB3 Business,0.39
japan asked revoke whaling permits antarctica,IAB12 News,0.19
fast stock trade advantages unfair ny ag,IAB12 News,0.18
44 percent overall twitter users never tweeted,IAB24 Uncategorized,0.19
come feds dots,"IAB11 Law, Gov’t & Politics",0.16
new sec regulations municipal advisors underwriters take effect july,"IAB11 Law, Gov’t & Politics",0.15
deal bionic pancreas,IAB3 Business,0.27
kate middleton stuns silver suit queens 88th birthday,IAB18 Style & Fashion,0.32
early uk titanfall players wont banned probably,IAB12 News,0.13
people health concerns shouldnt trust wikipedia say experts,IAB24 Uncategorized,0.32
jay z physically attacked solange knowles met gala report,IAB12 News,0.42
apples war samsung google crossfire,IAB19 Technology & Computing,0.45
katy perry gushes eminems heartfelt apology mother headlights,IAB6 Family & Parenting,0.32
extra draghi signals ecb plans act next month low inflation,IAB3 Business,0.57
samsung gear 2 smartwatches gear fit band launched india,IAB7 Health & Fitness,0.13
actor eric bana gets spooked preparing deliver us evil,IAB1 Arts & Entertainment,0.49
bank america struggles stress test,IAB3 Business,0.42
food poisoning likely restaurant worker says cdc,IAB8 Food & Drink,0.32
ben savage reveals boy meets world characters back girl,IAB12 News,0.18
aaa ri gas prices climb another 2 cents,IAB12 News,0.15
drop eu sanctions forget observers release says selfstyled slovyansk,IAB12 News,0.15
amzn amazon tripled number apps appstore,IAB22 Shopping,0.18
chinas yuan sees respite recent bruising,IAB3 Business,0.15
target appoints bob derodes new technology leader help guide,IAB3 Business,0.13
see megan foxs makeupfree selfie,IAB1 Arts & Entertainment,0.17
honeywell international hon set announce quarterly earnings friday,IAB3 Business,0.38
duke energy signs epa deal oversee cleanup toxic,IAB3 Business,0.41
kanye kim kardashian wed france party italy,IAB20 Travel,0.3
amazon preparing launch subscription book service,IAB24 Uncategorized,0.14
right forgotten ruling lacks balance geist,IAB24 Uncategorized,0.17
android auto vs carplay race begin,IAB2 Automotive,0.36
juan pablo galvais bachelor voted worst bachelor ever,IAB12 News,0.11
iceland lowers aviation alert level volcano,IAB24 Uncategorized,0.21
heres whats trending avalanche kills 12 chelsea clinton news aca,IAB12 News,0.8
high time soft top,IAB18 Style & Fashion,0.09
cocacola jumped dow jones dropped,IAB8 Food & Drink,0.18
colbert loves science,IAB15 Science,0.77
chicken hell dinosaur discovered,IAB12 News,0.31
us private sector employment rises less expected july,IAB3 Business,0.25
gold prices pushed higher russian standoff,IAB24 Uncategorized,0.1
whedon releases new film eyes online,IAB1 Arts & Entertainment,0.34
rigged relations south china sea,IAB20 Travel,0.12
sonys playstation 4 sales top 7 million,IAB14 Society,0.39
microsoft kos fbi gag order office 365 enterprise customer court,IAB3 Business,0.54
gm recalls cars ignition switch,IAB2 Automotive,0.42
first baby due star couple kutcher kunis,IAB6 Family & Parenting,0.49
potato salad kickstarter science fiction villain deserve,IAB8 Food & Drink,0.3
om malik nike reportedly fired fuelband team getting,IAB12 News,0.3
game thrones finale fantastical conclusion thrilling season,IAB1 Arts & Entertainment,0.66
amazon fire fans flames smartphone wars,IAB19 Technology & Computing,0.3
us supreme court backs epa plan cut carbon emissions power plants,"IAB11 Law, Gov’t & Politics",0.29
mark zuckerberg wants sell oculus rift pocket money prices,IAB3 Business,0.23
calculator finds drink strength,IAB15 Science,0.21
ramsgate woman rolf harris perfect gentleman,IAB1 Arts & Entertainment,0.1
us top court rejects googles bid drop street view privacy case,IAB19 Technology & Computing,0.18
researchers detect vast underground water reservoir deep earths surface,IAB15 Science,0.63
insurers target glut new diabetes patients,IAB24 Uncategorized,0.18
shia labeouf shia labeouf seeking treatment alcoholism,IAB12 News,0.22
samsung galaxy tab 4 101 available us cellular 4g lte tow,IAB20 Travel,0.17
report windows 9 threshold feature skus germane devices,IAB12 News,0.11
oil drops 114 iraq supply concerns eases,IAB3 Business,0.15
curiosity rover packs drill hits martian road,IAB15 Science,0.41
avril lavignes hello kitty video gets critics animated,IAB1 Arts & Entertainment,0.26
coachella celeb sightings jared leto kesha,IAB1 Arts & Entertainment,0.34
assessing kanyes givenchy tux kimye wedding,IAB18 Style & Fashion,0.43
space dream want astronaut,IAB20 Travel,0.69
mrs doubtfire sequel reunite robin williams chris columbus,IAB1 Arts & Entertainment,0.22
us settles toyota 12 billion files criminal charge company,IAB3 Business,0.24
china scrap millions cars,IAB2 Automotive,0.6
xbox one sales microsoft corporation counts titanfall game,IAB3 Business,0.56
fda aspirin day might prevent heart problems stroke people,IAB15 Science,0.38
two fed presidents show contrasting views housing,IAB21 Real Estate,0.15
king digital entertainment plc raises 500 million dollars ipo,IAB3 Business,0.28
paul mccartney cancels entire japanese due illness,IAB1 Arts & Entertainment,0.26
buying google glass today 7 things know,IAB19 Technology & Computing,0.19
three new behindthescenes images dawn planet apes,IAB12 News,0.19
public deeds gigs garlands,IAB9 Hobbies & Interests,0.21
yahoo keeps winning alibaba losing everywhere else,IAB12 News,0.21
online game helps man lose nearly 400 pounds,IAB17 Sports,0.18
cornyn introduces bipartisan resolution commemorating cinco de mayo,"IAB11 Law, Gov’t & Politics",0.16
airliner nearly collided drone,IAB20 Travel,0.2
coolest cars 2014 new york auto show,IAB2 Automotive,0.56
scandal gladiator columbus short arrested bar fight,IAB17 Sports,0.38
networking systems also gets affected heartbleed bug,IAB20 Travel,0.16
medical marijuana rules okd,IAB12 News,0.17
cbo report another big win obamacare,IAB12 News,0.27
bank america commerce bank mortgage rate wrap jul 5 2014,IAB3 Business,0.5
nhtsa opens investigation 110000 older dodge ram trucks,IAB2 Automotive,0.31
fear confusion grip ebolahit west africa,IAB24 Uncategorized,0.14
steering wheel fires lead gmmade suzuki recall,IAB2 Automotive,0.59
cannes watch uma thurman wows designers pop,IAB1 Arts & Entertainment,0.34
chrysler reports 690m 1q loss,IAB2 Automotive,0.48
broken stitches,IAB12 News,0.12
hackers steal dominos pizza customer data europe,IAB8 Food & Drink,0.25
microsoft admits reading journalists emails tightens privacy policy,IAB3 Business,0.25
drug shows groundbreaking results,IAB15 Science,0.21
japan march current account surplus less expected 1164 bln yen,IAB12 News,0.19
uk unemployment rate falls boe threshold,IAB3 Business,0.2
indian drug maker sun buy troubled peer ranbaxy 4 bn,IAB3 Business,0.44
