text,iab_label,confidence
ariana grandes new album everything includes contribution 1ds,IAB1 Arts & Entertainment,0.36
hollywood icon mickey rooney dead 93,IAB1 Arts & Entertainment,0.4
steam controllers delayed 2015,IAB24 Uncategorized,0.12
japan display reportedly start new apple aapl iphone screen production,IAB19 Technology & Computing,0.42
facebook reports first quarter 2014 results,IAB3 Business,0.1
data breach canadian operations cited 16 percent earnings tumble,IAB3 Business,0.51
white house science fair kids smarter obama says obama,IAB15 Science,0.79
us actor charged murder wife,IAB14 Society,0.17
shield excited season 2 channel surfing podcast,IAB24 Uncategorized,0.2
pretentious flick transcends nothing,IAB24 Uncategorized,0.77
adam richmans show gets pulled instagram battle,IAB1 Arts & Entertainment,0.4
new windows 81 sku windows 81 bing,IAB3 Business,0.2
rich west ruining planet says former archbishop,IAB24 Uncategorized,0.14
google adds encryption gmail protect users nsa,IAB19 Technology & Computing,0.21
tribeca 13 film festival growing still hard pin,IAB1 Arts & Entertainment,0.41
matt damon douses toilet water,IAB9 Hobbies & Interests,0.19
connecticut girl placed massachusetts custody care dispute,IAB6 Family & Parenting,0.39
lana del rey debuts west coast video branded true eccentric dan,IAB1 Arts & Entertainment,0.18
guineas ebola epidemic kills 78,IAB12 News,0.14
kim jong un james franco seth rogen movie sucks james bond,IAB9 Hobbies & Interests,0.11
apple buy dr dres audio company beats electronics 32 billion,IAB3 Business,0.34
marvel retconning spiderman peter parker wasnt one bit,IAB1 Arts & Entertainment,0.38
samsung galaxy k zoom smartphone unveiled,IAB19 Technology & Computing,0.22
nokia sale microsoft expected close week,IAB19 Technology & Computing,0.29
mad men season 7 episode 4 live stream start time tv info,IAB1 Arts & Entertainment,0.22
oscar pistorius trial athlete mentally ill shot reeva,IAB17 Sports,0.64
bacon prices,IAB3 Business,0.13
scott pierce hbos leftovers weird confusing,IAB24 Uncategorized,0.16
listen administration promoting organ donation month,IAB12 News,0.19
tibetans inherited highaltitude gene extinct human lineage say scientists,IAB15 Science,0.67
abc says muir replacing sawyer world news september,IAB12 News,0.38
lindsay lohan miscarriage reality show,IAB24 Uncategorized,0.16
heres hanks hot model transexual mistress linked hank baskett strips,IAB12 News,0.14
anglo irish trial jury still reached verdict,IAB12 News,0.12
eu commission found completely blind apples new ask buy feature,IAB24 Uncategorized,0.14
cupcake shops say business isnt crumbling,IAB8 Food & Drink,0.55
macklemore denies mocking jewish stereotypes tour costume,IAB20 Travel,0.72
mourning end xp well help get,IAB24 Uncategorized,0.09
dong nguyen return flappy bird im considering,IAB9 Hobbies & Interests,0.15
video two planes nearly colliding barcelona airport goes viral,IAB12 News,0.29
music world mourns godfather house,IAB1 Arts & Entertainment,0.17
us stocksfutures little changed ahead data walmart earnings disappoint,IAB3 Business,0.28
elon musk wants tesla elves service cars,IAB2 Automotive,0.26
japan moves expand controversial foreign worker scheme,IAB12 News,0.29
kanye west thinks hes found next rihanna pia mia perez watch,IAB1 Arts & Entertainment,0.17
china remove 5m cars roads combat pollution,IAB20 Travel,0.21
jay z references tmz rift lift footage bet awards,IAB1 Arts & Entertainment,0.12
three local chefs make regional cut minnesota left national beard,IAB8 Food & Drink,0.15
salon bemoans spiderman movie superheroes straight white men,IAB12 News,0.12
fraudulent tax refunds 4 billion problem,IAB12 News,0.18
nasa boeing develop powerful rocket mars,IAB15 Science,0.28
japanese whaling justified scientific research says un,IAB15 Science,0.35
trace adkins getting divorced wife rhonda adkins,IAB12 News,0.19
fast furious star death probe concluded speed mechanical failure,IAB15 Science,0.26
judgment free gym judges womans workout attire intimidating,IAB24 Uncategorized,0.46
chelsea lately gets allstar sendoff ellen gwen stefani,IAB17 Sports,0.2
ecb ready take measures maintain price stability,IAB3 Business,0.4
international business machines corp ibm earnings preview,IAB3 Business,0.66
miley cyrus reschedules cancelled dates bangerz tour,IAB20 Travel,0.33
microsoft cut 18000 jobs,IAB3 Business,0.32
