text,iab_label,confidence
driverless cars could coming street near,IAB2 Automotive,0.6
covered california reports 200k overtime obamacare signups,IAB12 News,0.47
adp economy adds 281000 jobs june,IAB3 Business,0.31
voice season 6 adam levine goes platinum christina grimmie,IAB20 Travel,0.09
samsung factory robbed 36 million electronics stolen,IAB19 Technology & Computing,0.35
amazon giving employees 5000 quit spokane north idaho news,IAB12 News,0.61
nasdaq 4000 selling accelerates,IAB24 Uncategorized,0.15
jackson hologram debuts billboard music awards,IAB1 Arts & Entertainment,0.17
brandy fiancé ryan press end engagement video,IAB12 News,0.16
world cup fever hits iss astronauts show microgravity football skills,IAB17 Sports,0.74
eminem reaches mom mothers day video,IAB6 Family & Parenting,0.39
jackie robinson james brown get chadwick boseman aces,IAB1 Arts & Entertainment,0.15
coachella 2014s best photos ellie goulding jared leto,IAB1 Arts & Entertainment,0.36
outkast beef nah dont say,IAB24 Uncategorized,0.49
fattest fittest cities us,IAB7 Health & Fitness,0.13
thinking flying see airline complaints,IAB20 Travel,0.63
microsoft announces largest layoff company history,IAB19 Technology & Computing,0.41
website restored deadline getcovered obamacare,IAB12 News,0.19
tmobile accused billing bogus calls,IAB24 Uncategorized,0.15
longtime iphone devotee heaps praise galaxy s5s camera,IAB19 Technology & Computing,0.24
low blood sugar makes couples aggressive,IAB6 Family & Parenting,0.18
live camera peers lives rare arctic snowy owls,IAB12 News,0.2
johnny depp fiancee amber heard enjoy intimate engagement party get,IAB12 News,0.21
karrueche tran gorgeous beachy waves 2014 bet awards,IAB20 Travel,0.23
video little girl really doesnt want baby brother grow,IAB6 Family & Parenting,0.31
king digital trades 2250 omen wall street video,IAB3 Business,0.31
wiz khalifa drops song adele,IAB1 Arts & Entertainment,0.3
adidas lauch app print instagram pictures shoes,IAB17 Sports,0.27
security world microsoft stop trying police internet,IAB24 Uncategorized,0.21
nasa cutting ties russia simple,IAB12 News,0.14
brent oil slips 10650 ample supplies outweigh libya strife,IAB3 Business,0.12
exmicrosofter arrested windows 8 trade secret theft,IAB19 Technology & Computing,0.18
target customers leave guns home please,IAB24 Uncategorized,0.21
insurer unitedhealth plans health overhaul business expansion signaling big,IAB3 Business,0.7
5 memorable movie roles mickey rooney,IAB24 Uncategorized,0.11
samsung galaxy ace 4 goes official,IAB19 Technology & Computing,0.29
movie review depp cant bring humanity hightech transcendence,IAB24 Uncategorized,0.15
pandas benefits cheats fake pregnancy better lifestyle says expert,IAB16 Pets,0.29
activision blizzard incatvi spending 500 million destiny franchise,IAB3 Business,0.38
shia labeouf shia labeouf chased homeless man arrest,IAB23 Religion & Spirituality,0.19
click ticket begins today,IAB20 Travel,0.11
iphone 6 rumors apple may investing least 1 billion trump,IAB19 Technology & Computing,0.19
april blood moon kicks upcoming lunar eclipse quartet,IAB15 Science,0.12
fords us july sales 10p chryslers 20pc,IAB2 Automotive,0.35
apple sued samsung google foe,IAB19 Technology & Computing,0.31
emotional states facebook contagious research finds,IAB24 Uncategorized,0.11
lake bell displays bump sweeping red gown attends met gala,IAB18 Style & Fashion,0.34
european central bank head governments must encourage hiring reduce,"IAB11 Law, Gov’t & Politics",0.12
analyst get ready round iwatch 2 sizes,IAB19 Technology & Computing,0.13
