text,iab_label,confidence
zac efron friends desperately worried hes back partying ways,IAB12 News,0.21
jpmorgan profit disappoints wall street,IAB3 Business,0.51
watch florida beachgoers rescue stranded baby dolphin,IAB12 News,0.24
actor luke bracey says fight scene brosnan daunting,IAB1 Arts & Entertainment,0.38
update fda eases regulating ecigarettes local shops react poll,IAB12 News,0.18
cody simpson witney carson dance simba samba dwts watch,IAB17 Sports,0.31
miley cyrus posts topless pic,IAB1 Arts & Entertainment,0.2
airline suspends flights ebola hit countries,IAB20 Travel,0.53
look spidermans adversaries,IAB24 Uncategorized,0.2
cheesecake factory french toast tops list unhealthiest meals,IAB8 Food & Drink,0.64
gas prices lincoln,IAB24 Uncategorized,0.12
rail service philly resumes intervention obama,IAB20 Travel,0.43
knights columbus named 2014 worlds ethical company,IAB3 Business,0.25
first trailer equalizer online,IAB12 News,0.12
court revives epa rule crossstate pollution,"IAB11 Law, Gov’t & Politics",0.18
13 gm traffic deaths tied 57cent part,IAB20 Travel,0.21
update busted top free app weed firm disappears app store,IAB3 Business,0.24
carrie fisher reveals asked lose 35 pounds star wars vii,IAB12 News,0.19
seattle indie bookstore jabs amazon enters hachette fray promise,IAB3 Business,0.1
two canadians tony awards,IAB14 Society,0.15
lowcalorie foods losing place supermarket shopping carts,IAB22 Shopping,0.49
vodafone wins deal buy spanish cable operator ono eur72 bln,IAB3 Business,0.35
apple appears testing related search suggestions within app store,IAB9 Hobbies & Interests,0.07
hotter world means less food higher costs hotspots hunger un climate,IAB13 Personal Finance,0.15
nissan versa vehicles scrutiny us,IAB2 Automotive,0.53
game thrones director explains character wasnt finaleyou,IAB1 Arts & Entertainment,0.37
pharrell williams joins nbcs voice coach season 7,IAB12 News,0.17
former anglo irish bank directors found guilty,IAB3 Business,0.34
amazon launch subscription streaming service prime music,IAB3 Business,0.14
rob kardashians 100pound weight gain depression family worried,IAB12 News,0.21
uber lyft ignore ann arbors cease desist demand tickets issued,IAB20 Travel,0.57
fresh film budapest grand budapest hotel,IAB20 Travel,0.29
maksim chmerkovskiy wins first mirror ball trophy ten seasons dancing,IAB1 Arts & Entertainment,0.23
facebook says sorry thursdays brief outage,IAB24 Uncategorized,0.09
g77 china offers unanimous support argentina vulture fund,IAB14 Society,0.12
samsung unveils 4 new galaxy smartphones,IAB19 Technology & Computing,0.26
box office predictions june 13 2014 weekend,IAB3 Business,0.13
chinas alibaba expected make bigger us ipo debut facebook,IAB3 Business,0.4
star wars episode 7 confirmed cast pictures,IAB1 Arts & Entertainment,0.28
titanfall launches australia,IAB20 Travel,0.19
amazon smartphone could att exclusive,IAB19 Technology & Computing,0.21
guardians galaxys chris pratt zoe saldana ring opening bell,IAB1 Arts & Entertainment,0.16
astrazeneca welcomes pfizer climbdown takeover fight,IAB3 Business,0.15
prorussians call east ukraine region independent,IAB20 Travel,0.09
motorola moto x available flipkart rs 19999 exchange offer,IAB22 Shopping,0.2
145 million ebay user records accessed time change passwords,IAB3 Business,0.27
sp 500 trades 2000 points first time wboctv 16 delmarvas news,IAB12 News,0.38
fda bans imports sun pharma plant india crackdown,"IAB11 Law, Gov’t & Politics",0.21
five things oco2,IAB24 Uncategorized,0.19
mickey rooney laid rest hollywood forever cemetery,IAB24 Uncategorized,0.13
strong upward premarket activity trulia trla,IAB21 Real Estate,0.19
see new days future past trailer,IAB12 News,0.24
reel time captain america winter soldier,IAB1 Arts & Entertainment,0.59
kids get codeine er despite risks,IAB6 Family & Parenting,0.27
hightech cooler tops 4m kickstarter,IAB19 Technology & Computing,0.3
ntsb asian plane crash due pilot mismanagement,IAB24 Uncategorized,0.16
sam smiths bonnaroo set cost big time,IAB1 Arts & Entertainment,0.33
ban bossy dont think bossier,IAB24 Uncategorized,0.15
jon snow wants male nudity game thrones right,IAB1 Arts & Entertainment,0.27
amazon smartphone key questions lets look,IAB19 Technology & Computing,0.18
one direction members smoke marijuana suv peru video,IAB2 Automotive,0.33
