text,iab_label,confidence
liberia shuts schools considers quarantine curb ebola security forces,IAB5 Education,0.27
meteoritelike diamond reveals earths interior wet,IAB15 Science,0.4
netflix ceo blasts comcast call strong net neutrality,IAB3 Business,0.2
xbox one update launch next month courtesymicrosoft,IAB15 Science,0.33
obama allows nsa keep security flaws secret,"IAB11 Law, Gov’t & Politics",0.25
gwyneth paltrow chris martin split kabbalah strict diets push,IAB23 Religion & Spirituality,0.36
smarter advice 7 tips tricks get samsung galaxy s5,IAB19 Technology & Computing,0.28
9yearolds selfless act compassion viewed violation school dress,IAB5 Education,0.13
women survive ordeal along indiana rail bridge,IAB12 News,0.19
julia louisdreyfus buff history buffoonery,IAB9 Hobbies & Interests,0.15
jackson county mosquitoes found west nile virus,IAB12 News,0.31
french montana buys khloe kardashian jeep ring grills 30th,IAB2 Automotive,0.59
beyonce pope francis miley cyrus among times 100 influencial people,IAB1 Arts & Entertainment,0.14
twitter launches first tweet tool mark 8th birthday,IAB14 Society,0.09
mcintosh county fisherman catches rare shark florida,IAB17 Sports,0.18
7inch samsung galaxy tab 4 arrives india rs 17825,IAB19 Technology & Computing,0.22
kim kardashian racism easier believe someone,IAB24 Uncategorized,0.14
lovely visuals smart writing train dragon 2,IAB20 Travel,0.23
ackman valeant team bid allergan,IAB3 Business,0.25
robert pattinson kristen stewart still contact,IAB4 Careers,0.06
oracle agrees purchase micros systems 53 billion,IAB19 Technology & Computing,0.23
proposed global shipping alliance blocked,IAB3 Business,0.23
brad pitt calls maleficent prankster vitalii sediuk nutter,IAB12 News,0.13
could planet apes really happen,IAB24 Uncategorized,0.17
robert pattinson exgirlfriend kristen stewart headed cannes,IAB16 Pets,0.09
science behind powdered alcohol latest way get drunk,IAB15 Science,0.74
save pennies lgs 4k oled tv,IAB13 Personal Finance,0.14
review surface pro 3 works laptop,IAB19 Technology & Computing,0.51
fda approves new inhaled insulin diabetes,IAB12 News,0.17
kate middleton wore bright red goat dress,IAB18 Style & Fashion,0.35
search missing plane pivots north new data,IAB20 Travel,0.19
governments urged ensure trillionth tonne carbon never emitted,IAB24 Uncategorized,0.15
japanese pop singers attacked sawwielding man,IAB1 Arts & Entertainment,0.4
microsoft improves windows phone enterprise update 1,IAB3 Business,0.56
jonah hill called paparazzo faggot,IAB16 Pets,0.14
blackberry revenue plunges loses 423million fourth quarter,IAB3 Business,0.22
youtube roll separate app content creators,IAB24 Uncategorized,0.12
volatile week us dollar gains euro usd exchange rate weakens,IAB12 News,0.13
nasa confirms aliens dont bonfires mars,IAB15 Science,0.35
corporate tweet ever worse us airways tweet 777,IAB3 Business,0.44
vessyl smartcup counts calories everything drink,IAB8 Food & Drink,0.16
oppo launches smartphone takes 50mp photos,IAB12 News,0.08
two notorious men fashion finally getting comeuppance,IAB12 News,0.46
uk seabirds sound climate warning,IAB15 Science,0.16
blackberry ltd ceo says turnarounds chances success better 8020,IAB3 Business,0.47
florida unemployment rate continues drop 61,IAB12 News,0.16
facebook takes aim news feed spam,IAB12 News,0.65
