text,iab_label,confidence
aolcom article expg head obamas choice lead veterans affairs,IAB12 News,0.27
sony getting virtual reality business,IAB14 Society,0.6
american fingerreader device helps blind people read,IAB19 Technology & Computing,0.07
iphone 6 may arrive september come one size,IAB19 Technology & Computing,0.16
watch video youll never text driving,IAB24 Uncategorized,0.18
iran judge orders facebook ceo appear court,IAB19 Technology & Computing,0.13
apple incs share price posts increasing net income amid strong iphone sales,IAB19 Technology & Computing,0.35
direct proof big bang discovered,IAB15 Science,0.47
post offices likely wont busy tax day,IAB24 Uncategorized,0.18
australian dollar declines amid risk aversion,IAB3 Business,0.16
medical merger part tax inversion wave update,IAB12 News,0.17
nexus 9 tablet leaked htc volantis ahead google io,IAB19 Technology & Computing,0.4
jesse plemons john boyega ed speleers contention star wars,IAB5 Education,0.23
mice men,IAB16 Pets,0.3
10 nativethemed easter gifts,IAB1 Arts & Entertainment,0.09
thailand shares radar data plane might flight 370,IAB12 News,0.18
microsoft announces thousands job cuts,IAB19 Technology & Computing,0.36
wheel fortune proves miracles real march madness exists,IAB20 Travel,0.14
bryan singers lawyer dismisses sex abuse lawsuit absurd,IAB12 News,0.15
us studios sue megaupload,IAB3 Business,0.23
tradeideas iacinteractivecorp iaci todays barbarian gate stock,IAB3 Business,0.42
sean lowe catherine giudici former bachelor spoils next seasons,IAB14 Society,0.11
neil patrick harris rule interest replacing david letterman,IAB12 News,0.12
miranda kerr hints fancies batting home team,IAB17 Sports,0.24
getty images bet,IAB18 Style & Fashion,0.07
sterling alert pound exchange rate tumbles euro gbpeur,IAB12 News,0.31
nyse runners bank america corp nysebac jc penney company,IAB3 Business,0.7
taking mr awesome adventures,IAB20 Travel,0.51
miley cyrus told jennifer lawrence get together puked,IAB6 Family & Parenting,0.12
us homebuilder confidence surges july,IAB21 Real Estate,0.26
video sheffield communitys ice bucket challenge,IAB14 Society,0.23
oil dips gold resilient despite us economic cheer,IAB12 News,0.13
jenny mccarthy donnie wahlberg engaged,IAB12 News,0.16
robert pattinson staying exgirlfriend kristen stewarts home,IAB6 Family & Parenting,0.13
california issue licenses self driving cars soon,IAB2 Automotive,0.26
hillshire brands acquiring pinnacle foods,IAB8 Food & Drink,0.24
hp settle 3 lawsuits 11 billion autonomy acquisition urge,IAB3 Business,0.15
internet bans nothing new,IAB24 Uncategorized,0.72
russell brand rolf harris makes feel like revise,IAB3 Business,0.14
hugh jackman says hes playing wolverine,IAB17 Sports,0.37
vodafone buys italian car technology company cobra automotive 115m,IAB2 Automotive,0.54
healthcaregov recruits leader successful connecticut effort,IAB12 News,0.15
bl parent making bid botox maker,IAB3 Business,0.61
gopro ipo five investors got richer today,IAB3 Business,0.18
bonnaroo begin pusha second coming yeezus,IAB1 Arts & Entertainment,0.18
forget ford hamill max von sydow play star wars episode vii,IAB1 Arts & Entertainment,0.47
kim kardashian kanye west hired magician make vanish,IAB1 Arts & Entertainment,0.27
atlanta lawyers stats bachelor kiss tell,IAB4 Careers,0.15
facebook launches new image messaging app slingshot,IAB19 Technology & Computing,0.12
nasa launches satellite track co2 atmosphere,IAB20 Travel,0.27
us stock market rally outpaces economy,IAB3 Business,0.27
thor woman newest marvel comic,IAB1 Arts & Entertainment,0.4
amazon champions lower ebook prices proposes new deal hachette,IAB3 Business,0.25
venezuela wreaking havoc big companies,IAB3 Business,0.47
samsung galaxy s5 vs iphone 5s vs iphone 6 design size comparison,IAB19 Technology & Computing,0.17
anna wintour haute couture 2014 chanel runway,IAB18 Style & Fashion,0.6
eating apples pears could cut stroke risk,IAB8 Food & Drink,0.43
oil industry iraq faces setback revival,IAB3 Business,0.28
star wars 7 peter mayhew joins chewbacca,IAB16 Pets,0.29
samsung galaxy s5 price tag crashes 30,IAB19 Technology & Computing,0.18
android tv gives intel new shot market previous failures,IAB19 Technology & Computing,0.24
robin williams rehab program finetune sobriety,IAB24 Uncategorized,0.11
adam richman loses new show comments,IAB12 News,0.18
food social media converge film sxsw,IAB17 Sports,0.28
allergan bulls reap huge profits,IAB3 Business,0.5
press release nmir 552 april 2,IAB12 News,0.58
microsoft extends windows 81 support deadline,IAB24 Uncategorized,0.12
showtime near deal partner xbox studios halo series,IAB1 Arts & Entertainment,0.33
new captain america announced,IAB12 News,0.7
congratulations jamie lynn spears gets hitched fiancé james watson,IAB12 News,0.35
global citizen festival lineup 2014,IAB1 Arts & Entertainment,0.21
inside chilling clinic treating biggest outbreak ebola ever recorded,IAB24 Uncategorized,0.18
microsoft stops probing hotmail plug leaks,IAB19 Technology & Computing,0.33
mini dialysis machine babies,IAB24 Uncategorized,0.17
good morning america cast bids farewell josh elliott,IAB12 News,0.19
oneplus one launched specs price availability custom cyanogen 11s,IAB12 News,0.12
wedding singer lana del rey perform kim kanyes wedding,IAB1 Arts & Entertainment,0.59
captain america 3 confirmed mean warner bros,IAB3 Business,0.12
form spreading cancer found 3200yearold skeleton sudan,IAB24 Uncategorized,0.18
yellen signals job market need feds continued lowrate policies,IAB12 News,0.19
gimme highfive germs,IAB15 Science,0.11
great white sharks endangered population growing says study,IAB15 Science,0.4
mila kunis ashton kutcher reunite tv,IAB12 News,0.11
needs united states,IAB14 Society,0.15
saddler issues ice bucket challenge,IAB17 Sports,0.26
new rift demi lovato selena gomezs friendship,IAB12 News,0.48
watch yuan directions policy,IAB14 Society,0.1
hospital mers patient good condition,IAB24 Uncategorized,0.2
titanfall becomes fastest selling game 2014 boosts xbox sales numbers,IAB1 Arts & Entertainment,0.19
small chinese cup sells 36 million,IAB8 Food & Drink,0.28
court rules whaling science,IAB15 Science,0.6
eminem rihanna perform duet together mtv movie awards 2014,IAB1 Arts & Entertainment,0.35
bullets broadway allen stroman hit bullseye,IAB1 Arts & Entertainment,0.48
brent drops 114 worries ease iraq supply threat,IAB12 News,0.15
china regulators said draft plan bank failure risks,IAB12 News,0.25
foster farms issues first recall 16month salmonella outbreak,IAB12 News,0.16
bbc one orders sherlock special fourth season,IAB3 Business,0.66
nyc mayor sings love la kimmel rangers cup loss,IAB8 Food & Drink,0.31
iphone 6 rumors 55inch model 100 price jump deter buyers,IAB19 Technology & Computing,0.15
movies fandango offers free veronica mars episodes,IAB1 Arts & Entertainment,0.24
mers infects 68 kills 10 uae,IAB24 Uncategorized,0.1
nasa snag delays arrival soyuz capsule carrying russianamerican crew,IAB20 Travel,0.29
network must rebuilt attacks chinese hackers,IAB20 Travel,0.14
californian mites fastest land animals,IAB20 Travel,0.13
fresh records getting stale sp 500 volume sixyear low,IAB15 Science,0.14
fcc chairman initiates inquiry netflixcomcast deals,IAB3 Business,0.13
michael medved draft day sure make best movie lists,IAB1 Arts & Entertainment,0.1
hewlettpackard slash jobs turnaround efforts falter,IAB3 Business,0.21
phone makers agree roll device kill switch us,IAB3 Business,0.14
holy journey,IAB20 Travel,0.59
2014 acms blake shelton luke bryan blast justin bieber miley cyrus,IAB1 Arts & Entertainment,0.59
google shuttles passengers autonomous car prototypes wvideo,IAB2 Automotive,0.3
samsung working watchphone,IAB19 Technology & Computing,0.44
mickey rooney movie legend dies 93,IAB1 Arts & Entertainment,0.23
ftc sues tmobile alleging millions bogus charges,IAB3 Business,0.5
ucla flood yes could happen,IAB12 News,0.17
uks aa rating affirmed fitch,IAB12 News,0.15
un environment assembly meeting kicks nairobi,IAB14 Society,0.2
kim kardashian extremely long wedding kiss,IAB1 Arts & Entertainment,0.31
american apparel drops 20 charney still wont go away,IAB3 Business,0.14
business wire,IAB3 Business,0.68
tammy mccarthy sarandon aint thelma louise,IAB24 Uncategorized,0.21
synthesizing graphene without damaging electric mechanical properties,IAB15 Science,0.22
ebola death toll west africa rise 467 says,IAB12 News,0.24
social security offices close demand soars,IAB14 Society,0.31
opinion baby suffer pain piercing,IAB6 Family & Parenting,0.15
white house officials meet activist climate,"IAB11 Law, Gov’t & Politics",0.14
chiquita fyffes 107 billion merger deal update,IAB3 Business,0.25
godzillas gareth edwards attached star wars spinoff movie,IAB1 Arts & Entertainment,0.23
julia roberts gets nailed face balls game jimmy fallon hilarious,IAB17 Sports,0.27
voices audra mclaughlin 12 things need know,IAB12 News,0.12
makes people tasty mosquitoes,IAB24 Uncategorized,0.21
us fumes europes order mute google,IAB24 Uncategorized,0.16
youtube looking buy twitch 1 billion,IAB17 Sports,0.12
apple main beats selling point streaming service,IAB24 Uncategorized,0.12
asian manufacturing activity delights exports disappoint,IAB3 Business,0.53
european stocks rise gold declines bonds ruble gains,IAB3 Business,0.13
ben affleck las vegas bigwig offers blackjack tables star hes,IAB3 Business,0.37
arklatex native safe mt everest avalanche,IAB20 Travel,0.16
forexdollar declines euro rides inflation dip,IAB12 News,0.17
7 tons hummus recalled possible listeria contamination,IAB8 Food & Drink,0.37
5 questions renminbi embarrassed ask,IAB24 Uncategorized,0.13
riots may dent vietnam gaming revenues,IAB12 News,0.11
pamela anderson opens gang raped molested child,IAB12 News,0.3
best international food markets dc area,IAB8 Food & Drink,0.25
endocyte stock surges news eu approval cancer drug,IAB12 News,0.73
lamar odom trying win khloe kardashian back,IAB1 Arts & Entertainment,0.11
sales newlybuilt homes spiked six percent april,IAB21 Real Estate,0.47
sunset boulevard los angeles turned dangerous river,IAB20 Travel,0.27
diane von furstenberg launches 13 new ladies frames shades google,IAB18 Style & Fashion,0.22
toby kebbell play doctor doom josh tranks fantastic four,IAB1 Arts & Entertainment,0.27
10 reasons pay someone livetweet wedding,IAB1 Arts & Entertainment,0.1
philips warns challenging year first quarter profit decline,IAB3 Business,0.27
virginia department health launches initiative fight hivaids women,IAB12 News,0.32
obama calls international monetary fund deal ukraine major step forward,IAB12 News,0.33
movie review muppets wanted charming film,IAB24 Uncategorized,0.14
feds powdered alcohol approval error,IAB8 Food & Drink,0.12
hannah montanas moisés arias grown see actor photos,IAB1 Arts & Entertainment,0.14
us stock futures edge lower start week,IAB3 Business,0.14
fewest firings since 2007 bode well jobs,IAB4 Careers,0.36
sneak peek iphone 6 mockups show superthin design round edges,IAB19 Technology & Computing,0.29
jenna dewans colorful minidress us thinking summer,IAB18 Style & Fashion,0.62
install android wear launcher smartphone,IAB19 Technology & Computing,0.1
review melissa mccarthy doesnt find true calling tammy,IAB12 News,0.19
air traffic controllers continue work exhausting schedules report finds,IAB12 News,0.23
madonna set direct ade love story,IAB1 Arts & Entertainment,0.18
exoplanets trumpeted lifefriendly may exist,IAB15 Science,0.21
cosmos back host new generation,IAB15 Science,0.36
paul walker honored touching tribute mtv movie awards,IAB1 Arts & Entertainment,0.37
dwarf planet discovered beyond pluto,IAB12 News,0.23
miley cyrus hospitalized serious allergic reaction,IAB6 Family & Parenting,0.12
nasas globalselfie last selfie need includes everybody,IAB24 Uncategorized,0.12
starbucks offers wireless charging smartphones,IAB8 Food & Drink,0.18
nbc scores big ratings hit jimmy fallons feelgood approach,IAB12 News,0.76
mommy wins canadas wunderkind dolan cannes recognition,IAB6 Family & Parenting,0.12
australia latest objects missing plane search need checked,IAB12 News,0.29
beats apple would mean,IAB8 Food & Drink,0.27
ohio teen died overdose caffeine,IAB8 Food & Drink,0.23
designers think androids new look,IAB24 Uncategorized,0.18
lifesupporting planets may rarer previously thought,IAB15 Science,0.22
kristen bell talks veronica mars sequel,IAB1 Arts & Entertainment,0.16
captain america winter soldier breaks box office record 1,IAB1 Arts & Entertainment,0.5
deal approved ohio lawmakers allows tesla sell electric cars 3 state,IAB2 Automotive,0.2
twins born 24 days apart boston return home,IAB6 Family & Parenting,0.32
robin thicke thanks paula patton putting billboard music,IAB1 Arts & Entertainment,0.2
peaches geldofs funeral easter monday,IAB8 Food & Drink,0.2
local impact new epa carbon emissions regulations still question mark,IAB24 Uncategorized,0.24
zac efron clicked kissing michelle rodriguez,IAB1 Arts & Entertainment,0.14
captain america largest april opener 95m wnem tv 5,IAB12 News,0.24
100 yearolds likely die hospital england finland study,IAB15 Science,0.16
jack white releases worlds fastest record,IAB12 News,0.14
gm ceo customers ignition switch defects compass,IAB2 Automotive,0.19
cody walker remembers brother paul walkers legacy film,IAB6 Family & Parenting,0.14
corn slips ahead usda data set best quarter since 2010,IAB12 News,0.13
missouri says dorial greenbeckham kicked team,IAB12 News,0.31
andy warhol works discovered unknown doodles photo manipulations,IAB24 Uncategorized,0.58
googles diabetes smart lens licensed novartis,IAB19 Technology & Computing,0.15
entrepreneurs enter chance win 10000 microsofts surface 3,IAB19 Technology & Computing,0.6
garth brooks cancels dublin concerts singer called appear irish,IAB12 News,0.18
click ticket patrol warns motorists wear safety belt,IAB20 Travel,0.12
