text,iab_label,confidence
facts ebola virus disease,IAB12 News,0.29
citigroups fed failure sours market,IAB3 Business,0.13
1500 google glass cost 152 make,IAB19 Technology & Computing,0.14
us says asia trade pact plans isolating china,IAB3 Business,0.16
love blooms fades peoples provocative stories week,IAB12 News,0.18
biological pacemaker would use injected genes reprogram cardiac cells,IAB15 Science,0.26
pound sterling gbp forecasts events dominating gbp exchange rate,IAB12 News,0.21
batman vs superman amy adams gesture detroit soldier draws national,IAB17 Sports,0.67
amazon adds tunes prime,IAB1 Arts & Entertainment,0.14
us stocks advance amid deals optimism economy,IAB3 Business,0.17
eva mendes reportedly ryan goslings baby right world,IAB12 News,0.4
airbuss terrible horrible good bad dayand,IAB20 Travel,0.66
genetic mugshots could improve reliability dna evidence,IAB15 Science,0.17
mila kunis pregnant mila kunis pregnant,IAB6 Family & Parenting,0.31
online alcohol calculator measures strong cocktail really,IAB12 News,0.14
mad men recap 10 gifs days work,IAB3 Business,0.11
summer sequel spectacular dragon jump street,IAB1 Arts & Entertainment,0.28
human actors gush working muppet stars,IAB1 Arts & Entertainment,0.21
kardashians derrière halted vogue cover shoot,IAB18 Style & Fashion,0.37
general motors recalls 24 million cars,IAB2 Automotive,0.78
prince release longawaited new music deluxe reissue purple rain,IAB1 Arts & Entertainment,0.17
wish delivers poignant story,IAB12 News,0.25
ford admits mpg blunder downgrades fuel economy six models,IAB2 Automotive,0.21
slew activists crashed mcdonalds annual shareholder meeting,IAB3 Business,0.36
hello kitty actually girl cat,IAB16 Pets,0.38
brady bunch housekeeper dies,IAB12 News,0.14
dr dre tim cook could make good partners,IAB8 Food & Drink,0.12
chris martin pictured without wedding ring despite gwyneth paltrow still,IAB12 News,0.13
feds fisher sees rate hikes next year,IAB12 News,0.15
office ipad one microsofts finest moments,IAB19 Technology & Computing,0.63
terry richardson allegedly drunk texts model sex makes everyone really,IAB12 News,0.36
inside duke duchess cambridges sporty weekend,IAB17 Sports,0.79
netflix handle price hike correctly,IAB1 Arts & Entertainment,0.36
kate middleton dress stuns duchess meets gradeschool students,IAB18 Style & Fashion,0.38
vending operators see highest gas prices six years experts say could,IAB3 Business,0.23
business wire,IAB3 Business,0.68
bella first pic kim kardashian kanye west north wedding,IAB1 Arts & Entertainment,0.24
rbi proposal may pinch customers banks,IAB3 Business,0.2
chromebook need,IAB19 Technology & Computing,0.43
getting know oldest barometer,IAB15 Science,0.18
whole foods profit growth stalls grocers go organic 1,IAB3 Business,0.22
burger king baby found bathroom reunites birth mother 27,IAB8 Food & Drink,0.37
jonah hill apologises using homophobic slur rant paparazzi,IAB12 News,0.14
chinese relatives go hunger strike demand information missing,IAB24 Uncategorized,0.11
facebook plans connect world internet drones lasers,IAB19 Technology & Computing,0.22
mars yard created help test future red planet rovers,IAB15 Science,0.44
dave franco bros gets naked neighbors,IAB12 News,0.15
learned week microsoft teched 2014,IAB19 Technology & Computing,0.42
weather frustrates hunt missing malaysian jetliner,IAB20 Travel,0.18
blackberry posts q4 loss quick facts,IAB12 News,0.19
marijuana use may lead cardiac arrest heart problems,IAB12 News,0.17
global markets slip ahead fed investors eye russiaukraine,IAB12 News,0.14
stocks mostly higher earnings gains,IAB3 Business,0.15
google io 2014 android 50 nexus 9 android wear expected,IAB19 Technology & Computing,0.13
judge denies request force parking recalled gm cars,IAB2 Automotive,0.31
shia labeouf drunk disruptive arrested studio 54 theater performance,IAB1 Arts & Entertainment,0.56
miley cyrus performing underwear,IAB1 Arts & Entertainment,0.39
harper lee says didnt ok new book,IAB24 Uncategorized,0.29
true blood ending season 7,IAB1 Arts & Entertainment,0.12
prospects ecb easing drive spain italy yields record lows,IAB12 News,0.19
pfister depp reunite scifi transcendence,IAB15 Science,0.32
andrew garfields justin timberlake impression snl deadon,IAB12 News,0.14
game thrones season 4 answers questions jaime believes tyrion,IAB1 Arts & Entertainment,0.21
lirr strike recipe disaster vacationing mayor,IAB20 Travel,0.68
yahoo keeps community show alive nbc run ends,IAB12 News,0.16
defiant astrazeneca builds defence bullish revenue forecast,IAB3 Business,0.33
2014 cannes film festival announces full lineup,IAB1 Arts & Entertainment,0.18
stocks face earnings blues techs extend slide,IAB24 Uncategorized,0.16
