text,iab_label,confidence
kim kardashian kanye west give wedding guests private parisian tour,IAB20 Travel,0.58
apple iphone 5s vs samsung galaxy s5 interactive buying guide,IAB22 Shopping,0.28
diabetic patients able make use new embryonic cloning process,IAB15 Science,0.26
nab ceo gordon smith warns potential harm problem spectrum,IAB3 Business,0.19
hard drugs suicide note geldof home,IAB13 Personal Finance,0.11
apple inc launches new 16gb ipod touch,IAB19 Technology & Computing,0.46
forex eurusd extends losses yellen comments,IAB12 News,0.25
bnp pay us9bn sanctions case face dollarclearing ban,IAB3 Business,0.22
nigeria 8th worst place mother earth says report,IAB12 News,0.78
dwts recap meryl davis dances near perfect routine new pro,IAB1 Arts & Entertainment,0.35
doortodoor mail would stop millions proposed law,"IAB11 Law, Gov’t & Politics",0.14
churches plan easter weekend services,IAB23 Religion & Spirituality,0.4
looking hood,IAB24 Uncategorized,0.14
yahoo profit declines due disappointing ad sales,IAB12 News,0.29
snl kaganmultichannel segment perusal analysis report,IAB12 News,0.12
selena gomez happy checking cute guys without justin bieber,IAB12 News,0.15
norman borlaug granddaughter carries legacy,IAB6 Family & Parenting,0.2
may distressed property sales 3 total sd,IAB21 Real Estate,0.2
google creator quits,IAB19 Technology & Computing,0.47
surface pro 3 mediator windows reconcile differences,IAB12 News,0.07
declining bird population could help mosquitoes thrive,IAB12 News,0.18
australian shares biggest jump seven months fed holds line,IAB3 Business,0.13
video pfizer boss enters lions den uk politics sell astrazeneca deal,IAB3 Business,0.26
google buys drone maker courted fb report,IAB3 Business,0.24
bitcoin field day mit freshmen get free cryptocurrency,IAB5 Education,0.14
google sells glass day,IAB3 Business,0.12
caught camera lookout photographs smartphone thieves,IAB12 News,0.18
googles eric schmidt unhappy eu link removal ruling,IAB19 Technology & Computing,0.15
oracle wins big ongoing case versus google,IAB19 Technology & Computing,0.27
samsung galaxy note 4 sport monster specs features release date,IAB17 Sports,0.67
destinys child reunites michelle williams new song say yes watch,IAB20 Travel,0.23
hbos veep silicon valley get new seasons,IAB17 Sports,0.21
us companies offer best pay benefits,IAB3 Business,0.23
midday movers exxon mobil kellogg sony,IAB3 Business,0.22
scientists withdraw stem cell method claim,IAB15 Science,0.39
sinister six venom hit theaters amazing spiderman 4,IAB1 Arts & Entertainment,0.59
silverado sierra new gm recall,IAB2 Automotive,0.35
ultimate warriors cause death determined,IAB24 Uncategorized,0.16
tomnod website crashes global search missing plane intensifies,IAB12 News,0.2
microsoft set pull plug windows xp,IAB19 Technology & Computing,0.33
lg g3 55 quad hd core 13mp camera,IAB19 Technology & Computing,0.13
met mother cast next,IAB6 Family & Parenting,0.33
mers kerala health department high alert,IAB12 News,0.29
kevin sharp nobody knows country singer dies 43,IAB24 Uncategorized,0.32
pfizer grilled takeover,IAB16 Pets,0.45
author responds harper lee sad one part glad,IAB12 News,0.09
ryanair submit bid cyprus airways rare foray,IAB20 Travel,0.43
grant gustins flash full suit image released cws spinoff,IAB3 Business,0.15
automakers recall airbags hot humid parts us including florida,IAB2 Automotive,0.59
lawsuit planned boeing malaysia airlines,IAB3 Business,0.28
jack white releases new song upcoming album lazaretto,IAB8 Food & Drink,0.34
angelina jolie wants experimental raw brad pitt new movie,IAB1 Arts & Entertainment,0.17
new mexico jobless rate rises,IAB12 News,0.32
miranda lambert miranda lambert dreams beyonce duet,IAB1 Arts & Entertainment,0.21
yahoo inc nasdaq yhoo q1 earnings call top 2 things watch video,IAB12 News,0.53
stocks us jobs report provides support,IAB12 News,0.16
nasas chief survival human race depends mission mars,IAB24 Uncategorized,0.12
transformers turns box office behemoth 100m opening,IAB1 Arts & Entertainment,0.27
wto fails agree key trade deal,IAB12 News,0.26
judge joe brown sentenced 5 days jail,"IAB11 Law, Gov’t & Politics",0.13
california repeals law requiring chefs wear gloves,"IAB11 Law, Gov’t & Politics",0.21
supreme court rules broadcast networks aereo,IAB12 News,0.14
wall street firms investors buy internet shares,IAB3 Business,0.31
uncarrier tmobiles new family plan sounds great isnt,IAB12 News,0.23
report says california air pollution still major problem,IAB12 News,0.43
fcc chair may softening stance ridiculous internet fast lane proposal,IAB19 Technology & Computing,0.16
white house allow time enroll health care plans federal exchange,IAB12 News,0.25
playstation network online lizard squad attacks,IAB17 Sports,0.25
medtronic spreads firm despite downgrade threat,IAB19 Technology & Computing,0.24
office 365 personal subscription plan launched includes ipad editing,IAB19 Technology & Computing,0.32
see thisskip transcendence heaven real,IAB24 Uncategorized,0.26
industrialsectorfunds could boost bottom line,IAB3 Business,0.41
legendary broadcaster casey kasem dies 82,IAB17 Sports,0.29
viral video shows 5yearold doesnt want brother grow,IAB6 Family & Parenting,0.22
feds approve sale powdered alcohol,"IAB11 Law, Gov’t & Politics",0.19
us announces 12b settlement toyota says company made misleading,IAB3 Business,0.18
celebrity news vanessa nick lachey expecting,IAB12 News,0.65
5000 exposed hepatitis springfield mo restaurant,IAB8 Food & Drink,0.48
five rooneys memorable movie roles,IAB1 Arts & Entertainment,0.12
brand new harry potter story released morning,IAB12 News,0.61
many cancer patients abandoned obamacare,IAB12 News,0.21
homeland security tells americans avoid using internet explorer,IAB24 Uncategorized,0.21
slime flies kids choice awards,IAB24 Uncategorized,0.15
fargo works well tv show,IAB1 Arts & Entertainment,0.17
rumored 32 billion beats deal would apples largest ever acquisition,IAB3 Business,0.25
candice swanepoel tops maxim 2014 hot 100 list,IAB3 Business,0.09
getting christians come church yearround,IAB23 Religion & Spirituality,0.73
apple q2 profits top 10bn iphone sales soar,IAB19 Technology & Computing,0.3
colin pillinger british boffin didnt know,IAB24 Uncategorized,0.17
new blacklist,IAB24 Uncategorized,0.57
netflix nflx ceo hastings makes case strong net neutrality,IAB17 Sports,0.63
people ready assume colin kaepernick something terrible,IAB12 News,0.22
home depot stock carries market positive earnings call,IAB12 News,0.32
pilgrims pride makes move purchase hillshire brands 64b,IAB3 Business,0.2
gold price lower stronger us gdp eyes nonfarm payrolls next,IAB3 Business,0.19
watch breaking bad star helps fan land date,IAB17 Sports,0.36
hangout fest friday recap everything want know opening day,IAB1 Arts & Entertainment,0.16
batman arkham knight delayed 2015 theres new batmobile trailer,IAB1 Arts & Entertainment,0.25
alcoa profits market anomaly,IAB3 Business,0.3
bob hastings mchales navy star dead 89,IAB17 Sports,0.12
chinas hacker spies,IAB12 News,0.15
survey finds 15 returning soldiers use opioids,IAB12 News,0.39
oculus deal derided gamers lamenting facebook takeover,IAB19 Technology & Computing,0.17
stock update hewlettpackard company nysehpq hewlettpackard,IAB3 Business,0.25
sons anarchy season 7 teaser charlie hunnams jax rides alone,IAB20 Travel,0.21
andre johnson feeling blessed loss penis,IAB24 Uncategorized,0.1
tupacs last words fck cop,IAB16 Pets,0.56
us stockswall st dips sp holds 1900 hitting new peak,IAB15 Science,0.19
captain america winter soldier hauls another 414 million,IAB20 Travel,0.19
greeting health,IAB7 Health & Fitness,0.2
marvel vs dc warner bros open moving batman vs superman date,IAB17 Sports,0.59
join us 11 today live chat alzheimers disease,IAB12 News,0.17
sales previously owned homes jump 49 may,IAB21 Real Estate,0.5
avicii hospitalized forced pull ultra festival due gall bladder infection,IAB1 Arts & Entertainment,0.18
johnny depp amber heard throw intimate engagement bash,IAB1 Arts & Entertainment,0.19
tuesday newspaper roundup barclays wheat highfrequency trading,IAB12 News,0.47
uspstf suggests aspirin pregnant women high risk preeclampsia,IAB15 Science,0.4
drew barrymores halfsister jessica dead car,IAB2 Automotive,0.43
jc penney shares jump citi upgrade,IAB3 Business,0.36
yellen cites jobmarket slack key low rates,IAB4 Careers,0.21
got amputee toddler takes first steps,IAB6 Family & Parenting,0.24
india rejects worst air pollution report,IAB24 Uncategorized,0.17
google maps 80 android released lots improvements tow,IAB24 Uncategorized,0.1
mick jagger met new lover weeks lwren scotts death,IAB12 News,0.2
221back prepare sherlock season 4 announcement 6,IAB12 News,0.28
death nokia,IAB19 Technology & Computing,0.22
