text,iab_label,confidence
us data prospect ecb easing feed risk appetite,IAB3 Business,0.19
asian stocks inch us jobs data enthrall,IAB4 Careers,0.29
kardashian sisters new york,IAB12 News,0.31
google following offline undermine amazon,IAB22 Shopping,0.15
huge fireball lights night sky northern russia video,IAB20 Travel,0.11
johnny manziel tones hanging justin bieber,IAB1 Arts & Entertainment,0.1
pound euro predictions gbp eur exchange rate trending lower,IAB13 Personal Finance,0.11
samsung galaxy s5 active detailed handson video,IAB19 Technology & Computing,0.2
blackberry beats expectations 23 million q1 profit revenue falls,IAB3 Business,0.31
french data shows possible debris jetliner video,IAB15 Science,0.22
samsung releases galaxy s5 mini smartphone,IAB19 Technology & Computing,0.27
video games news rumors 31814,IAB12 News,0.45
arthur sulzberger defends jill abramson firing,IAB12 News,0.08
blended threes unlucky number drew adam,IAB24 Uncategorized,0.1
greek government moves end power utility employees strike,"IAB11 Law, Gov’t & Politics",0.31
google released wearable technology device glass uk,IAB19 Technology & Computing,0.23
emcs new vipr softwaredefined storage takes cloudscale capabilities,IAB19 Technology & Computing,0.32
xtrm us government signs study using marijuana treatment,IAB12 News,0.22
new harry potter movie trilogy made,IAB1 Arts & Entertainment,0.43
facebook plays platform catchup 2bn oculus deal,IAB19 Technology & Computing,0.35
usda forecasts larger supplies soybeans next year,IAB12 News,0.14
5 sweet tax breaks students,IAB13 Personal Finance,0.17
american idol format change season 14 fewer episodes samenight result,IAB1 Arts & Entertainment,0.19
apple inc vows prove samsung electronics copied iphone features new,IAB19 Technology & Computing,0.35
kim kardashian stressing backlash 2014 kimye vogue cover,IAB18 Style & Fashion,0.37
general electric company nysege remained among day gainers,IAB3 Business,0.27
kerry arrives indous strategic dialogue,IAB24 Uncategorized,0.13
lunar observing improve next week,IAB15 Science,0.14
marijuana pills sprays ease ms symptoms,IAB12 News,0.09
real story behind amazon v hachette fight,IAB17 Sports,0.39
western energy sector faces attacks hackers russia,IAB12 News,0.24
justin bieber reportedly lunged fan taking pictures selena,IAB12 News,0.25
mit researchers develop real fishlike soft efficient robot,IAB15 Science,0.53
amazing spiderman 2 turned female scientist male nazi,IAB1 Arts & Entertainment,0.26
linkedin q2 earnings face tough comparisons facebook twitter,IAB3 Business,0.14
valuation leaves facebook vulnerable,IAB24 Uncategorized,0.12
silicon valley billionaire buys recordbreaking life insurance policy,IAB19 Technology & Computing,0.22
exports drive growth imf,IAB3 Business,0.31
microsofts surface pro 3 may replace apples lost ipad shipments,IAB19 Technology & Computing,0.39
tesla hit sneak attack proposed missouri sales ban,"IAB11 Law, Gov’t & Politics",0.15
justin biebersorry stupid racist joke,IAB12 News,0.16
nasauci study indicates loss west antarctic glaciers appears unstoppable,IAB15 Science,0.7
zac efron gets shirtless mtv movie awards postscandal,IAB1 Arts & Entertainment,0.37
analysis big fail still thriving,IAB24 Uncategorized,0.18
jury awards apple 119m samsung patent row,IAB19 Technology & Computing,0.14
bears paints inspiring portrait alaskan wildlife,IAB1 Arts & Entertainment,0.38
blackberrys q4 losses lower market expectations,IAB19 Technology & Computing,0.19
new pink floyd album endless river release october,IAB12 News,0.23
jonah hill hurls antigay slur paparazzi,IAB12 News,0.17
tech giants blast fccs net neutrality proposal,"IAB11 Law, Gov’t & Politics",0.27
texas 17year old scams thousands android users fake av app,IAB19 Technology & Computing,0.2
google adds musical chops songza deal,IAB1 Arts & Entertainment,0.23
wall street dips open consumer data tap,IAB12 News,0.15
plans lowell ayer marijuana dispensaries pass first hurdle,IAB3 Business,0.22
jdcom trades delayed opening,IAB3 Business,0.33
irs categorizes bitcoin property currency,IAB21 Real Estate,0.12
bet awards memorable moments,IAB3 Business,0.11
aj mccarron katherine webb announce engagement twitter,IAB12 News,0.27
toyota suspends plant operations india labor unrest,IAB12 News,0.23
yawning manages brain improve alertness,IAB15 Science,0.1
man travels 26 countries worldwide proposal video cbs 3 springfield,IAB20 Travel,0.45
eurozone needs alternative solution economic woes,IAB24 Uncategorized,0.2
google glass sale uk 1000,IAB22 Shopping,0.13
boom bust brand new buzzworthy meteor shower tonight faqs,IAB12 News,0.28
boeing echoes apple weighing plane molded 787,IAB20 Travel,0.16
apples new earpods come heart rate blood pressure sensors rumour,IAB12 News,0.65
ibm joins forces apple develop 100 business apps iphone ipad,IAB19 Technology & Computing,0.52
windows xp upgraders boost pc market,IAB19 Technology & Computing,0.33
us government relinquish control internet address system,IAB20 Travel,0.17
hackers hit ebay database containing personal info users asked change,IAB3 Business,0.16
protesters around world march monsanto,IAB24 Uncategorized,0.17
miley cyrus performs underwear one notices,IAB1 Arts & Entertainment,0.38
twitters market value set soar strong results,IAB24 Uncategorized,0.09
bachelor 2014 spoilers finale juan pablo galavis shocking secret,IAB12 News,0.45
true detective season two three leads set california according,IAB1 Arts & Entertainment,0.11
run bey jay share wedding video photos,IAB1 Arts & Entertainment,0.19
tupac shakurs final words,IAB16 Pets,0.11
german investor confidence 7th straight month disappointing,IAB3 Business,0.24
thriller cant transcend scifi cliches,IAB24 Uncategorized,0.33
gm sticking marketing game plan despite recall crisis,IAB3 Business,0.37
video pharrell moved tears oprah interview,IAB1 Arts & Entertainment,0.21
hollywood icon passes,IAB1 Arts & Entertainment,0.24
bofa gets tangled wall street web,IAB3 Business,0.78
google glass hold oneday sale,IAB22 Shopping,0.11
apple said unveil iwatch 9 september,IAB19 Technology & Computing,0.41
shes worried taylor swift tries reconnect selena gomez,IAB6 Family & Parenting,0.23
prevent fires tesla adds free titanium underbody shields model,IAB2 Automotive,0.1
woman coma gives birth healthy baby,IAB6 Family & Parenting,0.44
facebook uproar study reveals site intentionally manipulated posts,IAB24 Uncategorized,0.12
vote new net neutrality rules expected may,"IAB11 Law, Gov’t & Politics",0.29
dont kim kardashian banned meeting president obama,IAB12 News,0.21
smartphone kill switch step closer,IAB19 Technology & Computing,0.25
remotecontrolled research submarine lost pacific,IAB20 Travel,0.3
lindsay lohan slutshamed lovers list,IAB12 News,0.15
tune turn bonnaroo online,IAB1 Arts & Entertainment,0.36
maya angelous words great achievements require time,IAB24 Uncategorized,0.14
msnbc struts cinco de mayo stereotypes fox would pummeled,IAB12 News,0.62
pfizer considers 100bn bid astrazeneca report,IAB3 Business,0.2
easyjet losses narrow 53m,IAB20 Travel,0.36
missing plane malaysians urged put aside differences,IAB12 News,0.17
apple wants beats fascinating news web,IAB12 News,0.54
barely,IAB24 Uncategorized,0.18
dont need limes make margaritas cinco de mayo day,IAB8 Food & Drink,0.66
us airways tweets pic woman using toy airplane dildo photos,IAB20 Travel,0.28
many american adults gay might fewer think,IAB12 News,0.14
video 20 strangers kissing goes viral,IAB12 News,0.22
rolling revenue colorado reports 2 million taxes legal weed,IAB12 News,0.22
ford reduces fueleconomy estimates certain vehicles,IAB2 Automotive,0.13
geopolitical risk derails ecb plan market awaits fomc,IAB3 Business,0.43
full moon falling friday 13th wont happen 2049,IAB24 Uncategorized,0.14
fabien cousteau eager end mission 31 underwater living experiment,IAB15 Science,0.35
10 things note final trailer xmen days future past,IAB1 Arts & Entertainment,0.28
oculus vr sued zenimax id sofware,IAB24 Uncategorized,0.17
data breach affects terminals michaels stores,IAB22 Shopping,0.2
world awaits alibaba ipo chinas ecommerce spending grows 74 billion,IAB3 Business,0.36
guide gwyneth paltrow chris martins conscious uncoupling,IAB24 Uncategorized,0.23
google maps 82 features voice action biking elevation,IAB20 Travel,0.13
new x mendays future past sequel movie happeningrelease date,IAB12 News,0.56
maya rudolph show coming nbc summer get ready laugh,IAB12 News,0.37
darden sell red lobster industry news,IAB12 News,0.51
diane sawyer signs world news,IAB12 News,0.79
gunman california rampage able fly radar,IAB12 News,0.25
microsoft fights us warrant,IAB19 Technology & Computing,0.41
thanks heartbleed obamacare site urges users change passwords,IAB24 Uncategorized,0.13
house science committee asked nonscientific questions,IAB24 Uncategorized,0.62
powering particle accelerators lasers could cost effective,IAB15 Science,0.22
new mac os yosemite revealed apple wwdc 2014 heres need,IAB19 Technology & Computing,0.33
nest acquisition said caused google earnings come short first,IAB3 Business,0.19
asia markets mixed boj stays pat policy,IAB3 Business,0.22
us stockswall st little changed near record highs mixed data,IAB3 Business,0.12
done deal nokia completes sale mobile unit microsoft,IAB3 Business,0.29
second mers case us confirmed,IAB12 News,0.4
update 1new york times publisher denies sexism calls abramson bad,IAB12 News,0.72
forsyth co medical director weighs chikungunya virus,IAB15 Science,0.14
objects recovered hunt missing jet,IAB20 Travel,0.16
qualcomm inc share price acquires wilocity ltd accelerate production,IAB3 Business,0.3
anita bakers reaction arrest warrant whattt devil sho busy,IAB22 Shopping,0.42
premarket activity shows heavy volume movement pepco holdings,IAB3 Business,0.26
kepler10c boosts case life worlds,IAB15 Science,0.11
investors shrug bnp faces potential 9billion fine us,IAB3 Business,0.29
us regulators twice failed probe general motors,IAB2 Automotive,0.15
apple adds 50 100 bonus gift cards backtoschool discounted prices,IAB5 Education,0.52
brendan eichs ouster shows lynch mob work,IAB24 Uncategorized,0.19
teslas musk also envisioned perfect flying submarine cars,IAB2 Automotive,0.22
5 android 44 kitkat features didnt know,IAB24 Uncategorized,0.61
gas prices increase nh maine,IAB12 News,0.12
move trex dinosaur across us,IAB20 Travel,0.63
shia labeouf arrested disrupting broadway show cabaret yelling,IAB1 Arts & Entertainment,0.75
flickr 30 ios android bring completely new design,IAB19 Technology & Computing,0.18
coney island amusement parks open season sunday,IAB1 Arts & Entertainment,0.21
time right another watch phone samsung reportedly thinks,IAB19 Technology & Computing,0.24
granting new bank licences political process rajan,"IAB11 Law, Gov’t & Politics",0.43
ps4 sales pass 7 million units xbox one licks wounds plans,IAB19 Technology & Computing,0.24
atelier versace fall 2014 skin game,IAB18 Style & Fashion,0.24
kim kardashian kanye west refused pay honeymoon,IAB20 Travel,0.46
wwe money bank 2014 learned,IAB12 News,0.34
angus jones paid hypocrite two half men,IAB12 News,0.12
house gop wants roll back school lunch rules championed michelle obama,"IAB11 Law, Gov’t & Politics",0.26
microsoft scrambles fix vulnerability internet explorer,IAB19 Technology & Computing,0.38
fairy circles arent created termites,IAB24 Uncategorized,0.43
best worst 2014 mtv video music awards,IAB24 Uncategorized,0.17
ebola epidemic global responsibility,IAB14 Society,0.24
buy google glass us residents buy wearable april 15 one,IAB19 Technology & Computing,0.27
choppy market manages slight gain,IAB24 Uncategorized,0.18
stock update nasdaqintc intel loses appeal record 143 billion,IAB19 Technology & Computing,0.16
samsung galaxy s3 vs nokia lumia 720 nice comparison,IAB19 Technology & Computing,0.2
nypd get od kits,IAB16 Pets,0.12
kim kardashian kanye wests wedding inside kims prewedding brunch,IAB8 Food & Drink,0.29
general electric ge stock today,IAB3 Business,0.15
teva pfizer settle celebrex patent dispute,IAB3 Business,0.17
bnp may face curbs operations us say sources,IAB3 Business,0.17
tgi fridays endless appetizer deal isnt great seems,IAB8 Food & Drink,0.48
facebook buys liverail bid boost video ads,IAB24 Uncategorized,0.11
best buy profit tops estimates,IAB3 Business,0.2
garth brooks debacle tarnished irish reputation,IAB14 Society,0.17
tmobile sued federal trade commission,IAB2 Automotive,0.32
apple loses siri patent case,IAB19 Technology & Computing,0.29
scientists may figured turn light matter,IAB15 Science,0.66
walking dead season 5 spoiler roundup 10 juicy details rick grimes,IAB12 News,0.52
herbalife ltd hlf news ftc summon kraken investigate,IAB12 News,0.35
peanuts 3d movie coming 2015,IAB16 Pets,0.14
issues alert spread polio,IAB12 News,0.23
wwe money bank 2014 superstar ratings,IAB17 Sports,0.57
millennials lose taste mcdonalds,IAB8 Food & Drink,0.74
ecbs noyer weaker euro requires accommodating policy report,IAB3 Business,0.14
years research reveal disturbing news fate orcas,IAB12 News,0.4
ohio finds probable connection earthquakes mahoning county,IAB12 News,0.24
reading rainbow gets hand macfarlane,IAB24 Uncategorized,0.13
courics fed documents kids obesity crisis,IAB12 News,0.3
leonardo dicaprio may take lead role steve jobs biopic danny boyle,IAB3 Business,0.25
bunny yeagers vibrant photographs bettie page led fame,IAB12 News,0.15
insane clown posse insane clown posses lawsuit us government,IAB14 Society,0.24
dancing stars 2014 switch edition,IAB1 Arts & Entertainment,0.22
sp 500 ends record high housing hp help,IAB17 Sports,0.17
million ways die west opens may 30 2014 us theatres,IAB1 Arts & Entertainment,0.19
home news selena gomez cut kylie kendall jenner life,IAB12 News,0.67
gold one per cent us jobs data posts weekly gain,IAB3 Business,0.17
chances getting audited irs lowest years,IAB24 Uncategorized,0.12
us stocks turn mixed afternoon trading,IAB3 Business,0.12
jacques cousteaus grandson breaks scientific record,IAB15 Science,0.67
apple google intel adobe pay 325 mn settle hiring lawsuit,IAB19 Technology & Computing,0.5
imf chief christine lagarde charged negligence 318m french political,"IAB11 Law, Gov’t & Politics",0.25
ebola virus likely spread italy officially unconfirmed news,IAB24 Uncategorized,0.47
pound remains close sixyear high,IAB16 Pets,0.1
tech giant alibaba files ipo,IAB3 Business,0.47
samsung galaxy s5 mini galaxy s5 zoom nokia lumia 1820 outed case,IAB19 Technology & Computing,0.18
injured harrison ford gets visit wife,IAB20 Travel,0.18
first official photo henry cavill man steel batman v superman,IAB1 Arts & Entertainment,0.23
michael strahan showered gifts making debut good morning,IAB12 News,0.34
welcome pippa middletons coming america,IAB20 Travel,0.11
handson samsungs first flagship tablet galaxy tab,IAB19 Technology & Computing,0.44
walmarts online tool gives competitors prices,IAB3 Business,0.3
game thrones star charles dance calls character tywin lannister sh,IAB1 Arts & Entertainment,0.32
nic pizzolatto spills future true detective details,IAB12 News,0.29
asco meeting day 2 promising results jnjs imbruvica targeted,IAB15 Science,0.13
global marketsstocks tumble wall st gloom ukraine tensions,IAB24 Uncategorized,0.16
mark ruffalo says ben affleck stood way friendship jennifer garner,IAB12 News,0.11
california shale bubble burst,IAB12 News,0.16
walmart begin allowing video game tradeins stores,IAB3 Business,0.33
charlie sheen caught drunk taco bell drivethru video,IAB8 Food & Drink,0.68
ecigs linked poisonings,IAB24 Uncategorized,0.15
nude photo duchess kate australia published german newspaper bild,IAB12 News,0.22
zac efron confirms relationship michelle rodriguez,IAB12 News,0.2
lifetime intellectual stimulation staves dementia,IAB24 Uncategorized,0.15
titanfall playstation 4 top april npd charts,IAB1 Arts & Entertainment,0.26
google added pokémon google maps,IAB16 Pets,0.28
celebrities activists protest beverly hills hotel,IAB12 News,0.15
dads heartbreaking internet plea spurs outpouring,IAB6 Family & Parenting,0.3
british entertainer rolf harris found guilty sex assaults,IAB1 Arts & Entertainment,0.32
tiny tapir halfpint hedgehog canadian fossils reveal mini,IAB15 Science,0.42
gwyneth paltrow chris martin secretly havent couple years,IAB12 News,0.14
